Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	55/158	1.25011830507839e-49	3.05028866439126e-47	0	0	25.1826279573947	2835.65031881121	RPL5;RPL30;RPL3;RPL32;RPL34;RPLP1;RPL10A;RPL8;RPL9;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPL36AL;RPS18;RPL35;RPLP2;RPL37;RPL39;RPS13;RPS12;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPS3A;RPL26;RPL28;RPL10;RPL12;RPL11;RPL36A;MRPL10;RPS3;RPL13;RPL15;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;MRPL23;RPS26;RPS25;RPS28;RPS27;FAU;RPS21;RPS23
Coronavirus disease	61/232	1.08013688716149e-46	1.31776700233702e-44	0	0	17.0120992135511	1800.59165331468	RPL5;RPL30;RPL3;RPL32;RPL34;RPLP1;RPL8;RPL10A;RPL9;TNF;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPL36AL;RPS18;RPL35;RPLP2;RPL37;RPL39;IL6R;RPS13;RPS12;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPS3A;FOS;RPL26;RPL28;RPL10;RPL12;RPL11;RPL36A;PIK3R3;RPS3;RPL13;RPL15;RPL18;RPS27A;RPL17;RPL19;RPL41;STAT1;MX2;RPL35A;ISG15;RPL23A;RPS26;NFKBIA;RPS25;RPS28;RPS27;FAU;RPS21;RPS23
Antigen processing and presentation	19/78	1.30359660961218e-14	1.06025857581791e-12	0	0	13.9984110169492	447.544097806994	PDIA3;CD74;HSP90AB1;HLA-B;TAP1;HLA-A;TNF;HLA-E;CD4;CD8B;CD8A;PSME1;PSME2;HLA-DRA;CALR;B2M;HLA-DRB1;HSPA1B;HSPA1A
Epstein-Barr virus infection	22/202	2.2747589447714e-09	1.38760295631055e-07	0	0	5.31543071161049	105.784468903767	PDIA3;CDKN1B;STAT1;HLA-B;PIK3R3;TAP1;TNFAIP3;ISG15;HLA-A;TNF;HLA-E;RELB;NFKBIA;CCND2;BCL2L11;BCL2;IRF7;HLA-DRA;CALR;VIM;B2M;HLA-DRB1
Hematopoietic cell lineage	13/99	5.17474498134742e-07	2.52527555089754e-05	0	0	6.4750281733429	93.7215364976957	TNF;CD2;CD4;CD8B;CD8A;KIT;CD7;HLA-DRA;CD38;IL7R;IL6R;HLA-DRB1;CD55
Viral protein interaction with cytokine and cytokine receptor	12/100	3.73255681666769e-06	0.000151790643877819	0	0	5.82767232767233	72.8366793888803	CCL4L2;CCL5;CXCR3;TNFSF10;CXCR5;TNFRSF14;TNFRSF10A;CCR7;TNF;IL6R;CCR4;IL18R1
Salmonella infection	19/249	6.76652219904269e-06	0.00023586163093806	0	0	3.55936529503106	42.3689877607262	HSP90AB1;DYNLT1;ARPC1B;TUBB;DYNLT3;RHOG;LY96;BRK1;TNFRSF10A;FOS;TNF;NFKBIA;TUBA1B;TUBA1A;TNFSF10;RPS3;BCL2;GAPDH;SKP1
TNF signaling pathway	12/112	1.21938204598556e-05	0.000371911524025595	0	0	5.12518681318681	57.9893426409281	NFKBIA;SOCS3;CEBPB;IRF1;CCL5;PIK3R3;TNFAIP3;MAP3K8;FOS;CFLAR;TNF;IL18R1
Measles	13/139	2.33852054790494e-05	0.000541125035993494	0	0	4.41037340046151	47.0296065030486	CDKN1B;STAT1;MX2;PIK3R3;TNFAIP3;CBLB;FOS;NFKBIA;CCND2;BCL2;IRF7;HSPA1B;HSPA1A
NOD-like receptor signaling pathway	15/181	2.39404195666818e-05	0.000541125035993494	0	0	3.87174805416356	41.1951760212183	GBP5;HSP90AB1;STAT1;TNFAIP3;CYBA;TNF;NFKBIA;IFI16;CCL5;BCL2;IRF7;TXNIP;GBP2;GBP1;GBP4
