Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	13/158	7.89185471844302e-14	5.91889103883226e-12	0	0	25.6920539730135	775.138520656068	RPL30;RPL41;RPL32;RPL34;RPS15A;RPS27;RPS3;RPLP2;FAU;RPS27A;RPS21;RPS24;RPS12
Natural killer cell mediated cytotoxicity	11/131	5.8655474368452e-12	2.19958028881695e-10	0	0	25.5607981220657	661.051451604524	FCGR3A;TYROBP;KLRK1;KLRC2;KLRC3;PRF1;KIR2DS5;GZMB;KLRD1;KIR3DL2;HCST
Coronavirus disease	13/232	1.081116125675e-11	2.70279031418751e-10	0	0	16.9470584342532	427.920717178834	RPL30;RPL41;RPL32;RPL34;RPS15A;RPS27;RPS3;RPLP2;FAU;RPS27A;RPS21;RPS24;RPS12
Oxidative phosphorylation	10/133	1.71157437244707e-10	3.20920194833827e-09	0	0	22.3520776874435	502.66329753969	ATP8;ATP6;COX3;COX2;ND1;COX1;ND4L;CYTB;ND3;ND2
Antigen processing and presentation	8/78	1.04626010159148e-09	1.45661624670805e-08	0	0	30.6532818532819	633.849905975243	CD8B;KLRC2;CD8A;KLRC3;KLRC4;KIR2DS5;KLRD1;KIR3DL2
Prion disease	12/273	1.16529299736644e-09	1.45661624670805e-08	0	0	12.9110016420361	265.583090336731	ATP8;CCL5;ATP6;COX3;COX2;ND1;COX1;NCAM1;ND4L;CYTB;ND3;ND2
Parkinson disease	11/249	5.73977324272007e-09	6.1497570457715e-08	0	0	12.8109835483489	243.099252614947	ATP8;ATP6;COX3;COX2;ND1;COX1;ND4L;CYTB;ND3;RPS27A;ND2
Diabetic cardiomyopathy	10/203	1.05355761746064e-08	9.87710266369348e-08	0	0	14.1947322970639	260.736055171956	ATP8;ATP6;COX3;COX2;ND1;COX1;ND4L;CYTB;ND3;ND2
Thermogenesis	10/232	3.74571155184995e-08	3.12142629320829e-07	0	0	12.3223223223223	210.712563732984	ATP8;ATP6;COX3;COX2;ND1;COX1;ND4L;CYTB;ND3;ND2
Huntington disease	10/306	4.90806112157596e-07	3.68104584118197e-06	0	0	9.20701951951952	133.752367451685	ATP8;ATP6;COX3;COX2;ND1;COX1;ND4L;CYTB;ND3;ND2
Amyotrophic lateral sclerosis	10/364	2.35535680014897e-06	1.60592509101066e-05	0	0	7.67576898932831	99.4688959101234	ATP8;ATP6;COX3;COX2;ND1;COX1;ND4L;CYTB;ND3;ND2
Alzheimer disease	10/369	2.66002908533075e-06	1.66251817833172e-05	0	0	7.56692974311359	97.1379899814363	ATP8;ATP6;COX3;COX2;ND1;COX1;ND4L;CYTB;ND3;ND2
Viral protein interaction with cytokine and cytokine receptor	6/100	3.45895010888052e-06	1.98377813205461e-05	0	0	16.6494960806271	209.359845213424	CCL4L1;CCL4L2;CCL5;CCL4;XCL2;XCL1
Pathways of neurodegeneration	11/475	3.7030525131686e-06	1.98377813205461e-05	0	0	6.49568965517241	81.2373882924538	ATP8;ATP6;COX3;COX2;ND1;COX1;ND4L;CYTB;ND3;RPS27A;ND2
Graft-versus-host disease	4/42	2.60888171167338e-05	0.000130444085583669	0	0	26.8286099865047	283.149251703698	PRF1;GZMB;KLRD1;KIR3DL2
Cytosolic DNA-sensing pathway	4/63	0.000130057834438978	0.000609646098932707	0	0	17.2611907866145	154.445045289691	CCL4L1;CCL4L2;CCL5;CCL4
Chemokine signaling pathway	6/192	0.00013835897332916	0.000610407235275708	0	0	8.37521222410866	74.419279827563	CCL4L1;CCL4L2;CCL5;CCL4;XCL2;XCL1
Cardiac muscle contraction	4/87	0.000451106783182398	0.00187961159659333	0	0	12.2551745443312	94.4114930274793	COX3;COX2;COX1;CYTB
Hematopoietic cell lineage	4/99	0.000735048303245681	0.00290150646018032	0	0	10.7006747638327	77.2115142702365	ITGAM;CD8B;CD8A;MS4A1
Toll-like receptor signaling pathway	4/104	0.00088405542262616	0.0033152078348481	0	0	10.1630769230769	71.4565003663089	CCL4L1;CCL4L2;CCL5;CCL4
Cytokine-cytokine receptor interaction	6/295	0.00134052612224955	0.00478759329374839	0	0	5.36213804407212	35.4688975939387	CCL4L1;CCL4L2;CCL5;CCL4;XCL2;XCL1
Cell adhesion molecules	4/148	0.00322078408369837	0.0105025567946686	0	0	7.04202279202279	40.4080453759802	ITGAM;CD8B;CD8A;NCAM1
Retrograde endocannabinoid signaling	4/148	0.00322078408369837	0.0105025567946686	0	0	7.04202279202279	40.4080453759802	ND1;ND4L;ND3;ND2
Non-alcoholic fatty liver disease	4/155	0.00379912671562863	0.0118722709863395	0	0	6.71319409067753	37.412523594164	COX3;COX2;COX1;CYTB
NF-kappa B signaling pathway	3/104	0.00898641021784327	0.0269592306535298	0	0	7.45093370096503	35.1091111865891	CCL4L1;CCL4L2;CCL4
Allograft rejection	2/38	0.0106090895173914	0.0294696931038649	0	0	13.8069444444444	62.7669789336149	PRF1;GZMB
Primary immunodeficiency	2/38	0.0106090895173914	0.0294696931038649	0	0	13.8069444444444	62.7669789336149	CD8B;CD8A
Type I diabetes mellitus	2/43	0.0134486436370121	0.0356280719198706	0	0	12.1201219512195	52.2241149897652	PRF1;GZMB
Human cytomegalovirus infection	4/225	0.0137761878090166	0.0356280719198706	0	0	4.57059983756816	19.5841687936015	CCL4L1;CCL4L2;CCL5;CCL4
Autoimmune thyroid disease	2/53	0.0199895194730979	0.049942166511673	0	0	9.73872549019608	38.1032228475331	PRF1;GZMB
Apoptosis	3/142	0.0206427621581582	0.049942166511673	0	0	5.4036062289409	20.9681023944862	PRF1;GZMB;CTSW
Leishmaniasis	2/77	0.0398587131538101	0.0934188589542424	0	0	6.61433333333333	21.3141219800953	FCGR3A;ITGAM
Staphylococcus aureus infection	2/95	0.0580402874769309	0.131909744265752	0	0	5.32930107526882	15.1704838241341	FCGR3A;ITGAM
T cell receptor signaling pathway	2/104	0.0680178541248241	0.150039384098877	0	0	4.85686274509804	13.055174437117	CD8B;CD8A
Osteoclast differentiation	2/127	0.0957605739546074	0.20520122990273	0	0	3.9586	9.28649646141284	FCGR3A;TYROBP
Yersinia infection	2/137	0.108678267009025	0.226413056268802	0	0	3.66351851851852	8.13067906309757	CD8B;CD8A
Phagosome	2/152	0.12884901748449	0.261180440846939	0	0	3.29466666666667	6.75114748386485	FCGR3A;ITGAM
Ferroptosis	1/41	0.155165150007636	0.306247006594018	0	0	6.13518518518519	11.4314773294508	FTL
Tuberculosis	2/180	0.168495532755043	0.324029870682774	0	0	2.77247191011236	4.93734562596272	FCGR3A;ITGAM
Neutrophil extracellular trap formation	2/189	0.181655219082417	0.332279562382486	0	0	2.63783422459893	4.49920819995454	FCGR3A;ITGAM
Malaria	1/50	0.185901138460253	0.332279562382486	0	0	5.00604686318972	8.42287539189952	KLRK1
Transcriptional misregulation in cancer	2/192	0.186076554934192	0.332279562382486	0	0	2.59578947368421	4.36507206226627	ITGAM;GZMB
Legionellosis	1/57	0.209040881060651	0.364596490702695	0	0	4.37874779541446	6.85372745779334	ITGAM
Mineral absorption	1/60	0.218757894421617	0.364596490702695	0	0	4.15547185603683	6.31544318254239	FTL
Viral myocarditis	1/60	0.218757894421617	0.364596490702695	0	0	4.15547185603683	6.31544318254239	PRF1
Acute myeloid leukemia	1/67	0.24097472521811	0.389516783831582	0	0	3.71343060231949	5.28444653099657	ITGAM
Mitophagy	1/68	0.244097184534458	0.389516783831582	0	0	3.65782200110558	5.15821974899497	RPS27A
Epithelial cell signaling in Helicobacter pylori infection	1/70	0.250304086772576	0.39110013558215	0	0	3.55144032921811	4.91902454318798	CCL5
Shigellosis	2/246	0.267415835681094	0.402936456632281	0	0	2.01577868852459	2.65871209770658	CCL5;RPS27A
Pertussis	1/76	0.26862430442152	0.402936456632281	0	0	3.26633744855967	4.29340953924539	ITGAM
Complement and coagulation cascades	1/85	0.295278510216355	0.434233103259346	0	0	2.91504997060553	3.55588367017614	ITGAM
Salivary secretion	1/93	0.318164166422193	0.450232310974802	0	0	2.66049382716049	3.04676502708095	CST3
Rheumatoid arthritis	1/93	0.318164166422193	0.450232310974802	0	0	2.66049382716049	3.04676502708095	CCL5
Fc gamma R-mediated phagocytosis	1/97	0.329330108480375	0.457402928444965	0	0	2.54912551440329	2.83130010165133	FCGR3A
Amoebiasis	1/102	0.343033817784572	0.459420291675766	0	0	2.42232000977876	2.5917037463215	ITGAM
Chagas disease	1/102	0.343033817784572	0.459420291675766	0	0	2.42232000977876	2.5917037463215	CCL5
TNF signaling pathway	1/112	0.36961677148559	0.484660899303939	0	0	2.20298075853631	2.19260155314552	CCL5
Leukocyte transendothelial migration	1/114	0.374804428795046	0.484660899303939	0	0	2.16377144105758	2.12341907761582	ITGAM
Neurotrophin signaling pathway	1/119	0.387589797200658	0.492698894746599	0	0	2.07156308851224	1.96344349257264	MATK
Neuroactive ligand-receptor interaction	2/341	0.408963684161792	0.504044155285815	0	0	1.4438790560472	1.29101401906222	GZMA;PTGDR
Lysosome	1/128	0.409955912965796	0.504044155285815	0	0	1.9238845144357	1.71553869996799	CTSW
Systemic lupus erythematosus	1/135	0.426792195648518	0.516280881832885	0	0	1.82273816104662	1.55198507198321	FCGR3A
Ubiquitin mediated proteolysis	1/140	0.438526692829421	0.522055586701692	0	0	1.75672795097256	1.44813162571075	RPS27A
Spliceosome	1/150	0.461288366163036	0.540572304097307	0	0	1.63799817714807	1.26737145558229	U2SURP
Necroptosis	1/159	0.480993121818499	0.554992063636729	0	0	1.5439912486326	1.1300507595366	FTL
Influenza A	1/172	0.508204746452543	0.577505393696072	0	0	1.42567323658942	0.964996681713799	CCL5
NOD-like receptor signaling pathway	1/181	0.5262130444724	0.589044452767612	0	0	1.35377229080933	0.869188308985285	CCL5
Kaposi sarcoma-associated herpesvirus infection	1/193	0.549214449942236	0.605036607585251	0	0	1.26838991769547	0.760103326011557	RPS27A
Pathogenic Escherichia coli infection	1/197	0.556633678978431	0.605036607585251	0	0	1.24225245653817	0.727771021896506	RPS3
Rap1 signaling pathway	1/210	0.57992296048093	0.618385180604351	0	0	1.16421525193455	0.63433433499981	ITGAM
Lipid and atherosclerosis	1/215	0.588554937065101	0.618385180604351	0	0	1.13672551055729	0.602561148670366	CCL5
Regulation of actin cytoskeleton	1/218	0.593649773380177	0.618385180604351	0	0	1.12083973374296	0.584479521861604	ITGAM
Salmonella infection	1/249	0.642780591798629	0.660391018971195	0	0	0.979191557148546	0.432755509213273	RPS3
MicroRNAs in cancer	1/310	0.722953861581669	0.7327235083598	0	0	0.78345119661193	0.254159304055892	SPRY2
Herpes simplex virus 1 infection	1/498	0.8740527134611	0.8740527134611	0	0	0.482425416697717	0.064941500765008	CCL5
