pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Oxidative phosphorylation	2.34936153458597e-08	4.22885076225474e-07	0.73376198835648	0.61122944597996	1.49098063270221	120	NDUFB6,UQCRH,NDUFS8,NDUFV1,COX5A,UQCRC1,ATP5MC3,NDUFS7,ATP5MC1,NDUFS3,ATP5PF,CYC1,NDUFA6,COX7B,UQCRQ,ATP5F1D,NDUFB3,NDUFB11,NDUFA4,ATP5PD,COX8A,SDHB,ATP5MF,NDUFS6,COX7A2,UQCRFS1,NDUFA7,COX6C,NDUFA12,NDUFB10,ATP5F1C,COX6A1,NDUFA8,NDUFB2,NDUFAB1,NDUFB7,ATP5F1A,NDUFC2,PPA2,ATP6V0B,NDUFA13,ATP5PO,NDUFA2,ATP5PB,NDUFA9,NDUFS5,SDHC,ATP6V0D1,NDUFB1,NDUFS1,NDUFB4,UQCR10,NDUFA1,COX11,SDHA,NDUFA10,NDUFB9,ATP5F1B,ATP6V1C1,ATP6V1F,ATP6V1D,COX6B1,SDHD,NDUFB8,PPA1,ATP5MG,NDUFB5,COX5B,NDUFA11,ATP5ME,COX17,COX10,COX7A2L,UQCRC2,UQCRHL,NDUFV2,NDUFS4	Oxidative-phosphorylation
Glyoxylate and dicarboxylate metabolism	0.00260837696028983	0.0214219057736321	0.431707695803346	0.630181257993714	1.41375790308195	28	SHMT1,GCSH,AFMID,ACAT2,DLD,PGP,SHMT2,MDH2,GRHPR,ACAT1,PCCB,ACO2,MDH1,CS	Glyoxylate-and-dicarboxylate-metabolism
Pentose phosphate pathway	0.00357031762893869	0.0214219057736321	0.431707695803346	0.609356715013485	1.37232892645085	30	PGD,PRPS2,TALDO1,DERA,G6PD,PRPS1,TKT,GPI,PFKP,PFKL,IDNK,PGM2,ALDOA,RPIA	Pentose-phosphate-pathway
Citrate cycle (TCA cycle)	0.00859388556192205	0.0386724850286492	0.380730400722792	0.59136708293062	1.33181457438865	30	FH,SUCLG1,DLD,MDH2,IDH2,SDHB,ACO2,PDHA1,ACLY,IDH3B,PCK2,SUCLA2,MDH1,CS,SDHC,IDH3A,PDHB,SDHA,OGDHL,SDHD,DLAT,DLST,IDH3G	Citrate-cycle-TCA-cycle-
Pyruvate metabolism	0.0208772900465728	0.0751582441676622	0.352487857583619	0.552431870600365	1.27079810613509	39	FH,ACAT2,DLD,MDH2,ACYP1,ME2,GRHPR,ACAT1,PDHA1,PKM,PCK2,MDH1,ACACA,PDHB,ALDH1B1,LDHA,DLAT,ALDH3A2,GLO1,ALDH9A1	Pyruvate-metabolism
Butanoate metabolism	0.050949050949051	0.152847152847153	0.197822021315103	0.554704652703866	1.24443257664169	28	ACADS,HADH,ACAT2,BDH1,L2HGDH,OXCT1,ACAT1,ECHS1,BDH2	Butanoate-metabolism
Glycolysis / Gluconeogenesis	0.0699300699300699	0.17982017982018	0.166933848713193	0.494057478290786	1.16923852132775	68	PGAM1,DLD,TPI1,G6PC3,GPI,ENO1,AKR1A1,GAPDH,PDHA1,PFKP,PKM,PFKL,PCK2,PGM2,ALDOA,PDHB,HK1,ALDH1B1,LDHA,DLAT,ALDH3A2,ADH5,ALDH9A1,MINPP1,PGK1,ENO3,PGM1,ADPGK	Glycolysis-Gluconeogenesis
Pentose and glucuronate interconversions	0.111888111888112	0.251748251748252	0.128788713061714	0.515453179313421	1.17438550674302	34	XYLB,AKR1B1,GUSB,AKR1A1,RPE,DCXR,DHDH,SORD	Pentose-and-glucuronate-interconversions
Fructose and mannose metabolism	0.355644355644356	0.711288711288711	0.0614364107201271	0.460531062632497	1.04555798906619	33	AKR1B1,KHK,TPI1,GMPPB,GMDS,PFKP,PFKL,TSTA3,ALDOA,GMPPA,HK1,TIGAR,PMM1,SORD,ENOSF1,TKFC,FPGT,PMM2,MPI	Fructose-and-mannose-metabolism
Propanoate metabolism	0.425574425574426	0.766033966033966	0.0530212512043078	0.45074479953173	1.02123024170481	32	SUCLG1,ECHDC1,ACADM,ACAT2,DLD,ACAT1,PCCB,ECHS1,SUCLA2,ACACA,MCEE,LDHA,HADHA,BCKDHA,DBT	Propanoate-metabolism
