pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Inositol phosphate metabolism	0.0046101138647885	0.0646022257498334	0.407017918923954	0.374448070199703	1.64125685889002	65	TPI1,ISYNA1,PIK3C2B,MTMR1,IPMK,PLCH2,MTMR4,INPP5F,PI4K2B,PIK3CB,MTMR8,INPP5E,PLCG2,PLCB3,INPP1,SYNJ1,INPP4B,PIK3CA,PI4KB,INPP5B,PIK3CG,PLCD3,MTMR14,INPP4A,ITPKB,MTMR6,SACM1L,IMPA2,PIP5K1A,PI4K2A,ITPKC,PIK3C3,PIP4K2A,ITPK1,PLCG1,PIP5K1B,PIP4K2C,PLCH1,IMPA1,INPPL1,SYNJ2,PLCB2,PIP4K2B,MTM1,MTMR3,ALDH6A1,IPPK	Inositol-phosphate-metabolism
Butanoate metabolism	0.00680023428945614	0.0646022257498334	0.407017918923954	0.504822887424444	1.75321112158651	19	AACS,BDH1,L2HGDH,ALDH5A1,EHHADH,OXCT1,BDH2,ACADS,HADH,ACAT2,HMGCS1	Butanoate-metabolism
Nitrogen metabolism	0.0329582088375591	0.208735322637874	0.321775918075361	-0.43436754176611	-1.57093357536051	9	CA3,CA14,CA1,GLUD1,GLUL,CA13,CA2,CA8,CA5B	Nitrogen-metabolism
Pentose and glucuronate interconversions	0.0636363636363636	0.274812967581047	0.188204146308491	0.478267084436185	1.49472596521051	13	DHDH,UGDH,SORD,DCXR,GUSB,AKR1B1	Pentose-and-glucuronate-interconversions
Ascorbate and aldarate metabolism	0.0723192019950125	0.274812967581047	0.184706471207739	0.55995152761905	1.45614990769442	7	ALDH1B1,ALDH2,UGDH	Ascorbate-and-aldarate-metabolism
Fatty acid biosynthesis	0.119540229885057	0.323096446700508	0.134273452883202	0.448395181105361	1.36552251689393	12	FASN,ACSL1,OXSM,ACACB,ACACA,OLAH,MCAT,ACSL6	Fatty-acid-biosynthesis
Citrate cycle (TCA cycle)	0.127472187087161	0.323096446700508	0.249246554383295	-0.216723522520039	-1.35678986883265	28	DLD,SUCLG1,PDHB,SUCLA2,IDH3B,SDHC,SUCLG2,SDHB,OGDHL,SDHD,ACLY,MDH1,DLAT,CS,PDHA1,DLST,IDH3G,ACO2,IDH1,MDH2,FH,SDHA,PCK2	Citrate-cycle-TCA-cycle-
Glycolysis / Gluconeogenesis	0.136040609137056	0.323096446700508	0.116234148779716	0.319161918547372	1.32213031271995	43	TPI1,ENO3,ALDH1B1,FBP1,ALDH2,LDHB,GAPDH,ENO2,ENO1,PKM,HK2,LDHA,PGK1,ALDOA,PFKL,ADPGK,PGAM1,AKR1A1,PFKP,ALDOC,ALDH3A2,GPI	Glycolysis-Gluconeogenesis
Pyruvate metabolism	0.199174406604747	0.420479302832244	0.0934449219410994	0.317941997328726	1.24296836374733	30	ALDH1B1,ACYP1,PC,ALDH2,LDHB,ACACB,ACACA,PKM,LDHA,HAGH	Pyruvate-metabolism
Fructose and mannose metabolism	0.243523316062176	0.451902748414376	0.0824344091527096	0.308149304474068	1.19638097781252	29	KHK,TPI1,FBP1,PMM2,HK2,SORD,AKR1B1,ALDOA,PFKL,PMM1,ENOSF1,FUK,PFKFB3,PFKP,ALDOC,GMPPB,GMPPA	Fructose-and-mannose-metabolism
Fatty acid elongation	0.280829015544041	0.451902748414376	0.0749278818393739	0.305969702440947	1.17076064636408	27	ACOT4,MECR,HACD2,TECR,ABHD17C,ELOVL1	Fatty-acid-elongation
