Gene	Expression
1	IGLV2-14	806.27858810846
2	IGKV3-20	796.342797074138
3	JCHAIN	653.373013125998
4	IGKV4-1	482.456367557341
5	IGHV4-28	265.034371953868
6	IGHV3-23	186.660199394294
7	IGLV3-1	175.023852904774
8	IGKV3-15	173.799498086891
9	IGLV3-21	157.727342533087
10	IGHV1-69D	151.858495835819
11	IGLV1-51	149.879150569815
12	IGKV1-17	145.482184557021
13	IGHV1-2	139.506253137432
14	IGKV1-39	130.548955465389
15	IGHV4-59	128.350829871229
16	IGHV4-39	108.688640375993
17	IGLV2-8	108.367519833804
18	IGHV2-5	107.460449260263
19	IGKV3D-20	101.494673505187
20	IGHV3-30	101.396904767166
21	IGLV6-57	96.0044856518281
22	IGHV1-69	92.3480945441503
23	IGKV3-11	89.2825033961306
24	IGHA1	87.7452528235167
25	IGHV1-46	86.010619046994
26	IGHV3-48	81.989359405479
27	IGLV3-25	78.344245081143
28	IGHV3-21	77.4731663774277
29	IGLV3-19	75.8847846141166
30	IGKV1-9	74.7635925653079
31	IGHV5-10-1	71.2211419330103
32	IGLV4-69	65.0693706511092
33	IGLV7-43	64.0737278200366
34	IGHV3-74	63.4038245698406
35	IGKV1D-39	62.7318989569507
36	AC233755.1	62.5953933149202
37	IGKV1-5	58.2253045817005
38	IGHV1-18	56.9970739810856
39	IGKC	55.3583634885727
40	IGHV6-1	52.7735119241527
41	IGHA2	49.7311812792109
42	MALAT1	48.7527588645591
43	IGHV3-7	46.0399938394629
44	B2M	43.4339268213265
45	IGHV3-33	42.1029824605827
46	RPLP1	37.7685725888574
47	EEF1A1	37.5393389486551
48	IGKV2D-28	35.8519321043768
49	IGHV4-34	34.5329195312469
50	IGHV1-3	34.0444719722714
51	IGHV5-51	33.6049800763775
52	IGHV4-31	33.3675039658892
53	RPL10	33.3536246335117
54	SSR4	28.67822222686
55	IGKV1D-33	28.6513465605065
56	IGHV3-11	28.6481259542059
57	MT-CO1	27.8869896931302
58	MT-CO2	26.8480144402449
59	FOS	25.4660822195922
60	IGHV3-66	24.9426237984638
61	JUN	23.840085926455
62	IGLV2-33	19.7979853241877
63	TPT1	19.2899345103753
64	MT-ND4L	19.1631827918727
65	FTL	17.4378023111784
66	RPL13	16.9415477240069
67	DUSP1	16.8841476174084
68	UBC	15.5935919627619
69	MT-CYB	15.3179293642778
70	RPLP0	15.2178376056928
