pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Oxidative phosphorylation	2.61883930108106e-10	5.23767860216213e-09	0.814035837847908	-0.632660398640585	-1.6256189584298	120	ATP5F1C,ATP6V0D1,ATP6V1D,NDUFS8,COX5A,ATP6V1F,NDUFB10,ATP5F1B,NDUFS7,UQCRFS1,COX8A,ATP5F1D,NDUFS3,ATP5MC3,ATP6V1A,ATP5MG,SDHC,NDUFA6,NDUFS2,COX7A2,NDUFA9,ATP6V1C1,UQCRC1,NDUFA7,COX7B,CYC1,NDUFA8,COX6A1,COX7A2L,NDUFB3,ATP5MF,ATP6V1E1,NDUFA2,UQCRQ,NDUFV1,ATP6V0B,SDHB,NDUFS6,ATP6V1H,NDUFA1,NDUFA10,NDUFB11,NDUFB4,NDUFB7,SDHD,NDUFS1,UQCR10,TCIRG1,NDUFAB1,COX6B1,ATP5F1E,NDUFS4,UQCRH,ATP6V1B2,NDUFA11,NDUFB5,NDUFA12,ATP5PF,COX5B,COX15,ATP5ME,COX6C,UQCR11,NDUFB6,ATP5PB,NDUFB2,NDUFA13,NDUFA5,ATP6AP1,NDUFB8,ATP5MC2,ATP6V0A2,COX17,COX10,SDHA,UQCRC2,NDUFA4,UQCRHL	Oxidative-phosphorylation
Nitrogen metabolism	0.00361437924816808	0.0361437924816808	0.431707695803346	0.468809073724008	1.67894709629185	17	GLUL,CA5B,CA8,CA4,CPS1,CA12,CA7,CA5A,CA3,CA6,CA9,GLUD2,CA13,CA2,CA1,CA14,GLUD1	Nitrogen-metabolism
Citrate cycle (TCA cycle)	0.0590590590590591	0.393727060393727	0.183023938384487	-0.535206003507828	-1.26036590049492	30	IDH2,IDH3G,DLST,SDHC,PDHB,SUCLG1,IDH3B,MDH2,IDH1,SDHB,SDHD,MDH1,ACO2,ACLY,DLD,PCK2,SDHA,SUCLA2,CS,PDHA1,OGDHL	Citrate-cycle-TCA-cycle-
Sulfur metabolism	0.148504273504274	0.742521367521368	0.11378726182188	-0.61293522767913	-1.2163461493995	9	MPST,TST,BPNT1,SQOR,IMPAD1	Sulfur-metabolism
Glyoxylate and dicarboxylate metabolism	0.375502008032129	0.988011988011988	0.0590954798717342	-0.454631560360284	-1.06062845777958	28	MDH2,CAT,GLDC,GRHPR,MDH1,ACO2,PCCB,PCCA,DLD,SHMT2,AFMID,SHMT1,PGP,GCSH,CS,GLYCTK,MCEE,ACAT2	Glyoxylate-and-dicarboxylate-metabolism
Fatty acid degradation	0.483516483516484	0.988011988011988	0.0471642455670861	-0.414137933920167	-1.00975452204377	44	ACAA2,ACSL5,ACOX1,ACADM,ACADS,ACSL4,ECHS1,HADHB,ADH5,ACAA1,ALDH9A1,ACADVL,CPT1B,ACOX3,GCDH,ECI2,HADH,ACSL1,ACAT2,EHHADH,HADHA,ACAT1,CPT2	Fatty-acid-degradation
Fatty acid elongation	0.735735735735736	0.988011988011988	0.0274480081801021	-0.378960581753462	-0.892420846820328	30	ACAA2,HACD4,ABHD17A,ACOT7,ABHD17B,ACOT2,ELOVL1,ECHS1	Fatty-acid-elongation
Propanoate metabolism	0.774774774774775	0.988011988011988	0.0247086313801197	-0.369406400979581	-0.875737126820431	32	ACADM,BCKDHA,ABAT,SUCLG1,ECHS1,PCCB,DBT,ACSS1,PCCA,DLD,ECHDC1,SUCLA2,HIBCH,LDHA,MCEE,ACAT2,MLYCD,EHHADH,MUT,HADHA	Propanoate-metabolism
Pentose phosphate pathway	0.786786786786787	0.988011988011988	0.0238622865877092	-0.365686550071641	-0.861161599382512	30	G6PD,PGM2,RPE,GPI,IDNK,TALDO1,ALDOA,PGLS,PFKP,DERA,GLYCTK,TKT,PRPS2,PGD,ALDOC,RPIA	Pentose-phosphate-pathway
Ascorbate and aldarate metabolism	0.804609218436874	0.988011988011988	0.0226556224333514	-0.364350190172723	-0.848156417374978	27	ALDH9A1,UGDH,MIOX,ALDH3A2,ALDH1B1	Ascorbate-and-aldarate-metabolism
