pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Ascorbate and aldarate metabolism	0.0323383084577114	0.646766169154229	0.282013350011725	0.580310561105936	1.43306217361097	27	ALDH3A2,ALDH9A1	Ascorbate-and-aldarate-metabolism
Glycolysis / Gluconeogenesis	0.0658174097664544	0.658174097664543	0.178219874951973	0.472771614895316	1.32266244129191	68	ALDH3A2,PCK2,MINPP1,ALDOC,PFKL,ALDH9A1,PKM,ADPGK,ALDOA,PFKM,GALM,PFKP,AKR1A1,GAPDHS,GPI,ALDH3A1,PGAM1,HK1,ENO1	Glycolysis-Gluconeogenesis
Inositol phosphate metabolism	0.209915611814346	0.850480109739369	0.0916795246008379	0.413584015507009	1.16699227928179	73	INPP1,INPP5F,PIP5K1B,MTMR6,PIP5K1C,PIK3CA,MINPP1,PI4KB,PIK3C3,PIK3C2A,PLCH2,PIKFYVE,CDIPT,PI4K2A,PLCB2,PIK3CB,IMPA1,MTMR3,MTMR4,MTM1,ITPKC,ALDH6A1,ITPKA,MTMR14,ITPKB,PIP4K2C	Inositol-phosphate-metabolism
Pentose phosphate pathway	0.255702280912365	0.850480109739369	0.0878312634480124	0.460221709456058	1.15851672850943	30	ALDOC,PFKL,ALDOA,RPIA,GLYCTK,PFKM,PFKP,H6PD,DERA,GPI,PRPS1,PGLS,PGM2,RBKS	Pentose-phosphate-pathway
Sulfur metabolism	0.281112737920937	0.850480109739369	0.0937465422491719	0.598743639923742	1.17172054617339	9	SUOX,PAPSS1,PAPSS2	Sulfur-metabolism
Fructose and mannose metabolism	0.332544378698225	0.850480109739369	0.0730744399126987	0.432322159821212	1.09998554119438	33	FUK,TKFC,ALDOC,PFKL,ALDOA,PFKM,PFKP,PMM1,TSTA3,FPGT,HK1,ENOSF1,GMDS	Fructose-and-mannose-metabolism
Pentose and glucuronate interconversions	0.350649350649351	0.850480109739369	0.0702812841717392	0.423943460724194	1.0855685190086	34	CRYL1,UGP2,KL,AKR1A1	Pentose-and-glucuronate-interconversions
Fatty acid degradation	0.36026936026936	0.850480109739369	0.066436413766281	0.40286672905062	1.07010763529703	44	ALDH3A2,ACADVL,ACSL4,ALDH9A1,ACSL1,HADHB,CPT2,ECI1,ACOX3,CPT1B	Fatty-acid-degradation
Starch and sucrose metabolism	0.471005917159763	0.850480109739369	0.0561766586307176	0.393030090165955	1.01086635605268	35	PGM2L1,UGP2,PYGB,AMY2B,AGL,GPI,ENPP3,HK1,PGM2,GAA,PYGM	Starch-and-sucrose-metabolism
Galactose metabolism	0.4739336492891	0.850480109739369	0.0559428593065705	0.399062885274228	1.01243948585335	31	UGP2,GLB1,PFKL,PFKM,GALM,PFKP,HK1,B4GALT2,GALE,PGM2,GAA,GALT	Galactose-metabolism
Nitrogen metabolism	0.5	0.850480109739369	0.122679189568808	-0.361789698786003	-0.980774099926739	17	CA5B,CA1,GLUL,CA14	Nitrogen-metabolism
Oxidative phosphorylation	0.510288065843621	0.850480109739369	0.0460457683018055	0.335817242030978	0.994235855094138	120	ATP6V0A1,NDUFV2,ATP6V0E1,NDUFC1,NDUFV3,COX10,NDUFC2,ATP6V0C,NDUFA13,COX5B,NDUFA4,ATP6AP1,TCIRG1,ATP6V1A,ATP6V1E1,ATP6V1C2,PPA2,COX11,ATP6V1E2,NDUFB1,ATP5MC1,UQCR10,COX17,ATP6V1B2,COX7C,ATP5F1E,ATP6V0B,SDHA,UQCRC2,UQCR11,ATP6V0E2,LHPP,ATP6V1G2,NDUFA6,ATP5PF,NDUFB8,NDUFA5,NDUFA3,NDUFAB1	Oxidative-phosphorylation
Amino sugar and nucleotide sugar metabolism	0.593296089385475	0.912763214439192	0.0429311093452583	0.346989690909806	0.929224214070424	48	UXS1,UGP2,GNPDA1,FUK,NAGK,PMM1,TSTA3,FPGT,GPI,HK1,RENBP,CYB5RL,GMDS,NPL,GALE,PGM2,GALT,PMM2,CHIT1,CYB5R1,CMAS,CYB5R2,PGM1,HK2,GMPPA	Amino-sugar-and-nucleotide-sugar-metabolism
Pyruvate metabolism	0.754325259515571	0.965608465608466	0.0332359307785383	0.319595015232265	0.83490883604461	39	ALDH3A2,PCK2,ALDH9A1,PKM,PC	Pyruvate-metabolism
Fatty acid elongation	0.761104441776711	0.965608465608466	0.0347156757446657	0.326138577462958	0.82098907991471	30	HACD1,HACD2,ELOVL5,HADHB,THEM4	Fatty-acid-elongation
Butanoate metabolism	0.773006134969325	0.965608465608466	0.0350150690873584	0.325936297648148	0.810997796393893	28	ALDH5A1,BDH2,ABAT,OXCT1,HMGCL,AACS	Butanoate-metabolism
Fatty acid biosynthesis	0.865464632454924	0.965608465608466	0.0354665010333725	0.330675767013882	0.702118058463628	13	ACSL4,ACSL1,FASN	Fatty-acid-biosynthesis
Propanoate metabolism	0.869047619047619	0.965608465608466	0.0277995594097672	0.29354830305776	0.744485923789541	32	HIBCH,BCKDHB,MLYCD,MUT,ABAT,ALDH6A1,PCCA,MCEE	Propanoate-metabolism
Glyoxylate and dicarboxylate metabolism	0.949693251533742	0.966386554621849	0.0247086313801197	0.265669023448411	0.661040191416075	28	MUT,SHMT2,GLYCTK,CS,PCCA,ACO2,MCEE,AMT,CAT,MDH1,PGP	Glyoxylate-and-dicarboxylate-metabolism
Citrate cycle (TCA cycle)	0.966386554621849	0.966386554621849	0.0225128737259091	0.250002510316563	0.629331655634865	30	OGDH,PCK2,PC,IDH3A,CS,ACO2,SDHA	Citrate-cycle-TCA-cycle-
