pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Oxidative phosphorylation	0.00390402681091231	0.0741765094073338	0.431707695803346	-0.489696052017353	-1.34678331364631	120	PPA1,ATP5MC1,NDUFA4,ATP5PO,COX11,COX17,NDUFV2,ATP5PF,NDUFB6,NDUFA13,PPA2,ATP6V1E2,UQCRQ,COX7B,NDUFC2,NDUFAB1,NDUFC1,ATP5ME,COX6C,NDUFA6,NDUFB1,NDUFS1,COX7C,NDUFA5,NDUFV1,COX6A1,COX8A,ATP5MC3,ATP6V0E1,NDUFB3,UQCR11,NDUFA11,COX5B,UQCRH,NDUFS6,SDHB,ATP6V0E2,NDUFB2,ATP5F1D,ATP5MF,UQCRC1,ATP5PB,ATP6V0A1,ATP6V0A2,ATP5PD,NDUFS5,COX15,ATP6V1A,NDUFA2,NDUFB7,NDUFA10,CYC1,ATP5F1B,COX6B1,ATP6AP1,UQCRHL,COX5A,NDUFA3,TCIRG1,COX7A2,NDUFS7,NDUFB4,NDUFB11,SDHD,ATP5F1E,ATP6V1F,ATP6V0B,ATP5MG,NDUFS8,COX10,NDUFA9	Oxidative-phosphorylation
Glycolysis / Gluconeogenesis	0.0227706076034302	0.11668372569089	0.352487857583619	-0.498798428609757	-1.33720489838661	68	TPI1,ALDH3A2,PKM,PGK1,PCK2,DLAT,ACSS2,PFKL,PGAM1,GPI,ENO1,ENO3,PDHA1,PFKP,G6PC3,ALDOC,ALDOA,DLD,PFKM,ALDH1B1,LDHA,AKR1A1,PGM2,GAPDH,HK2	Glycolysis-Gluconeogenesis
Pyruvate metabolism	0.0294416243654822	0.11668372569089	0.266350657088526	-0.534108835373676	-1.36194526896542	39	GLO1,ALDH3A2,PKM,PCK2,DLAT,GRHPR,ACSS2,ACAT2,MDH1,PDHA1,ME2,ACYP1,DLD,ALDH1B1,LDHA	Pyruvate-metabolism
Butanoate metabolism	0.0306748466257669	0.11668372569089	0.261663521711573	-0.558147088400034	-1.3637201918229	28	ECHS1,HMGCS1,OXCT1,HADH,ALDH5A1,ACAT2,ACADS,ACSM3,HMGCL,BDH1,L2HGDH,AACS,HADHA	Butanoate-metabolism
Nitrogen metabolism	0.0356109015117683	0.11668372569089	0.321775918075361	0.449089715883556	1.53661944648417	17	CA5B,GLUD2,GLUL,GLUD1,CA6,CA9	Nitrogen-metabolism
Pentose phosphate pathway	0.037871033776868	0.11668372569089	0.234392647294686	-0.545777753047968	-1.34644204375482	30	RPIA,PRPS2,PFKL,PGD,GPI,PFKP,PRPS1,TKT,ALDOC,ALDOA,PFKM,PGM2,TALDO1,PGM1,DERA,TKTL1,FBP1	Pentose-phosphate-pathway
Citrate cycle (TCA cycle)	0.0429887410440123	0.11668372569089	0.219250346703755	-0.542917088961394	-1.33938474180781	30	SUCLA2,IDH3A,CS,PCK2,DLAT,OGDHL,MDH1,PDHA1,ACO2,ACLY,DLD,FH,SDHB,SUCLG1	Citrate-cycle-TCA-cycle-
Glyoxylate and dicarboxylate metabolism	0.0521472392638037	0.123040218132243	0.197822021315103	-0.538406494203587	-1.31548801886389	28	AFMID,CS,GRHPR,GCSH,SHMT2,ACAT2,HYI,MDH1,ACO2,DLD	Glyoxylate-and-dicarboxylate-metabolism
Fructose and mannose metabolism	0.0582822085889571	0.123040218132243	0.186432558434075	-0.526741115215744	-1.31591147952246	33	TPI1,GMPPB,TSTA3,PMM2,PFKL,PMM1,PFKP,ENOSF1,ALDOC,ALDOA,PFKM,TKFC,SORD,PFKFB2,GMPPA,HK2,KHK	Fructose-and-mannose-metabolism
Pentose and glucuronate interconversions	0.0651068158697864	0.123702950152594	0.175204047558551	-0.520299654746841	-1.30618785504025	34	DCXR,GUSB,UGP2,CRYL1,AKR1A1,SORD,DHDH,XYLB	Pentose-and-glucuronate-interconversions
Amino sugar and nucleotide sugar metabolism	0.196969696969697	0.340220385674931	0.0928481214159878	-0.441380334851546	-1.15084464878931	48	GMPPB,CYB5R3,TSTA3,CYB5R1,GALK1,GALE,PMM2,UGP2,PMM1,NAGK,GPI,GNPNAT1,NANS,PGM2,NPL,GNPDA1,UXS1,NANP,GMPPA,HK2,PGM1,UAP1L1,FPGT,GMDS,CYB5R2,GFPT1,CYB5R4,CYB5RL,HK3,CMAS,HK1,GNE,PGM3,GNPDA2,UGDH,GALT	Amino-sugar-and-nucleotide-sugar-metabolism
Ascorbate and aldarate metabolism	0.326086956521739	0.516304347826087	0.0673623868166279	-0.451392587179596	-1.09185698052296	27	ALDH3A2,ALDH1B1	Ascorbate-and-aldarate-metabolism
Propanoate metabolism	0.455566905005107	0.665828553469003	0.0509082865515105	-0.416265137604778	-1.03532616955646	32	SUCLA2,ACADM,ECHS1,MLYCD,ACSS2,ACAT2,DLD,HIBCH,LDHA,ECHDC1	Propanoate-metabolism
Galactose metabolism	0.581799591002045	0.751314285714286	0.03975964750879	-0.388914964844398	-0.963263323721261	31	GALK1,GALE,PFKL,UGP2,PFKP,G6PC3,PFKM,GLB1,PGM2,HK2,PGM1,B4GALT2	Galactose-metabolism
Sulfur metabolism	0.593142857142857	0.751314285714286	0.0439759278026345	-0.471893948712027	-0.942620726051768	9	PAPSS1,ETHE1,SUOX,PAPSS2	Sulfur-metabolism
Fatty acid degradation	0.65489404641776	0.755801104972376	0.0336033244336697	-0.359285330900554	-0.929130621320256	44	ALDH3A2,ACADM,ECHS1,HADH,ACAT2,GCDH,ALDH1B1,CPT2,ACADS	Fatty-acid-degradation
Fatty acid biosynthesis	0.676243093922652	0.755801104972376	0.0363783055518278	-0.411886870780214	-0.889724866606129	13	FASN,OXSM	Fatty-acid-biosynthesis
Fatty acid elongation	0.882292732855681	0.930824008138352	0.0183208529217527	-0.3010906048105	-0.742795115836822	30	HSD17B12,ECHS1,ACOT4,HADH,MECR	Fatty-acid-elongation
Starch and sucrose metabolism	0.930824008138352	0.930824008138352	0.0139869590598254	-0.275083206035922	-0.691364521106828	35	UGP2,GPI,G6PC3,PGM2,HK2,PGM1,PGM2L1,PYGM,PYGB,HK3,HK1	Starch-and-sucrose-metabolism
