Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cytokine-cytokine receptor interaction	35/295	5.00224683618528e-18	1.20554148752065e-15	0	0	7.53184748777234	300.043530762127	EBI3;CXCR4;FASLG;CXCL13;TNFSF13B;CXCR3;CCL5;CCL4;IL21R;CCL3;CCR8;CCR7;CCR6;CCR4;TNFRSF4;IL6R;IL12RB2;IL32;IFNGR1;IL1R2;TNFRSF9;TNFRSF18;TNFRSF1B;CD4;IFNG;IL2RA;IL2RB;XCL2;LTA;CD27;XCL1;TNFRSF25;LTB;IL6ST;IL7R
Antigen processing and presentation	18/78	5.48582995851756e-15	6.61042510001366e-13	0	0	16.1644628099174	530.786128794077	HLA-DRB4;HSPA5;KLRC2;KLRC3;KLRC4;IFI30;KIR2DL4;CD4;IFNG;CD8B;CTSL;CD8A;PSME2;KLRD1;KLRC1;HLA-DRB1;HLA-DQB1;HSPA1A
Viral protein interaction with cytokine and cytokine receptor	18/100	5.40288843978462e-13	4.34032037996031e-11	0	0	11.8143519451723	333.716130219855	CXCR4;CXCL13;TNFRSF1B;CXCR3;CCL5;IL2RA;CCL4;IL2RB;XCL2;LTA;CCL3;CCR8;XCL1;CCR7;CCR6;IL6ST;IL6R;CCR4
Apoptosis	20/142	3.24715901090553e-12	1.95641330407058e-10	0	0	8.85382135234549	234.212266926686	GADD45B;BCL2A1;GADD45A;PRF1;GZMB;FASLG;CTSW;PIK3R1;TRAF1;FOS;ACTG1;ERN1;TUBA1B;CTSL;PMAIP1;CYCS;CTSH;BAX;CTSC;BIRC3
Graft-versus-host disease	10/42	4.78366629761154e-09	2.30572715544876e-07	0	0	16.4984838274933	316.078919591787	HLA-DRB4;IFNG;PRF1;CD28;GZMB;FASLG;KLRD1;KLRC1;HLA-DRB1;HLA-DQB1
Type I diabetes mellitus	10/43	6.12846856643926e-09	2.4616015408531e-07	0	0	15.9977129788451	302.521886803786	HLA-DRB4;IFNG;PRF1;ICA1;CD28;LTA;GZMB;FASLG;HLA-DRB1;HLA-DQB1
Pathways in cancer	32/531	1.05376766772631e-08	3.62797154174345e-07	0	0	3.51327296426664	64.5328825209577	PTGER4;SPI1;GSTP1;PTGER2;LEF1;MGST2;CXCR4;FASLG;PIK3R1;HSP90B1;MYC;TPR;PMAIP1;GNG8;PIM2;IL6R;IL12RB2;GADD45B;GADD45A;IFNGR1;STAT1;FOS;TRAF1;IFNG;IL2RA;IL2RB;CYCS;BAX;CALM3;IL6ST;IL7R;BIRC3
Th17 cell differentiation	14/107	1.59747384478513e-08	4.8123899574152e-07	0	0	8.00925844540154	143.784267668474	HLA-DRB4;IFNGR1;STAT1;FOS;FOXP3;CD4;IFNG;IL2RA;IL2RB;IL21R;IL6ST;IL6R;HLA-DRB1;HLA-DQB1
Th1 and Th2 cell differentiation	13/92	2.03550606889325e-08	5.45063291781414e-07	0	0	8.73761695101816	154.742639384535	HLA-DRB4;IFNGR1;STAT1;FOS;RUNX3;CD4;MAF;IFNG;IL2RA;IL2RB;HLA-DRB1;HLA-DQB1;IL12RB2
Rheumatoid arthritis	13/93	2.3259877686702e-08	5.60563052249518e-07	0	0	8.62795516304348	151.649564084374	HLA-DRB4;FOS;TNFSF13B;IFNG;CTSL;CCL5;CCL3;CD28;ACP5;CTLA4;LTB;HLA-DRB1;HLA-DQB1
Hematopoietic cell lineage	13/99	5.00093343792664e-08	1.09565905321847e-06	0	0	8.02354019211324	134.88418478252	HLA-DRB4;IL1R2;CD4;CD8B;CD8A;IL2RA;CD7;CD59;IL7R;IL6R;HLA-DRB1;CD55;HLA-DQB1
Natural killer cell mediated cytotoxicity	14/131	2.1270954211126e-07	4.24503937156313e-06	0	0	6.35850858194182	97.6879181348025	FCER1G;KLRC2;KLRC3;IFNGR1;SH2D1A;PRF1;GZMB;FASLG;PIK3R1;TYROBP;KLRK1;IFNG;KLRD1;KLRC1
Human T-cell leukemia virus 1 infection	18/219	2.28985526266891e-07	4.24503937156313e-06	0	0	4.79042802516344	73.2437620555862	EGR1;SPI1;HLA-DRB4;IL1R2;PIK3R1;FOS;ZFP36;CD4;PTTG1;MYC;IL2RA;CREB3L2;IL2RB;LTA;BAX;HLA-DRB1;RAN;HLA-DQB1
Inflammatory bowel disease	10/65	3.94224523584005e-07	6.78629358455324e-06	0	0	9.587846116148	141.385688870968	MAF;HLA-DRB4;IFNG;IFNGR1;STAT1;IL21R;FOXP3;HLA-DRB1;HLA-DQB1;IL12RB2
Allograft rejection	8/38	4.78182700072747e-07	7.68280204783548e-06	0	0	14.0046470062556	203.813450587069	HLA-DRB4;IFNG;PRF1;CD28;GZMB;FASLG;HLA-DRB1;HLA-DQB1
Chemokine signaling pathway	16/192	8.96295296440949e-07	1.28612614762176e-05	0	0	4.8425902864259	67.4330499145997	STAT1;CXCR4;PIK3R1;CXCL13;TIAM1;CXCR3;CCL5;CCL4;XCL2;CCL3;CCR8;XCL1;GNG8;CCR7;CCR6;CCR4
Cell adhesion molecules	14/148	9.54525744006786e-07	1.28612614762176e-05	0	0	5.54699255764773	76.8926949674248	HLA-DRB4;VCAN;CD4;CD8B;SELL;CD8A;CD28;PECAM1;CTLA4;PDCD1;ICOS;TIGIT;HLA-DRB1;HLA-DQB1
Kaposi sarcoma-associated herpesvirus infection	16/193	9.60592143451934e-07	1.28612614762176e-05	0	0	4.81498336042102	66.7150416330184	IFNGR1;STAT1;LEF1;PIK3R1;FOS;ZFP36;CLEC2B;MYC;UBC;CCR8;CYCS;GNG8;BAX;CALM3;IL6ST;CCR4
Transcriptional misregulation in cancer	15/192	4.37609597094818e-06	5.5507322578869e-05	0	0	4.50171343891822	55.548233757084	SPI1;GADD45B;HPGD;BCL2A1;GADD45A;IL1R2;GZMB;TRAF1;ETV7;MAF;MYC;ID2;IL2RB;BAX;BIRC3
Colorectal cancer	10/86	5.46908747324599e-06	6.51381428119579e-05	0	0	6.93112498226699	83.9802742746681	GADD45B;GADD45A;MYC;LEF1;PMAIP1;BAX;CYCS;FOS;PIK3R1;AREG
Influenza A	14/172	5.67593775539882e-06	6.51381428119579e-05	0	0	4.6986169075294	56.7558846415499	HLA-DRB4;IFNGR1;STAT1;FASLG;PIK3R1;ACTG1;DNAJB1;OAS1;IFNG;CCL5;CYCS;BAX;HLA-DRB1;HLA-DQB1
Autoimmune thyroid disease	8/53	6.75519534271858e-06	7.40000944361444e-05	0	0	9.32928209711052	111.066956802719	HLA-DRB4;PRF1;CD28;CTLA4;GZMB;FASLG;HLA-DRB1;HLA-DQB1
Human cytomegalovirus infection	16/225	7.06736896134591e-06	7.40537356384507e-05	0	0	4.0710493543947	48.2827360809892	PTGER4;PTGER2;CXCR4;FASLG;PIK3R1;MYC;CCL5;CREB3L2;CCL4;EIF4EBP1;CCL3;CYCS;GNG8;BAX;CALM3;IL6R
Epstein-Barr virus infection	15/202	8.11888530383534e-06	8.15271399260132e-05	0	0	4.25878846322434	49.9186125565032	ENTPD1;HLA-DRB4;GADD45B;GADD45A;STAT1;ISG15;PIK3R1;RUNX3;OAS1;MYC;CYCS;BAX;VIM;HLA-DRB1;HLA-DQB1
