Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Apoptosis	23/142	6.52513994310504e-11	1.76178778463836e-08	0	0	6.30097114988127	147.77524998156	BCL2A1;PRF1;GZMB;CTSW;TRAF1;ACTB;TUBA4A;CTSS;ACTG1;GADD45G;ERN1;NFKBIA;TUBA1C;TUBA1A;DDIT3;LMNA;PMAIP1;CYCS;CTSH;BAX;CTSC;CTSB;BIRC3
Antigen processing and presentation	16/78	1.50947625009679e-09	2.03779293763067e-07	0	0	8.33919516668465	169.381588484023	CD74;HSP90AA1;HLA-DRB4;HSPA5;KLRC2;KLRC3;CTSS;HLA-DMA;CD4;CD8A;KLRC1;HSPA1B;HLA-DRB1;CTSB;HLA-DQB1;HSPA1A
Lysosome	19/128	1.32624582354465e-08	9.76593226383487e-07	0	0	5.64741346079716	102.434640426072	GAA;HEXA;NAGA;CTSW;LIPA;LITAF;CTSS;LAMP1;NPC2;PSAP;ACP5;CTSH;MAN2B1;DNASE2;ATP6V0D1;CD68;GLA;CTSC;CTSB
Salmonella infection	27/249	1.44680477982739e-08	9.76593226383487e-07	0	0	3.97062479856347	71.6750316207953	RALA;AHNAK;ARPC1B;LEF1;LY96;TXN;ACTB;ACTG1;HSP90B1;TUBA1C;TUBA1A;MYC;FLNA;SNX9;TCF7L2;HSP90AA1;TUBB;DYNLL1;TUBB4B;TUBA4A;RHOB;NFKBIA;CYCS;BAX;PFN1;GAPDH;BIRC3
Phagosome	20/152	4.47114236925507e-08	2.41441687939774e-06	0	0	4.91123354759718	83.1129860809222	HLA-DRB4;NCF1;TUBB;ITGB2;CYBB;TUBB4B;CORO1A;ACTB;TUBA4A;CTSS;ACTG1;TUBA1C;FCGR3A;HLA-DMA;TUBA1A;LAMP1;ATP6V0D1;HLA-DRB1;ATP6V1F;HLA-DQB1
Rheumatoid arthritis	15/93	1.46073308466678e-07	6.57329888100052e-06	0	0	6.1987928598947	97.5637754485939	HLA-DRB4;CCL20;ITGB2;TNFSF13B;HLA-DMA;CCL5;CCL3;CD28;ACP5;CTLA4;LTB;ATP6V0D1;HLA-DRB1;HLA-DQB1;ATP6V1F
Influenza A	20/172	3.50388507983187e-07	1.35149853079229e-05	0	0	4.26058833953571	63.3303363628861	HLA-DRB4;STAT1;MX2;MX1;ACTB;ACTG1;NFKBIA;SOCS3;DNAJB1;HLA-DMA;CDK6;CCL5;IRF7;CYCS;BAX;VDAC1;KPNA2;SLC25A5;HLA-DRB1;HLA-DQB1
Cytokine-cytokine receptor interaction	27/295	4.74511839092608e-07	1.60147745693755e-05	0	0	3.28120470899336	47.7775537434827	CX3CR1;CCL4L2;CXCR6;CXCL13;TNFSF13B;CXCR3;CCL5;CCL4;CCL3;CCR7;CCR6;TNFRSF4;TNFSF14;CCL20;CD70;IL1R2;TNFRSF18;TNFRSF1B;CD4;CD40LG;CD27;XCL1;TNFSF8;TNFRSF25;LTB;IL6ST;IL7R
Epstein-Barr virus infection	21/202	1.16459162460877e-06	3.49377487382631e-05	0	0	3.7575116692909	51.3394082492333	ENTPD1;CDKN1A;HLA-DRB4;STAT1;TNFAIP3;ISG15;RBPJ;RUNX3;GADD45G;NFKBIA;HLA-DMA;CCND2;CDK6;MYC;CD19;IRF7;CYCS;BAX;VIM;HLA-DRB1;HLA-DQB1
Viral myocarditis	11/60	1.82440780944224e-06	4.8076196266169e-05	0	0	7.19893728635733	95.1285938340781	HLA-DMA;HLA-DRB4;CD40LG;ITGB2;PRF1;CD28;CYCS;ACTB;HLA-DRB1;ACTG1;HLA-DQB1
Hematopoietic cell lineage	14/99	1.95865984788096e-06	4.8076196266169e-05	0	0	5.2983137254902	69.6370622416686	HLA-DRB4;IL1R2;FLT3LG;HLA-DMA;CD4;CD8A;CD19;CD7;CD9;CD59;IL7R;MS4A1;HLA-DRB1;HLA-DQB1
Viral protein interaction with cytokine and cytokine receptor	14/100	2.21425585447869e-06	4.98207567257706e-05	0	0	5.23643410852713	68.1814834159632	CX3CR1;TNFSF14;CCL20;CCL4L2;CXCL13;TNFRSF1B;CXCR3;CCL5;CCL4;CCL3;XCL1;CCR7;CCR6;IL6ST
NF-kappa B signaling pathway	14/104	3.56016520529594e-06	7.21460686296184e-05	0	0	5.00266666666667	62.7619732505971	EDARADD;TNFSF14;BCL2A1;CCL4L2;LY96;TNFAIP3;TRAF1;GADD45G;TNFSF13B;NFKBIA;CD40LG;CCL4;LTB;BIRC3
Leishmaniasis	12/77	3.74090726227651e-06	7.21460686296184e-05	0	0	5.92517250191669	74.0420362907398	EEF1A1;NFKBIA;FCGR3A;HLA-DMA;MARCKSL1;HLA-DRB4;NCF1;STAT1;ITGB2;CYBB;HLA-DRB1;HLA-DQB1
Toxoplasmosis	14/112	8.58908819662427e-06	0.000154603587539237	0	0	4.59238095238095	53.5702063560894	HLA-DRB4;STAT1;LY96;NFKBIA;GNAO1;HLA-DMA;SOCS1;CD40LG;CYCS;HLA-DRB1;HSPA1B;BIRC3;HLA-DQB1;HSPA1A
Cell adhesion molecules	16/148	1.31651949603862e-05	0.000222162664956517	0	0	3.90270598966251	43.8583521620326	HLA-DRB4;CADM1;ITGB2;ICAM2;HLA-DMA;CD4;CD40LG;SELL;CD8A;CD28;PECAM1;CTLA4;NCAM1;ICOS;HLA-DRB1;HLA-DQB1
Allograft rejection	8/38	1.6327968235221e-05	0.000259326554324098	0	0	8.51749174917492	93.88516926001	HLA-DMA;HLA-DRB4;CD40LG;PRF1;CD28;GZMB;HLA-DRB1;HLA-DQB1
Protein processing in endoplasmic reticulum	17/171	2.15978411631643e-05	0.000323967617447465	0	0	3.55613565663817	38.2032708913843	PPP1R15A;HSP90AA1;HSPA5;SSR4;DERL3;SYVN1;PDIA6;HSP90B1;HERPUD1;ERN1;DNAJB1;HSPH1;DDIT3;BAX;P4HB;HSPA1B;HSPA1A
Th17 cell differentiation	13/107	2.43955740074066e-05	0.00033613717263326	0	0	4.43933869083442	47.1506993919238	HSP90AA1;HLA-DRB4;STAT1;AHR;FOXP3;HIF1A;NFKBIA;HLA-DMA;CD4;TBX21;IL6ST;HLA-DRB1;HLA-DQB1
Fluid shear stress and atherosclerosis	15/139	2.48990498246859e-05	0.00033613717263326	0	0	3.88995099359147	41.2361292575559	HSP90AA1;NCF1;DUSP1;GSTO1;IL1R2;GSTP1;MGST2;TXN;ACTB;KLF2;ACTG1;HSP90B1;PECAM1;SQSTM1;CALM2
Chemokine signaling pathway	18/192	2.76526682597645e-05	0.000355534306196972	0	0	3.33464475815783	34.9997255486884	CX3CR1;NCF1;CCL20;STAT1;CCL4L2;PXN;CXCR6;CXCL13;NFKBIA;FGR;TIAM1;CXCR3;CCL5;CCL4;CCL3;XCL1;CCR7;CCR6
Autoimmune thyroid disease	9/53	3.0285097025913e-05	0.000371680736227115	0	0	6.53936889556724	68.0411839320942	HLA-DMA;HLA-DRB4;CD40LG;PRF1;CD28;CTLA4;GZMB;HLA-DRB1;HLA-DQB1
Graft-versus-host disease	8/42	3.53700128370894e-05	0.000415213194174527	0	0	7.51388079984469	77.0146197258404	HLA-DMA;HLA-DRB4;PRF1;CD28;GZMB;KLRC1;HLA-DRB1;HLA-DQB1
Lipid and atherosclerosis	19/215	3.79934221576094e-05	0.000427425999273106	0	0	3.12647916309381	31.821609798512	HSP90AA1;NCF1;HSPA5;CYBB;LY96;SOD2;HSP90B1;ERN1;NFKBIA;CD40LG;DDIT3;CCL5;IRF7;CCL3;CYCS;BAX;CALM2;HSPA1B;HSPA1A
Transcriptional misregulation in cancer	17/192	9.37219744716834e-05	0.000981656363358538	0	0	3.12598229241445	28.9940418017886	CDKN1A;SPI1;BCL2A1;IL1R2;GZMB;TRAF1;RUNX2;GADD45G;CCND2;MAF;MYC;DDIT3;ID2;NFKBIZ;REL;BAX;BIRC3
Intestinal immune network for IgA production	8/48	9.61809002628412e-05	0.000981656363358538	0	0	6.38481848184818	59.0549723680167	HLA-DMA;HLA-DRB4;CD40LG;CD28;ICOS;HLA-DRB1;TNFSF13B;HLA-DQB1
Measles	14/139	9.81656363358538e-05	0.000981656363358538	0	0	3.59538666666667	33.1812998402203	STAT1;MX2;MX1;TNFAIP3;NFKBIA;CCND2;CDK6;CD28;IRF7;CYCS;BAX;HSPA1B;SLAMF1;HSPA1A
Pathways in cancer	33/531	0.000109230655002204	0.00105329560180697	0	0	2.15424175186115	19.6510984102786	PTGER4;CDKN1A;RALA;SPI1;GSTP1;LEF1;MGST2;HIF1A;HSP90B1;CCND2;MYC;PIM1;CTNNA1;PMAIP1;PIM2;PDGFRB;TCF7L2;HSP90AA1;GSTO1;STAT1;DAPK2;FLT3LG;TRAF1;GADD45G;NFKBIA;CDK6;CKS2;CYCS;BAX;IL6ST;IL7R;CALM2;BIRC3
Th1 and Th2 cell differentiation	11/92	0.000117901415063137	0.00109770282989817	0	0	4.34770591487009	39.327877086829	NFKBIA;HLA-DMA;CD4;MAF;HLA-DRB4;STAT1;TBX21;RBPJ;RUNX3;HLA-DRB1;HLA-DQB1
Tuberculosis	16/180	0.000142667261140358	0.00128400535026322	0	0	3.13598172771025	27.7691040373691	CD74;HLA-DRB4;FCER1G;STAT1;ITGB2;CORO1A;CTSS;FCGR3A;HLA-DMA;LAMP1;CYCS;BAX;ATP6V0D1;CALM2;HLA-DRB1;HLA-DQB1
NOD-like receptor signaling pathway	16/181	0.000152155730084822	0.00128692612501863	0	0	3.11681362116145	27.3986805862907	YWHAE;GBP5;HSP90AA1;STAT1;CYBB;TNFAIP3;TXN;NFKBIA;CCL5;NAMPT;IRF7;VDAC1;CARD16;GBP1;CTSB;BIRC3
Human T-cell leukemia virus 1 infection	18/219	0.000152524577779986	0.00128692612501863	0	0	2.88265050585996	25.3332653856358	EGR1;CDKN1A;SPI1;HLA-DRB4;IL1R2;ITGB2;NFKBIA;HLA-DMA;ZFP36;CD4;CCND2;MYC;TSPO;BAX;VDAC1;SLC25A5;HLA-DRB1;HLA-DQB1
Natural killer cell mediated cytotoxicity	13/131	0.000200144930560193	0.00163754943185612	0	0	3.53202289968696	30.0803628297758	FCER1G;KLRC2;KLRC3;SH2D1A;ITGB2;PRF1;ICAM2;SH2D1B;GZMB;FCGR3A;NCR3;KLRK1;KLRC1
Central carbon metabolism in cancer	9/70	0.000279805158260333	0.00222198213912617	0	0	4.71277604660615	38.5571863494362	PDGFRB;SLC7A5;LDHB;LDHA;PKM;MYC;PGAM1;IDH2;HIF1A
Colorectal cancer	10/86	0.000300398687271826	0.00225032013001969	0	0	4.20660508888114	34.1172499465895	TCF7L2;CDKN1A;RALA;MYC;LEF1;PMAIP1;BAX;CYCS;AREG;GADD45G
Type I diabetes mellitus	7/43	0.000306066620898482	0.00225032013001969	0	0	6.19851729818781	50.1565905492284	HLA-DMA;HLA-DRB4;PRF1;CD28;GZMB;HLA-DRB1;HLA-DQB1
Asthma	6/31	0.000312365967004925	0.00225032013001969	0	0	7.6425	61.6851783976467	HLA-DMA;HLA-DRB4;FCER1G;CD40LG;HLA-DRB1;HLA-DQB1
Kaposi sarcoma-associated herpesvirus infection	16/193	0.000316711722002771	0.00225032013001969	0	0	2.90369026699167	23.39653831213	TCF7L2;CDKN1A;STAT1;LEF1;HIF1A;NFKBIA;ZFP36;CDK6;CLEC2B;MYC;UBC;IRF7;CYCS;BAX;IL6ST;CALM2
Small cell lung cancer	10/92	0.000519191783180957	0.00359440465279124	0	0	3.89759328056857	29.4784225626483	NFKBIA;CDKN1A;CDK6;MYC;CKS2;BAX;CYCS;TRAF1;BIRC3;GADD45G
Osteoclast differentiation	12/127	0.000545389833119306	0.00368138137355532	0	0	3.34034378159757	25.099375672701	NFKBIA;SOCS3;FCGR3A;SPI1;SOCS1;NCF1;STAT1;ACP5;FOSB;LILRB1;JUNB;SQSTM1
TNF signaling pathway	11/112	0.000663521793314447	0.00436953376085124	0	0	3.48316174901072	25.4895995459844	NFKBIA;SOCS3;CCL20;IRF1;CCL5;TNFAIP3;MAP3K8;TRAF1;TNFRSF1B;JUNB;BIRC3
