Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	26/78	3.2994838174524e-23	8.71063727807433e-21	0	0	21.684855233853	1122.5315176181	HSP90AB1;IFI30;CTSS;KIR2DL4;HLA-DMA;HLA-DMB;KLRC1;CTSB;CD74;HSP90AA1;HLA-DRB4;HSPA5;KLRC2;KLRC3;KLRC4;IFNG;CD8B;CD8A;PSME2;KLRD1;CALR;HLA-DRB3;HSPA1B;HLA-DRB1;HLA-DQB1;HSPA1A
Rheumatoid arthritis	19/93	5.4600028777024e-13	7.20720379856716e-11	0	0	10.9521396396396	309.246333169208	ATP6V0B;HLA-DRB4;ATP6AP1;ITGB2;FOS;HLA-DMA;HLA-DMB;IFNG;CCL5;CCL3;ACP5;CTLA4;LTB;ATP6V0D1;HLA-DRB3;ATP6V0C;HLA-DRB1;HLA-DQB1;ATP6V1F
Tuberculosis	25/180	1.18924833139709e-12	1.04653853162944e-10	0	0	6.9426523297491	190.629262532593	ITGB2;LSP1;CORO1A;CTSS;FCGR3A;HLA-DMA;HLA-DMB;CTSD;CD74;ATP6V0B;HLA-DRB4;FCER1G;ATP6AP1;IFNGR1;STAT1;IFNG;CYCS;BAX;CALM3;ATP6V0D1;HLA-DRB3;CALM2;ATP6V0C;HLA-DRB1;HLA-DQB1
Influenza A	23/172	2.12526008624238e-11	1.40267165691997e-09	0	0	6.61709330640851	162.61203628127	HLA-DRB4;IFNGR1;STAT1;MX1;FASLG;ACTB;ACTG1;PYCARD;NFKBIA;SOCS3;HLA-DMA;HLA-DMB;OAS1;IFNG;CCL5;IRF7;CYCS;BAX;VDAC1;HLA-DRB3;SLC25A5;HLA-DRB1;HLA-DQB1
Leishmaniasis	16/77	2.88124729900906e-11	1.52129857387678e-09	0	0	11.1226829529626	269.94988142577	HLA-DRB4;IFNGR1;STAT1;ITGB2;CYBB;FOS;EEF1A1;NFKBIA;FCGR3A;HLA-DMA;HLA-DMB;IFNG;PTPN6;HLA-DRB3;HLA-DRB1;HLA-DQB1
Phagosome	21/152	8.56071202738009e-11	3.76671329204724e-09	0	0	6.84793355079531	158.743677808866	ATP6V0B;HLA-DRB4;ATP6AP1;TUBB;ITGB2;CYBB;CORO1A;ACTB;CTSS;ACTG1;FCGR3A;TUBA1B;HLA-DMA;HLA-DMB;CALR;ATP6V0D1;HLA-DRB3;ATP6V0C;HLA-DRB1;ATP6V1F;HLA-DQB1
Cytokine-cytokine receptor interaction	29/295	1.13866042425363e-10	4.29437645718512e-09	0	0	4.70776998550187	107.78909417289	CCL4L1;CCL4L2;FASLG;CXCR6;CXCL13;CXCR3;CCL5;CCL4;IL21R;CCL3;CCR7;CCR6;TNFRSF4;IL32;IFNGR1;CD70;IL1R2;TNFRSF9;TNFRSF18;TNFRSF1B;CD40LG;IFNG;IL2RB;XCL2;CD27;XCL1;TNFSF8;LTB;IL7R
Graft-versus-host disease	12/42	1.62513335641292e-10	4.97949225339101e-09	0	0	16.8423326133909	379.630573831137	HLA-DMA;HLA-DMB;HLA-DRB4;IFNG;PRF1;GZMB;FASLG;KLRD1;KLRC1;HLA-DRB3;HLA-DRB1;HLA-DQB1
Apoptosis	20/142	1.69755417729239e-10	4.97949225339101e-09	0	0	6.9908124662223	157.26994819248	GADD45B;BCL2A1;PRF1;GZMB;FASLG;CTSW;FOS;ACTB;CTSS;ACTG1;NFKBIA;TUBA1B;PMAIP1;CYCS;CTSH;BAX;CTSD;CTSC;CTSB;BIRC3
Salmonella infection	26/249	2.86538991600489e-10	7.56462937825292e-09	0	0	5.0121545637041	110.132806472311	HSP90AB1;AHNAK;ARPC1B;TCF7;LEF1;TXN;ACTB;ACTG1;HSP90B1;PYCARD;TUBA1B;MYC;FLNA;S100A10;HSP90AA1;ANXA2;TUBB;FOS;DYNLL1;RHOB;NFKBIA;CYCS;BAX;PFN1;GAPDH;BIRC3
Th17 cell differentiation	17/107	5.95163433007626e-10	1.4283922392183e-08	0	0	8.0154051431344	170.264719467711	HSP90AA1;HLA-DRB4;HSP90AB1;IFNGR1;STAT1;FOS;FOXP3;HIF1A;NFKBIA;HLA-DMA;HLA-DMB;IFNG;IL2RB;IL21R;HLA-DRB3;HLA-DRB1;HLA-DQB1
Allograft rejection	11/38	8.15237899549927e-10	1.79352337900984e-08	0	0	17.1198914431673	358.2772325576	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;IFNG;PRF1;GZMB;FASLG;HLA-DRB3;HLA-DRB1;HLA-DQB1
Natural killer cell mediated cytotoxicity	18/131	2.10289260135949e-09	4.27048959045312e-08	0	0	6.7662516217734	135.189382695919	FCER1G;KLRC2;KLRC3;IFNGR1;SH2D1A;ITGB2;PRF1;ICAM2;GZMB;FASLG;FCGR3A;NCR3;TYROBP;KLRK1;IFNG;KLRD1;PTPN6;KLRC1
Fluid shear stress and atherosclerosis	18/139	5.52457033191658e-09	1.04177611973284e-07	0	0	6.31629202307539	120.098357781588	HSP90AA1;HSP90AB1;GSTO1;IL1R2;MGST3;GSTP1;TXN;FOS;ACTB;KLF2;ACTG1;HSP90B1;IFNG;PECAM1;HMOX1;CALM3;SQSTM1;CALM2
Toxoplasmosis	16/112	9.35605641817391e-09	1.64666592959861e-07	0	0	7.05482933914306	130.424336965721	HLA-DRB4;IFNGR1;STAT1;GNAI2;NFKBIA;HLA-DMA;HLA-DMB;CD40LG;IFNG;CYCS;HLA-DRB3;HLA-DRB1;HSPA1B;BIRC3;HLA-DQB1;HSPA1A
Hematopoietic cell lineage	15/99	1.19948114596164e-08	1.9791438908367e-07	0	0	7.54697204968944	137.64765087078	HLA-DRB4;IL1R2;FLT3LG;HLA-DMA;HLA-DMB;CD8B;CD8A;CD7;CD38;CD9;HLA-DRB3;IL7R;MS4A1;HLA-DRB1;HLA-DQB1
Viral myocarditis	12/60	1.39576042816146e-08	2.16753384138015e-07	0	0	10.5167386609071	190.218790557739	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;ITGB2;PRF1;CYCS;HLA-DRB3;ACTB;HLA-DRB1;ACTG1;HLA-DQB1
