pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
HALLMARK_INTERFERON_ALPHA_RESPONSE	3.15561045684877e-06	4.41785463958828e-05	0.627256739718528	0.764413123936318	1.72780598584473	96	ISG20,IFITM2,UBE2L6,IFITM3,LY6E,GBP2,TAP1,GBP4,PSME2,SELL,PSMB9,PSME1,PSMB8,CD74,EPSTI1,PARP9,IFITM1,SP110,BST2,IRF7,IFI35,NCOA7,ISG15,CD47,RTP4,ELF1,IRF1,HELZ2,SAMD9L,IFI27,IRF9,PARP12,CNP,LAMP3,TMEM140,OAS1,PLSCR1,IL7,IFI44L,RSAD2,TRIM14,LAP3,CMPK2,STAT2,USP18,ADAR,MOV10,SAMD9,EIF2AK2,NUB1,TRAFD1,MVB12A,CASP1,IFIT3,PARP14,TRIM21	HALLMARK_INTERFERON_ALPHA_RESPONSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.000824422278655938	0.00577095595059157	0.477270815362862	0.693273818550697	1.54952417482572	87	CD38,STAT1,SOCS3,TNFRSF1B,BAK1,IL12RB1,CSF2,CCR1,PIM1,PIK3R5,IL18R1,CD44,IRF1,TGFB1,SOCS1,IRF9,IL15RA,ITGA4,IL7,MYD88,IL2RG,STAT2,IL6ST,MAP3K8,CBL,LEPR,IL10RB,CXCL3,PTPN2,CRLF2	HALLMARK_IL6_JAK_STAT3_SIGNALING
HALLMARK_MYC_TARGETS_V2	0.0207067926195995	0.0966316988914642	0.352487857583619	-0.58661969472104	-1.41400750656579	58	NOLC1,WDR74,UTP20,SLC29A2,DCTPP1,MYBBP1A,HSPE1,PPAN,BYSL,DDX18,EXOSC5,SORD,IMP4,MRTO4,CDK4,RRP9,MAP3K6,GNL3,WDR43,LAS1L,MPHOSPH10,NDUFAF4,PPRC1,NIP7,NOP16,RRP12,IPO4,PRMT3,GRWD1,PES1,RABEPK,FARSA,TMEM97,NOP2,PLK4,TBRG4	HALLMARK_MYC_TARGETS_V2
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0394218134034166	0.124	0.261663521711573	0.621213186306434	1.3636245550167	73	FDFT1,TP53INP1,ANXA5,S100A11,LDLR,MVD,ATF3,FBXO6,ABCA2,SC5D,GLDC,PLSCR1,GSTM2,ETHE1,LGALS3,JAG1,SCD,FADS2,PLAUR,STX5,FDPS,HSD17B7,PMVK,ATXN2,HMGCR,GUSB	HALLMARK_CHOLESTEROL_HOMEOSTASIS
HALLMARK_PANCREAS_BETA_CELLS	0.0442857142857143	0.124	0.257206466468838	0.680742829828398	1.37766722612824	40	DPP4,VDR,SRP14,FOXO1,SEC11A,SPCS1,SRP9,STXBP1,GCG,ELP4	HALLMARK_PANCREAS_BETA_CELLS
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.320945945945946	0.621039290240811	0.141225119642531	-0.465973315588894	-1.06249707715448	42	CCND2,TCF7,PTCH1,CTNNB1,NCSTN,HDAC2,DVL2,JAG2,PPARD,HDAC11,NCOR2,MAML1,KAT2A,RBPJ,NKD1,SKP2	HALLMARK_WNT_BETA_CATENIN_SIGNALING
HALLMARK_APICAL_SURFACE	0.35048231511254	0.621039290240811	0.130777137971974	-0.443937973825903	-1.03424973096273	44	CD160,HSPB1,GSTM3,CROCC,AKAP7,GAS1,LYPD3	HALLMARK_APICAL_SURFACE
HALLMARK_TGF_BETA_SIGNALING	0.380753138075314	0.621039290240811	0.0745500777420554	0.496595050651132	1.04149719014088	54	ID2,FURIN,UBE2D3,FKBP1A,ARID4B,SPTBN1,SERPINE1,TGFB1,PPP1CA,SMURF2,SMAD7,CDKN1C,WWTR1,CDK9,TRIM33,ENG	HALLMARK_TGF_BETA_SIGNALING
HALLMARK_ANDROGEN_RESPONSE	0.399239543726236	0.621039290240811	0.0673623868166279	0.457532804168911	1.03672191886356	99	FKBP5,SAT1,CCND3,HPGD,INSIG1,ARID5B,DBI,B4GALT1,IQGAP2,SRF,SCD,RAB4A,TMEM50A,DHCR24,RPS6KA3,SRP19,CENPN,UBE2I,HOMER2,GPD1L,ELL2,ZMIZ1,HERC3,HMGCR,NCOA4,FADS1,MAF,UBE2J1,PTK2B,LMAN1,STK39,IDI1,VAPA,ADRM1	HALLMARK_ANDROGEN_RESPONSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.486750348675035	0.681450488145049	0.0623861492893626	0.472587402632314	0.984325423576431	49	GLRX,NDUFB4,LSP1,PRDX2,NDUFA6,TXN,FES,ABCC1,SBNO2,SRXN1,HMOX2,PRDX6,GLRX2,NDUFS2,LAMTOR5,G6PD,NQO1,STK25	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
