pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Ascorbate and aldarate metabolism	0.000108935185554084	0.00217870371108168	0.538434096309916	-0.748893995490117	-1.74659315951312	27	UGDH,ALDH1B1,ALDH9A1	Ascorbate-and-aldarate-metabolism
Citrate cycle (TCA cycle)	0.0276145875274843	0.230030935009127	0.352487857583619	-0.608950696452162	-1.44818795706602	30	DLAT,FH,ACO1,SUCLA2,ACLY,ACO2,IDH3G,OGDH,SDHD,PDHA1,SDHA	Citrate-cycle-TCA-cycle-
Amino sugar and nucleotide sugar metabolism	0.0384615384615385	0.230030935009127	0.234392647294686	-0.542287780780204	-1.34184856883059	48	FPGT,PGM3,MPI,UGDH,PGM2,GNPDA2,CYB5R3,GALT,CYB5R1,NAGK,NPL,HEXB,UXS1,GNPNAT1,UAP1,AMDHD2,GMPPA,GPI,GALE,GNPDA1,FUK,CMAS,PGM1,GFPT1,GNE	Amino-sugar-and-nucleotide-sugar-metabolism
Pentose and glucuronate interconversions	0.0611587982832618	0.230030935009127	0.186432558434075	-0.557029358000455	-1.33375972325388	34	CRYL1,UGDH,AKR1B1,SORD	Pentose-and-glucuronate-interconversions
Fatty acid degradation	0.0649895178197065	0.230030935009127	0.178219874951973	-0.530638448234694	-1.29818461135341	44	ADH5,ACSL3,ACADVL,CPT1A,ACAA2,HADHB,ACADS,ACSL5,ALDH1B1,HADHA,ALDH9A1,ACOX3,ACSL6,ACADSB,ECHS1,ACSL4,ACSL1,CPT1C,CPT1B,CPT2,GCDH,ACAT2	Fatty-acid-degradation
Nitrogen metabolism	0.0690092805027381	0.230030935009127	0.287805130535564	0.453555796872957	1.28590422375716	17	GLUD1,GLUL,GLUD2,CA14,CA8,CA2,CA4,CPS1,CA9	Nitrogen-metabolism
Pyruvate metabolism	0.176033934252386	0.50295409786396	0.102449405629826	-0.493452950743656	-1.20108961743233	39	GLO1,DLAT,FH,ACACA,ALDH1B1,PKM,ALDH9A1,PDHA1,ME2,ACYP1,GRHPR,MDH1	Pyruvate-metabolism
Propanoate metabolism	0.318526543878657	0.701098901098901	0.0707899094502623	-0.471785167703938	-1.1230055649809	32	BCKDHB,MLYCD,SUCLA2,PCCB,ACACA,ECHDC1,HADHA,MCEE,ECHS1,BCKDHA,SUCLG1,MUT	Propanoate-metabolism
Butanoate metabolism	0.350549450549451	0.701098901098901	0.0667426134241917	-0.467532300206968	-1.09558342482655	28	ACSM3,ACADS,HADHA,BDH2,HMGCL,OXCT1,ALDH5A1,ECHS1,AACS,L2HGDH,ACAT2,HMGCS2,ACAT1,BDH1	Butanoate-metabolism
Glyoxylate and dicarboxylate metabolism	0.350549450549451	0.701098901098901	0.0667426134241917	-0.467380031160118	-1.0952266078884	28	ACO1,HYI,CAT,PCCB,ACO2,MCEE,GCSH,SHMT1,GRHPR,MDH1	Glyoxylate-and-dicarboxylate-metabolism
Sulfur metabolism	0.443396226415094	0.754310344827586	0.142056643575821	0.425680899154021	0.965711270857353	9	MPST,IMPAD1,TST	Sulfur-metabolism
Fatty acid elongation	0.494092373791622	0.754310344827586	0.0494904866135495	-0.422848787785069	-1.00560607894536	30	PPT1,HSD17B12,HACD2,ACAA2,HADHB,HADHA,ELOVL1,MECR,HACD3,ECHS1,ACOT4	Fatty-acid-elongation
Glycolysis / Gluconeogenesis	0.53388090349076	0.754310344827586	0.0438879842863647	-0.388340177023304	-0.989554442166361	68	ENO2,DLAT,ADH5,PGM2,PFKL,ALDH1B1,PKM,ALDH9A1,PDHA1,ALDOA,GPI,FBP1	Glycolysis-Gluconeogenesis
Pentose phosphate pathway	0.55531686358754	0.754310344827586	0.0441523058441465	-0.408237916358035	-0.970858950538824	30	PGM2,PRPS2,PFKL,ALDOA,PGD,GPI,FBP1,TALDO1,ALDOC,G6PD,DERA,PGM1	Pentose-phosphate-pathway
Fatty acid biosynthesis	0.584134615384615	0.754310344827586	0.0469758727821845	-0.452535335173312	-0.938207240031934	13	ACSL3,ACSL5,ACACA,ACSL6,ACSL4,ACSL1	Fatty-acid-biosynthesis
Fructose and mannose metabolism	0.62891046386192	0.754310344827586	0.03863723737086	-0.382892817809473	-0.914521963711972	33	FPGT,MPI,KHK,PFKL,AKR1B1,SORD,ALDOA,GMPPA,FBP1,ALDOC,FUK	Fructose-and-mannose-metabolism
Galactose metabolism	0.641163793103448	0.754310344827586	0.0376923295943841	-0.381499938090487	-0.906214127572202	31	PGM2,GALT,PFKL,GLB1,AKR1B1,GAA,GALE,GLA,PGM1,GANC	Galactose-metabolism
Starch and sucrose metabolism	0.683760683760684	0.759734093067426	0.0342688261591917	-0.366092767839077	-0.882988067942124	35	PGM2,AGL,GAA,GYG1,GPI,GBE1,PGM1,GANC,PYGB	Starch-and-sucrose-metabolism
Inositol phosphate metabolism	0.756646216768916	0.796469701862017	0.0270967423183296	-0.343659673681544	-0.879787605568922	73	IPPK,IMPA1,SACM1L,PIP4K2B,PLCB2,PIP4K2C,PLCB3,ISYNA1,INPP5E,MTMR1,MTMR4,INPP5B,MTM1,PIKFYVE,PIK3CG,MTMR8,PIK3C2B	Inositol-phosphate-metabolism
Oxidative phosphorylation	0.81570996978852	0.81570996978852	0.0221551238181839	-0.33119913692542	-0.872068816649979	120	ATP6V1E1,PPA2,NDUFV3,ATP5MC1,LHPP,ATP5PB,NDUFC2,NDUFS1,ATP6V0E1,SDHD,ATP5PO,NDUFA5,ATP5PF,SDHA,NDUFA9,COX11,NDUFS6,UQCRC2,NDUFB9,NDUFA4,NDUFA11,NDUFS4,NDUFB7,ATP5F1A,COX6A2,NDUFB2,ATP6V1A,NDUFA8,ATP6V1B2,NDUFB6,NDUFC1,UQCRC1,ATP6V1G1,NDUFAB1,NDUFA2,ATP6V1F,NDUFB10,SDHC,NDUFA13,NDUFB8,ATP5F1B,NDUFB5,ATP6V1G2,ATP6V1H,NDUFA7,NDUFV1,ATP6V0E2,NDUFA3	Oxidative-phosphorylation
