Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	74/158	7.16390587539326e-83	1.66919006896663e-80	0	0	50.8346012961398	9615.1364542599	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;FAU;RPS21;RPS23
Coronavirus disease	80/232	1.41229092438095e-76	1.64531892690381e-74	0	0	30.8116677235257	5381.29640305221	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;PIK3CB;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPL39;RPS10;IL6R;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;PRKCA;RPSA;RPS3A;RPL37A;RPL24;RPL27;RPL26;RPL29;IL6ST;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;MX2;STAT3;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;FAU;RPS21;RPS23
Proteoglycans in cancer	13/205	0.000345626174989088	0.0268436329241525	0	0	3.29140559732665	26.2330054916743	WNT10A;DDX5;STAT3;RPS6;WNT7A;PRKCA;ANK3;PIK3CB;PTK2;TIAM1;CTSL;CD44;EIF4B
PI3K-Akt signaling pathway	17/354	0.00115054221377804	0.0514881816029575	0	0	2.45852834015701	16.6381445251038	CDKN1B;FLT4;RPS6;PRKCA;PIK3CB;AREG;PTK2;CCND3;LPAR6;GNG7;DDIT4;THEM4;ITGA6;SGK1;IL7R;IL6R;EIF4B
Cytokine-cytokine receptor interaction	15/295	0.0012609398928078	0.0514881816029575	0	0	2.60543360921195	17.3936087327772	GDF10;IFNGR2;CXCR5;CXCR4;IL16;TNFRSF10A;CD4;CD40LG;TNFSF8;CCR7;LTB;IL6ST;IL7R;CCR4;IL6R
FoxO signaling pathway	9/131	0.00158752488081859	0.0514881816029575	0	0	3.56331611276085	22.9676360568195	CDKN1B;STAT3;S1PR1;ATM;PIK3CB;STK4;IL7R;SGK1;KLF2
Pathways in cancer	22/531	0.00161105656370372	0.0514881816029575	0	0	2.11444259735026	13.5976950301407	GSTM3;WNT10A;CDKN1B;IFNGR2;FLT4;STAT3;TCF7;LEF1;WNT7A;CXCR4;PRKCA;PIK3CB;STK4;PTK2;CCND3;LPAR6;GNG7;ITGA6;PIM2;IL6ST;IL7R;IL6R
HIF-1 signaling pathway	8/109	0.00188297804267126	0.0514881816029575	0	0	3.82060582295853	23.9739221154555	LDHB;CDKN1B;IFNGR2;RPS6;STAT3;PRKCA;PIK3CB;IL6R
JAK-STAT signaling pathway	10/162	0.0019888138816593	0.0514881816029575	0	0	3.18080649384656	19.7853061728814	SOCS3;CCND3;SOCS1;IFNGR2;FHL1;STAT3;PIK3CB;IL6ST;IL7R;IL6R
Hematopoietic cell lineage	7/99	0.00439002826630228	0.0982629540031417	0	0	3.66269457863661	19.8826430875486	CD4;CD5;CD37;ITGA6;IL7R;IL6R;CD44
