pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Nitrogen metabolism	2.15159000325976e-05	0.000408802100619354	0.575610261071129	0.821738823878529	2.26002167793556	8	CA13,CPS1,GLUL,CA5B,GLUD1	Nitrogen-metabolism
Inositol phosphate metabolism	0.00385276013262651	0.0366012212599518	0.431707695803346	0.384984797334389	1.72181675512978	60	INPP5A,INPP4B,PLCD1,PIK3C2B,PLCB3,MTMR4,PI4K2A,ITPKC,PLCG1,INPP5F,MTMR8,PIK3CA,INPP1,ALDH6A1,INPP5B,IPMK,PI4KB,MTMR3,PIP4K2B,TPI1,PLCB2,PIP5K1A,IMPA1,PTEN,MTM1,SYNJ2,INPP4A,PIK3CG,ITPKB,PIK3C2A,INPP5D,PIK3CD,PLCH2,MINPP1,PIK3C3,CDIPT,SYNJ1,MTMR2,PIKFYVE,PIP4K2C,MTMR6,MTMR1,INPP5K,PIP4K2A,PI4KA	Inositol-phosphate-metabolism
Butanoate metabolism	0.027114967462039	0.171728127259581	0.287857117255149	0.466404168981732	1.63401128521102	18	ACSM3,ALDH5A1,BDH1,L2HGDH,ABAT,ACAT1,BDH2,AACS,HMGCS1,HADHA,ACADS	Butanoate-metabolism
Citrate cycle (TCA cycle)	0.0868429075049604	0.360808080808081	0.287805130535564	-0.219630899285655	-1.32204721479557	28	OGDHL,PC,SUCLG1,DLD,SDHB,IDH2,SDHC,PCK2,PDHA1,ACO2,SDHA,MDH1,FH,IDH3G,MDH2,IDH3B,OGDH,PDHB,SUCLA2,SDHD,DLST,ACLY,IDH3A,CS,IDH1,SUCLG2	Citrate-cycle-TCA-cycle-
Glycolysis / Gluconeogenesis	0.094949494949495	0.360808080808081	0.142056643575821	0.327331696322217	1.3812712544484	40	FBP1,ALDH1B1,ENO3,LDHA,LDHB,PKM,GAPDH,ENO1,PGK1,ADPGK,TPI1,GALM,ALDH9A1,BPGM,DLAT,ALDH3A2,ALDOC,ALDOA,PGM1,ACSS1,HK1	Glycolysis-Gluconeogenesis
Fatty acid biosynthesis	0.120141342756184	0.380447585394582	0.135740943810425	0.44854927764965	1.35657785717228	11	ACACB,ACSL6,FASN,ACSL1,MCAT,OXSM	Fatty-acid-biosynthesis
Amino sugar and nucleotide sugar metabolism	0.150353178607467	0.39421768707483	0.109250039480711	0.308374515048669	1.30684391864652	42	GFPT1,RENBP,UAP1L1,NPL,NANP,NANS,FUK,GNPNAT1,GALT,UAP1,GNE,GALE,GFPT2,PGM3,UGP2,FPGT,GNPDA2,GMPPA,UXS1,PGM1,NAGK,HK1,GNPDA1,UGDH,PMM1,GALK1,CMAS,MPI,HEXB,HEXA,PMM2,CYB5R4,PGM2,GMDS,GMPPB,HK2,GPI,AMDHD2	Amino-sugar-and-nucleotide-sugar-metabolism
Ascorbate and aldarate metabolism	0.165986394557823	0.39421768707483	0.122679189568808	0.550833046660652	1.28949253621338	5	ALDH1B1,ALDH9A1,ALDH3A2,UGDH	Ascorbate-and-aldarate-metabolism
Fatty acid degradation	0.203722854188211	0.430081581064001	0.0922597260527354	0.310645671680949	1.2356008165684	31	ALDH1B1,CPT1B,ACSL6,ACADSB,ACSL1,CPT1A,ACAT1,ACOX3,ACADVL,ALDH9A1,ALDH3A2,HADHA,ECI1,ACADS,GCDH,CPT2	Fatty-acid-degradation
Propanoate metabolism	0.373417721518987	0.709493670886076	0.0617054053637522	0.281291187611907	1.08394607003913	27	ACACB,BCKDHB,LDHA,LDHB,ABAT,ACAT1,MLYCD,ALDH6A1	Propanoate-metabolism
Fatty acid elongation	0.458725182863114	0.762773722627737	0.05163559644842	0.266665104998645	1.02654360590148	26	PPT2,ELOVL6,MECR,ACOT4,THEM4,ACOT7,HACD3,HADHA,ABHD17B,ABHD17A,HADHB,PPT1,ELOVL1,TECR,HACD4	Fatty-acid-elongation
