pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Oxidative phosphorylation	7.85406896559696e-14	1.57081379311939e-12	0.954541630725724	0.692054269938688	2.05938582489675	120	ATP5MG,ATP5F1D,NDUFB4,COX7A2L,NDUFB5,UQCRFS1,ATP5MC2,NDUFB11,ATP5PD,UQCRH,COX7C,COX5A,ATP6V0B,ATP5ME,PPA1,COX4I1,ATP5MF,NDUFA6,ATP5F1C,ATP5MC3,COX15,NDUFA1,ATP6V0D1,NDUFS8,NDUFB1,NDUFA7,COX7B,UQCR10,NDUFA12,ATP6V1A,NDUFB3,NDUFS5,NDUFA2,COX6B1,NDUFS2,UQCRQ,COX5B,UQCRB,UQCR11,NDUFA10,SDHC,COX10,COX7A2,UQCRC2,ATP5F1A,COX8A,ATP6V1G1,NDUFB10,NDUFS7,COX6C,ATP6V1D,ATP6V1F,ATP6V0C,NDUFA8,NDUFV2,LHPP,NDUFS3,NDUFS4,NDUFAB1,ATP5F1E,CYC1,NDUFC1,ATP5PF,COX6A1,NDUFA13,ATP6V1C1,NDUFB9,NDUFB6,NDUFA11	Oxidative-phosphorylation
Ascorbate and aldarate metabolism	5.48995400141337e-05	0.000548995400141337	0.557332238758646	-0.692457785903847	-2.26906733800058	27	UGDH,ALDH9A1	Ascorbate-and-aldarate-metabolism
Amino sugar and nucleotide sugar metabolism	0.000345120286007757	0.00230080190671838	0.49849310876659	-0.50230088100465	-1.79496838787533	48	UGDH,NAGK,FPGT,FUK,NPL,PGM1,PGM3,CYB5R1,GNPDA2,CYB5R3,UAP1,GPI,GALE,GNPNAT1,HEXB,UGP2	Amino-sugar-and-nucleotide-sugar-metabolism
Pentose and glucuronate interconversions	0.00070858582535792	0.0035429291267896	0.477270815362862	-0.560877376309564	-1.94117102795256	34	UGDH,CRYL1,UGP2,SORD,AKR1B1	Pentose-and-glucuronate-interconversions
Starch and sucrose metabolism	0.015559996731009	0.0622399869240359	0.380730400722792	-0.447074207485104	-1.55224431897116	35	GBE1,PGM1,AGL,GPI,UGP2,GAA,GANC	Starch-and-sucrose-metabolism
Sulfur metabolism	0.206284153005464	0.679320679320679	0.108394255853397	0.6083698597236	1.22208438189015	9	MPST,ETHE1,TST,IMPAD1,SQOR,PAPSS2,BPNT1	Sulfur-metabolism
Fructose and mannose metabolism	0.237762237762238	0.679320679320679	0.245041785430996	-0.341089655083386	-1.16431826812225	33	FPGT,FUK,KHK,PFKL,FBP1,ENOSF1,SORD,PMM2,AKR1B1,ALDOA	Fructose-and-mannose-metabolism
Propanoate metabolism	0.351764705882353	0.879411764705882	0.0699458736501659	0.422525250213081	1.09276613701117	32	LDHB,ABAT,ACADM,SUCLG1,HADHA,ACSS1,EHHADH,BCKDHA,PCCA,DLD,LDHA,HIBCH,MCEE	Propanoate-metabolism
Glyoxylate and dicarboxylate metabolism	0.542822677925211	0.958669290838677	0.0504983044100709	0.381021875852316	0.961160721360679	28	GLDC,GLYCTK,GRHPR,SHMT2,AFMID,MDH2,PCCA,DLD,MCEE,CS	Glyoxylate-and-dicarboxylate-metabolism
Fatty acid degradation	0.566371681415929	0.958669290838677	0.175204047558551	-0.273248659865738	-0.962859903461651	44	ACADSB,ACSL3,ALDH9A1,CPT1A,CPT1C,ACADVL,ECI1,ACAT2,ALDH1B1,ADH5	Fatty-acid-degradation
Citrate cycle (TCA cycle)	0.578014184397163	0.958669290838677	0.0466948041282054	0.367252065752334	0.938518830303932	30	IDH2,SUCLG1,SDHC,MDH2,PCK2,IDH1,IDH3G,DLD,PDHB,CS,OGDHL,OGDH,SDHB,DLST,SDHA,SDHD,ACO2,IDH3B	Citrate-cycle-TCA-cycle-
Galactose metabolism	0.607843137254902	0.958669290838677	0.142901149386948	-0.27413738676033	-0.911722345862687	31	PGM1,PFKL,GALE,UGP2,GAA,GANC,AKR1B1,GALT	Galactose-metabolism
Nitrogen metabolism	0.626865671641791	0.958669290838677	0.120433371642259	-0.302893244218183	-0.873311380575127	17	CA5B,CA9	Nitrogen-metabolism
Pentose phosphate pathway	0.705128205128205	0.958669290838677	0.130105630751129	-0.257480345434554	-0.852456534168417	30	PRPS1,PGM1,PFKL,GPI,FBP1	Pentose-phosphate-pathway
Glycolysis / Gluconeogenesis	0.735294117647059	0.958669290838677	0.199915231309662	-0.233531633525208	-0.897766653692081	68	ENO2,ALDH9A1,BPGM,PGM1,PFKL,GPI,FBP1,PKM,DLAT,ALDH1B1,ADH5,ALDOA	Glycolysis-Gluconeogenesis
Inositol phosphate metabolism	0.836065573770492	0.958669290838677	0.197822021315103	-0.23294588026146	-0.886245603396094	73	INPP5E,ISYNA1,PIP4K2C,PIP4K2B,MTMR4,IMPA1,PIK3CG,PIK3CB,PLCB3,PI4K2B,INPP5B,INPP4A,PLCH2,INPP4B,PIP4K2A,PLCB1,IPPK,PLCG2	Inositol-phosphate-metabolism
Fatty acid biosynthesis	0.87335092348285	0.958669290838677	0.0326513265618535	0.334078168644903	0.723586245603155	13	FASN,ACSL4,MCAT	Fatty-acid-biosynthesis
Fatty acid elongation	0.897435897435897	0.958669290838677	0.11331290842208	-0.232165038495013	-0.768643539515683	30	HACD3,HSD17B12,PPT1,MECR,TECR,HACD2	Fatty-acid-elongation
Butanoate metabolism	0.910735826296743	0.958669290838677	0.0260437699289678	0.274174666444725	0.69162937059545	28	ABAT,HMGCS1,HADHA,OXCT1,EHHADH,HMGCL,ACADS,OXCT2,HADH,ACSM1,ECHS1,ACAT1	Butanoate-metabolism
Pyruvate metabolism	0.967853042479908	0.967853042479908	0.0197519290144334	0.239490483658924	0.639626916941005	39	LDHB,ACYP2,GRHPR,MDH2,PCK2,ACSS1,HAGH,DLD,LDHD,LDHA,PDHB	Pyruvate-metabolism
