Gene	Expression
167	BTF3	8.32503951480949
168	TPI1	8.28178115107003
169	CYBA	8.14879420529345
170	ATP5G2	8.10821725711148
171	ARPC2	8.01051055929029
172	RPL21	7.91229612817697
173	ATP5L	7.89216948799439
174	RPL4	7.74125817784484
175	EVL	7.73340363899882
176	CD52	7.70566921988457
177	ND1	7.65045816734331
178	HMGB1	7.63845595077824
179	SRP14	7.62943812455029
180	RPL36A	7.61912517251162
181	CTSD	7.58605589282084
182	PSME1	7.50859080749067
183	RPL38	7.45653370363143
184	NPM1	7.35799442805061
185	LSP1	7.32576757691802
186	PABPC1	7.30761557512915
187	HSPE1	7.25230356391806
188	YWHAZ	7.2467323565133
189	CLIC1	7.16776610072501
190	COX7C	7.15309536297893
191	CD99	7.07985841669545
192	IFNG	7.07487525199059
193	HNRNPA2B1	6.99089309430897
194	RPL36AL	6.97516659875647
195	CIRBP	6.8745664161995
196	COX4I1	6.86628488525044
197	IL2RG	6.86031641996219
198	RN7SK	6.7985420048231
199	TIGIT	6.78923270386729
200	EEF2	6.75779784657959
201	CXCR4	6.69859894174981
202	LOC101929876	6.64676564684535
203	ITM2B	6.63695836451303
204	EEF1B2	6.61202157204385
205	TNFAIP3	6.58564363208974
206	KLRB1	6.5750780529212
207	CCNI	6.40137320697999
208	PCBP1	6.38706331943227
209	RARRES3	6.38382888996456
210	SUMO2	6.31054057541289
211	SRSF7	6.28107126992959
212	EEF1G	6.23545464946283
213	CST7	6.19848572027125
214	OST4	6.15713902006086
215	DNAJA1	6.15278615096167
216	RGS2	6.05752584365674
217	CALM1	5.98331714585687
218	MT2A	5.94630647024549
219	IFITM3	5.91929935915379
220	ALDOA	5.86315723867593
221	ND2	5.835517299729
222	PPIB	5.68575989004994
223	LAG3	5.65961852149713
224	PRF1	5.61890563911689
225	COMMD6	5.55423335340189
226	ARPC3	5.50203666722921
227	SOD1	5.50027717519921
228	CHCHD2	5.48794611174076
229	ITGAE	5.48686866872499
230	PSMB9	5.48175027165027
231	MYL12B	5.44345958227277
232	ZFP36L1	5.43512334453881
233	RPS11	5.4119162466364
234	DAZAP2	5.39125064410869
235	LDHA	5.31324633740154
236	ND5	5.26812781991121
237	S100A6	5.22552233688278
238	CTSW	5.22002923417571
239	HNRNPDL	5.21681041001197
240	PGK1	5.1937482178048
241	ARPC1B	5.16960983182314
242	LCK	5.12906402837858
243	GABARAP	5.12599268812046
244	YBX1	5.10939979282704
245	UBL5	5.10412435668521
246	C12orf57	5.10068983015568
247	TOMM7	5.08278235280935
248	HNRNPK	5.07326241997781
249	RPL31	5.0350183128414
250	DDIT4	5.02507253185558
