pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Inositol phosphate metabolism	5.69677994476754e-05	0.00108238818950583	0.557332238758646	0.455871075272661	1.77901722518562	70	PLCH2,PIK3C2B,INPP5B,ITPKC,MTMR4,PLCD1,PIK3CA,MTMR1,PI4K2A,INPP4B,SYNJ1,PIP4K2B,SYNJ2,PIK3CB,IMPAD1,ALDH6A1,PLCG1,PIK3CD,MTM1,ITPKB,IMPA1,PLCB2,INPPL1,INPP5E,PLCG2,PI4KA,MTMR3,IPMK,PIK3CG,IPPK,PIKFYVE,INPP4A,PIP4K2C,PIK3C2A,INPP5F,INPP1,PIP4K2A,PTEN	Inositol-phosphate-metabolism
Nitrogen metabolism	0.000446494113956207	0.00424169408258397	0.49849310876659	0.668370739107264	1.95412690382532	13	GLUL,GLUD1,CA5B	Nitrogen-metabolism
Amino sugar and nucleotide sugar metabolism	0.0103873508153711	0.0657865551640172	0.380730400722792	0.400612560907516	1.49269409820585	47	FUK,GNE,HKDC1,GFPT2,GNPNAT1,FPGT,UGDH,PGM3,PMM2,GNPDA1,UAP1L1,MPI,GFPT1,NANS,RENBP,GMPPB,AMDHD2,UAP1,GALT,UXS1,PGM1,GNPDA2,UGP2,CYB5R1,GMPPA,NAGK,PGM2,HEXB,GPI,HEXA,CYB5R3,HK1,GMDS,PMM1,CMAS	Amino-sugar-and-nucleotide-sugar-metabolism
Fatty acid biosynthesis	0.0264550264550265	0.125661375661376	0.287857117255149	0.531263529275841	1.55326422124009	13	ACSL1,ACSL6,FASN,ACACA,MCAT,ACACB,OXSM	Fatty-acid-biosynthesis
Starch and sucrose metabolism	0.0582822085889571	0.221472392638037	0.186432558434075	0.423871207650336	1.41053561700483	24	PGM2L1,HKDC1,GBE1,GANC,GAA,GYG1,G6PC3,PGM1,GYS1,UGP2,AGL,PYGB,PGM2	Starch-and-sucrose-metabolism
Citrate cycle (TCA cycle)	0.181472618105112	0.50525783619818	0.249246554383295	-0.237491361910949	-1.12041224825056	28	OGDHL,PC,SUCLG1,SDHB,IDH3G,DLD,IDH2,SDHA,SDHC,MDH1,IDH3B,PDHB,ACO1,SDHD,ACO2,DLST,CS,PDHA1,MDH2,OGDH,ACLY,FH,SUCLA2,PCK2	Citrate-cycle-TCA-cycle-
Propanoate metabolism	0.187436676798379	0.50525783619818	0.0959206777921745	0.351101395208235	1.21502343499806	29	DBT,LDHA,BCKDHB,LDHB,ACACA,PCCA,ALDH6A1,ACACB,MLYCD,MCEE,SUCLG2,ABAT,LDHAL6A,ACAT1,HADHA,ACSS1,HIBCH	Propanoate-metabolism
Pentose phosphate pathway	0.253578732106339	0.50525783619818	0.0795564677235957	0.351472011532267	1.16960949858988	24	RBKS,ALDOC,ALDOA,H6PD,GLYCTK,IDNK,PGM1,RPE,PGD,RPIA,PGM2,PRPS1,PFKL,TKT,GPI,PRPS2	Pentose-phosphate-pathway
Glycolysis / Gluconeogenesis	0.258741258741259	0.50525783619818	0.077274697304471	0.306696069691416	1.14275850995345	47	HKDC1,LDHA,ALDOC,LDHB,BPGM,ENO3,ENO2,PGK1,DLAT,ALDOA,GAPDH,PKM,G6PC3,LDHAL6A,PGM1,ENO1,ADPGK,ALDH9A1,ACSS1,PGM2,PFKL,PCK2,MINPP1,GPI,HK1,ADH5,TPI1,ALDH2,GALM,PFKP,AKR1A1	Glycolysis-Gluconeogenesis
Fructose and mannose metabolism	0.26592517694641	0.50525783619818	0.0764767053228531	0.330251040695758	1.14615996514148	30	PFKFB3,FUK,HKDC1,FPGT,ALDOC,PMM2,ALDOA,MPI,GMPPB,ENOSF1,KHK,SORD,TKFC,GMPPA,PFKL,HK1,GMDS,PMM1,TPI1,PFKP	Fructose-and-mannose-metabolism
Galactose metabolism	0.362614913176711	0.626334850032501	0.0615706755421678	0.321928121400772	1.0796537970855	25	HKDC1,GLA,GANC,GAA,B4GALT1,G6PC3,GALT,PGM1,UGP2,GLB1	Galactose-metabolism
Sulfur metabolism	0.474099099099099	0.750656906906907	0.0535669384770951	0.373088879467648	0.99487198496102	9	IMPAD1,BPNT1,ETHE1,MPST,PAPSS1,TST,SQOR	Sulfur-metabolism
Fatty acid elongation	0.529888551165147	0.774452497856753	0.0436251240000606	0.281387439432072	0.970772134788375	28	THEM4,PPT2,ABHD17C,ELOVL6,TECR,MECR,HACD3,ABHD17B,HSD17B12,PPT1	Fatty-acid-elongation
Fatty acid degradation	0.668668668668669	0.850359195402299	0.0322153154599285	0.250097339373649	0.895702552807881	36	ACSL1,CPT1A,ACSL6,ACADSB,CPT1B,CPT2,ECI1,ACOX3,ALDH9A1,ACAT1,HADHA,ACADVL,ACSL3,ACADS,ACSL5,ECI2,ADH5,GCDH,HADHB,ACOX1,ALDH2,EHHADH,ECHS1,ALDH3A2	Fatty-acid-degradation
Pentose and glucuronate interconversions	0.671336206896552	0.850359195402299	0.0355420211253902	0.29955032194011	0.846499518663395	11	UGDH,DCXR,RPE,UGP2,SORD	Pentose-and-glucuronate-interconversions
Butanoate metabolism	0.833504624871531	0.966473988439306	0.0220834140571177	0.232676095997081	0.745135656157631	20	BDH2,HMGCS1,AACS,BDH1,ABAT,ALDH5A1,ACAT1,HADHA,ACADS,L2HGDH,EHHADH,ECHS1,HMGCL	Butanoate-metabolism
Ascorbate and aldarate metabolism	0.864739884393064	0.966473988439306	0.0265350909115755	0.274343494147997	0.682974601690364	7	UGDH,ALDH9A1,ALDH2,ALDH3A2	Ascorbate-and-aldarate-metabolism
Glyoxylate and dicarboxylate metabolism	0.927402862985685	0.974874371859296	0.0146874349112173	0.19643310091095	0.653679420051968	24	GLUL,PCCA,SHMT1,MCEE,GLYCTK,ACAT1,GLDC,SHMT2,MUT,CAT,PCCB,PGP,MDH2,CS,ACO2,ACO1,MDH1,DLD,GCSH,GRHPR,ACAT2	Glyoxylate-and-dicarboxylate-metabolism
Pyruvate metabolism	0.974874371859296	0.974874371859296	0.00815591848796014	0.164585953583377	0.584650955335218	34	LDHA,LDHB,ACACA,DLAT,ACACB,PKM,LDHAL6A,HAGH,ALDH9A1,ACAT1,ACSS1,ACYP2,PCK2,FH,ALDH2,ACYP1,ALDH3A2,MDH2,GLO1,PDHA1,ME2,PDHB,MDH1	Pyruvate-metabolism
Oxidative phosphorylation	NA	NA	NA	-0.208525211490952	NA	110	ATP6V0A4,ATP12A,COX6A2,ATP6V1G3,ATP6V1G2,ATP6V0A1,ATP6V1C2,ATP6V1E2,UQCRC1,COX6B2,NDUFA2,NDUFB3,CYC1,NDUFB6,COX5A,NDUFA1,NDUFAB1,NDUFS3,ATP5MC3,NDUFB1,SDHB,NDUFA9,NDUFA7,ATP6V1D,NDUFA6,NDUFB5,NDUFS2,NDUFS6,ATP5F1C,UQCRQ,NDUFA8,COX6A1,NDUFA12,NDUFS8,NDUFB10,ATP6V0D1,NDUFB11,SDHA,SDHC,ATP5MF,NDUFB4,NDUFA10,PPA2,ATP5PF,COX7B,COX17,NDUFA11,NDUFS7,SDHD,UQCRFS1,NDUFS4,NDUFC2,ATP6V1H,NDUFB7,ATP6V1B2,ATP5PD,UQCR10,ATP5ME,NDUFV1,COX6C,ATP6V1F,ATP6V1A,COX7A2,NDUFA3,NDUFB2,NDUFA13,ATP5PO,NDUFV2,ATP6V1E1,COX8A,ATP5PB,COX11,NDUFB8,ATP5MC1,NDUFC1,UQCRC2,ATP6V0B,ATP5F1B,UQCRH,NDUFB9,COX15,ATP5MG,ATP5F1A,ATP5F1D,NDUFV3,NDUFS1,LHPP,COX6B1,NDUFA5,TCIRG1,COX5B,COX7A2L,PPA1,ATP6AP1,NDUFA4,UQCRHL,UQCR11	Oxidative-phosphorylation
