Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	27/78	1.46109193199256e-24	3.78422810386073e-22	0	0	23.0128676470588	1263.01195132072	HSP90AB1;IFI30;CTSS;KIR2DL4;HLA-DMA;HLA-DMB;KLRC1;CTSB;CD74;HSPA8;HSP90AA1;HLA-DRB4;HSPA5;KLRC2;KLRC3;KLRC4;IFNG;CD8B;CD8A;PSME2;KLRD1;CALR;HLA-DRB3;HSPA1B;HLA-DRB1;HLA-DQB1;HSPA1A
Rheumatoid arthritis	20/93	4.7079139741804e-14	6.09674859656362e-12	0	0	11.7127803703146	359.429463242536	ATP6V0B;HLA-DRB4;ATP6AP1;ITGB2;FOS;HLA-DMA;HLA-DMB;IFNG;CCL5;ATP6V1B2;CCL3;ACP5;CTLA4;LTB;ATP6V0D1;HLA-DRB3;ATP6V0C;HLA-DRB1;HLA-DQB1;ATP6V1F
Phagosome	23/152	1.55011326764012e-12	1.33826445439597e-10	0	0	7.65088838581327	208.048259907829	ATP6V0B;HLA-DRB4;ATP6AP1;TUBB;ITGB2;CYBB;CORO1A;ACTB;TUBA4A;CTSS;ACTG1;FCGR3A;TUBA1B;HLA-DMA;HLA-DMB;ATP6V1B2;CALR;ATP6V0D1;HLA-DRB3;ATP6V0C;HLA-DRB1;ATP6V1F;HLA-DQB1
Tuberculosis	24/180	8.2495338351152e-12	5.34157315823709e-10	0	0	6.60719768036841	168.621396210121	CD74;ATP6V0B;HLA-DRB4;FCER1G;ATP6AP1;IFNGR1;STAT1;ITGB2;LSP1;CORO1A;CTSS;FCGR3A;HLA-DMA;HLA-DMB;IFNG;BAX;CALM3;ATP6V0D1;HLA-DRB3;CALM2;CTSD;ATP6V0C;HLA-DRB1;HLA-DQB1
Graft-versus-host disease	12/42	1.62513335641292e-10	7.32777553197882e-09	0	0	16.8423326133909	379.630573831137	HLA-DMA;HLA-DMB;HLA-DRB4;IFNG;PRF1;GZMB;FASLG;KLRD1;KLRC1;HLA-DRB3;HLA-DRB1;HLA-DQB1
Apoptosis	20/142	1.69755417729239e-10	7.32777553197882e-09	0	0	6.9908124662223	157.26994819248	GADD45B;BCL2A1;PRF1;GZMB;FASLG;CTSW;FOS;ACTB;TUBA4A;CTSS;ACTG1;TUBA1B;LMNA;PMAIP1;CTSH;BAX;CTSD;CTSC;CTSB;BIRC3
Leishmaniasis	15/77	3.17001859209124e-10	1.17290687907376e-08	0	0	10.2365007012623	223.893904945966	HLA-DRB4;IFNGR1;STAT1;ITGB2;CYBB;FOS;EEF1A1;FCGR3A;HLA-DMA;HLA-DMB;IFNG;PTPN6;HLA-DRB3;HLA-DRB1;HLA-DQB1
Cytokine-cytokine receptor interaction	28/295	5.38366074652794e-10	1.74296016668842e-08	0	0	4.51804372051714	96.4262683661874	CCL4L1;CCL4L2;FASLG;CXCR6;CXCL13;CXCR3;CCL5;CCL4;IL21R;CCL3;CCR7;TNFRSF4;IL32;IFNGR1;CD70;IL1R2;TNFRSF9;TNFRSF18;TNFRSF1B;CD40LG;IFNG;IL2RB;XCL2;CD27;XCL1;TNFSF8;LTB;IL7R
Allograft rejection	11/38	8.15237899549927e-10	2.28653764726054e-08	0	0	17.1198914431673	358.2772325576	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;IFNG;PRF1;GZMB;FASLG;HLA-DRB3;HLA-DRB1;HLA-DQB1
Influenza A	21/172	8.82833068440364e-10	2.28653764726054e-08	0	0	5.93479592729819	123.727942893811	HLA-DRB4;IFNGR1;STAT1;MX1;FASLG;ACTB;ACTG1;PYCARD;SOCS3;HLA-DMA;HLA-DMB;OAS1;IFNG;CCL5;IRF7;BAX;VDAC1;HLA-DRB3;SLC25A5;HLA-DRB1;HLA-DQB1
Salmonella infection	25/249	1.4417534816875e-09	3.39467410688239e-08	0	0	4.78695436507936	97.4499724053669	HSP90AB1;AHNAK;ARPC1B;TCF7;LEF1;TXN;ACTB;ACTG1;HSP90B1;PYCARD;TUBA1B;MYC;FLNA;S100A10;HSP90AA1;ANXA2;TUBB;FOS;DYNLL1;TUBA4A;RHOB;BAX;PFN1;GAPDH;BIRC3
Natural killer cell mediated cytotoxicity	18/131	2.10289260135949e-09	4.53874319793423e-08	0	0	6.7662516217734	135.189382695919	FCER1G;KLRC2;KLRC3;IFNGR1;SH2D1A;ITGB2;PRF1;ICAM2;GZMB;FASLG;FCGR3A;NCR3;TYROBP;KLRK1;IFNG;KLRD1;PTPN6;KLRC1
Lysosome	17/128	9.97368208510534e-09	1.98706435387868e-07	0	0	6.491954836933	119.603335449014	CD63;ATP6V0B;ATP6AP1;CTSW;LITAF;CTSS;AP3M2;PSAP;PPT1;ACP5;CTSH;ATP6V0D1;CD68;CTSD;ATP6V0C;CTSC;CTSB
Fluid shear stress and atherosclerosis	17/139	3.49323189408497e-08	6.06232595730457e-07	0	0	5.90326795046174	101.358245243722	HSP90AA1;HSP90AB1;GSTO1;IL1R2;MGST3;GSTP1;TXN;FOS;ACTB;KLF2;ACTG1;HSP90B1;IFNG;PECAM1;CALM3;SQSTM1;CALM2
Th17 cell differentiation	15/107	3.53046685169419e-08	6.06232595730457e-07	0	0	6.88787807183365	118.190826137601	HSP90AA1;HLA-DRB4;HSP90AB1;IFNGR1;STAT1;FOS;FOXP3;HLA-DMA;HLA-DMB;IFNG;IL2RB;IL21R;HLA-DRB3;HLA-DRB1;HLA-DQB1
Autoimmune thyroid disease	11/53	3.7450662284507e-08	6.06232595730457e-07	0	0	10.9971777504105	188.054394719649	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;PRF1;CTLA4;GZMB;FASLG;HLA-DRB3;HLA-DRB1;HLA-DQB1
Type I diabetes mellitus	10/43	4.93404716900758e-08	7.51716598101742e-07	0	0	12.7025089605735	213.713630867171	HLA-DMA;HLA-DMB;HLA-DRB4;IFNG;PRF1;GZMB;FASLG;HLA-DRB3;HLA-DRB1;HLA-DQB1
Cell adhesion molecules	17/148	8.89729374005263e-08	1.23071998845733e-06	0	0	5.49514983832794	89.2133926791957	HLA-DRB4;ITGB2;ICAM2;VCAN;HLA-DMA;HLA-DMB;CD40LG;CD8B;SELL;CD8A;PECAM1;CTLA4;PDCD1;HLA-DRB3;TIGIT;HLA-DRB1;HLA-DQB1
Hematopoietic cell lineage	14/99	9.02844779177191e-08	1.23071998845733e-06	0	0	6.94551486538216	112.658336756667	HLA-DRB4;IL1R2;HLA-DMA;HLA-DMB;CD8B;CD8A;CD7;CD38;CD9;HLA-DRB3;IL7R;MS4A1;HLA-DRB1;HLA-DQB1
Viral myocarditis	11/60	1.44961944213846e-07	1.87725717756931e-06	0	0	9.42276565798733	148.378355216968	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;ITGB2;PRF1;HLA-DRB3;ACTB;HLA-DRB1;ACTG1;HLA-DQB1
Necroptosis	17/159	2.53668581256635e-07	3.09597128493214e-06	0	0	5.06659388646288	76.9475632517239	HSP90AA1;HSP90AB1;IFNGR1;STAT1;CYBB;FASLG;HMGB1;PYCARD;IFNG;BAX;VDAC1;SLC25A5;GLUL;PPIA;SQSTM1;FTL;BIRC3
Th1 and Th2 cell differentiation	13/92	2.62978255862962e-07	3.09597128493214e-06	0	0	6.92635212888377	104.94250817987	HLA-DRB4;IFNGR1;STAT1;FOS;RBPJ;RUNX3;HLA-DMA;HLA-DMB;IFNG;IL2RB;HLA-DRB3;HLA-DRB1;HLA-DQB1
NOD-like receptor signaling pathway	18/181	3.37338653980267e-07	3.6717306818788e-06	0	0	4.67863231799815	69.7218139537551	GBP5;GABARAPL1;HSP90AA1;HSP90AB1;STAT1;CYBB;TXN;GABARAP;PYCARD;OAS1;CCL5;NAMPT;IRF7;VDAC1;CARD16;GBP2;CTSB;BIRC3
Inflammatory bowel disease	11/65	3.4023759214321e-07	3.6717306818788e-06	0	0	8.54809227330779	127.312052258738	HLA-DMA;HLA-DMB;HLA-DRB4;IFNG;IFNGR1;STAT1;IL21R;HLA-DRB3;FOXP3;HLA-DRB1;HLA-DQB1
Toxoplasmosis	14/112	4.30889141994054e-07	4.4640115110584e-06	0	0	6.02014254725751	88.2397276205977	HSPA8;HLA-DRB4;IFNGR1;STAT1;HLA-DMA;HLA-DMB;CD40LG;IFNG;HLA-DRB3;HLA-DRB1;HSPA1B;BIRC3;HLA-DQB1;HSPA1A
Asthma	8/31	4.65673575219946e-07	4.63882523007562e-06	0	0	14.525276976073	211.775356267923	HLA-DMA;HLA-DMB;HLA-DRB4;FCER1G;CD40LG;HLA-DRB3;HLA-DRB1;HLA-DQB1
Human T-cell leukemia virus 1 infection	19/219	1.30764842016837e-06	1.25437385490225e-05	0	0	4.02604166666667	54.541914285385	SPI1;HLA-DRB4;IL1R2;ITGB2;FOS;HLA-DMA;HLA-DMB;PTTG1;MYC;IL2RB;TSPO;BAX;VDAC1;CALR;HLA-DRB3;SLC25A5;HLA-DRB1;RAN;HLA-DQB1
