Gene	Expression
1	TMSB4X	140.966924260947
2	EEF1A1	139.311299788079
3	MALAT1	134.150940445396
4	ACTB	115.693678135112
5	B2M	114.319928939857
6	RPLP1	92.952776081986
7	MT-CO1	88.8314916160239
8	RPL10	72.0727937676854
9	CCL5	71.11573390298
10	MT-CO2	70.7877625662191
11	RPL13	60.4641477834355
12	RPS19	57.273084566265
13	TPT1	55.7866872939798
14	RPS12	55.3313674617051
15	RPS3	48.5671799522184
16	RPS27	48.2965094106488
17	RPL28	45.9964902117225
18	RPL30	44.2601960430842
19	MT-CO3	43.8960639873286
20	RPS18	43.3848551540335
21	HLA-B	43.0191354062367
22	FOS	42.9787487703816
23	RPL32	42.8998601348047
24	RPS15A	42.8343787352449
25	RPS4X	42.6100933164817
26	CCL4	42.4708648031547
27	RPS3A	42.0735967596647
28	RPS27A	41.5159871258306
29	RPL19	39.9158655507588
30	MT-ND4L	38.1521165646187
31	MT-CYB	37.327704499102
32	RPL18A	35.9735543812504
33	RPL11	35.4569148577151
34	MT-ATP6	34.9797154043248
35	RPS14	34.753348904151
36	GZMA	34.3107352428955
37	PTMA	33.3445688868823
38	ZFP36	33.3326664691096
39	RPS23	32.6135308258976
40	RPS2	32.5558953037515
41	ACTG1	32.4043533110695
42	RPS8	32.0936823042783
43	RPS6	31.7431865647033
44	GAPDH	31.36375770539
45	RPL26	30.7476503514329
46	CD7	30.4429861869958
47	RPL39	30.0902172992995
48	IL32	30.0210384975109
49	RPL3	29.0233012663851
50	RPL7A	28.6905814073893
51	RPL34	28.3214332907581
52	RPS15	28.0641228744718
53	RPLP2	27.5328795481312
54	MT-ATP8	27.3585745784503
55	RPL8	27.1147175372644
56	RPS7	26.998893488524
57	FTL	26.7308748749619
58	PFN1	26.6206995275836
59	RPS13	26.5417826888202
60	RPL37	26.5258246115471
61	RPL29	26.2903516187065
62	RPS28	25.9398537779774
63	RPL18	25.6092050223225
64	RPL12	25.1160764385793
65	RPS24	24.5825960614661
66	HLA-A	24.2737491250771
67	RPL6	24.1010981157614
68	RPL15	23.6964264279032
69	CD69	23.2749019746627
70	RPLP0	22.6764342239328
71	FTH1	22.5706771569051
72	RPS25	22.5676550365454
73	ZFP36L2	21.994358265044
74	RPL23A	21.8291251437723
75	FAU	21.6741090808014
76	RPL35A	21.5479816660778
77	HLA-C	21.4196553712209
78	CCL4L2	21.2929509480196
79	RPS16	21.225363456399
80	PABPC1	20.6034519491824
81	BTG1	20.3351469126674
82	RPL17	20.1524008642482
83	RPS5	19.7119397895326
84	RPL14	19.5973865616847
85	RPSA	19.5183605098431
86	SH3BGRL3	19.2976840185399
87	EIF1	19.2603985436985
88	RPL5	18.9415391029612
89	GNLY	18.9363356658119
90	MT-ND3	18.843135799554
