Gene	Expression
113	VIM	13.601828886772
114	NACA	13.5757892645998
115	DUSP2	13.5007327627468
116	SAT1	13.3746555487371
117	RPLP2	13.3321872738669
118	PPIA	13.3118421899709
119	HSP90AA1	13.3054807650984
120	ARHGDIB	13.046596067573
121	RPS5	12.2425535901816
122	RPSA	12.1667642294542
123	RPL9	12.077640891938
124	CRIP1	11.9611120730714
125	S100A6	11.8321177030783
126	CORO1A	11.6929310402371
127	RGS1	11.6430689284847
128	HSP90AB1	11.5111914355712
129	RPS16	11.2325333199418
130	HNRNPA1	11.1383199065933
131	ARPC1B	11.0955590643882
132	CD3D	10.9668731396927
133	PKM	10.8341728883787
134	MIF	10.6821796003146
135	RPL23A	10.55032585438
136	RPL22	10.529501670814
137	NFKBIA	10.4103985974601
138	IL2RG	10.3238454571811
139	RPL10A	10.1946632965376
140	EEF1D	10.1258952850976
141	UBB	10.0124732561079
142	KLF6	9.86617896248879
143	CD2	9.81936288630884
144	FOXP3	9.77822007850197
145	PTPRCAP	9.64317603108553
146	DDIT4	9.63478830537168
147	SARAF	9.51574533541027
148	COX7C	9.34813069949254
149	CLIC1	9.30607946575947
150	TMA7	9.27016745838986
151	IFITM1	9.24861447701493
152	RHOA	9.08834451039503
153	UBA52	9.08326078335113
154	PCBP2	9.05132032934836
155	RPL37A	8.91436020529832
156	CYBA	8.86366130320705
157	ATP5G2	8.8105832290104
158	YWHAZ	8.79933948224057
159	PFDN5	8.76547049014372
160	EEF2	8.75261204260524
161	SUMO2	8.65932864648173
162	DDX5	8.59151914566066
163	MYL12A	8.52503088636747
164	SRP14	8.51233819031918
165	PABPC1	8.48067752224143
166	NPM1	8.31027946372039
167	ATP5L	8.20992750068076
168	BTF3	8.19817371128692
169	TNFRSF1B	8.17696076351056
170	PPDPF	8.15382840848723
171	RPL36AL	8.13164358007584
172	RPL27	8.10729936070679
173	ENO1	8.07964749508708
174	COX4I1	8.07555098255241
175	ZFP36L2	8.00170185363415
176	ARPC2	8.0004336820406
177	ALDOA	7.89970641925716
178	LAPTM5	7.86710046581607
179	HNRNPA2B1	7.86197174539797
180	RPL4	7.81386876903392
181	HINT1	7.74304533084144
182	LDHA	7.74252355445379
183	ICOS	7.67799087905568
184	SOD1	7.61874227741059
185	CD27	7.57986447702588
186	PCBP1	7.57201113263678
187	UCP2	7.54868419727333
188	ZFP36L1	7.54830534732308
189	PPP1R15A	7.5369935236622
190	LINC00152	7.52536031446616
191	EEF1B2	7.46583152284913
192	LOC101928173	7.36805346508661
193	COTL1	7.27970500610013
194	ARPC3	7.21328472849977
195	SPOCK2	7.21253340754536
196	PSME1	7.17624022197345
197	RPL38	7.17148064917985
198	IFITM2	7.14765845601322
199	TNFAIP3	7.13480835016704
200	CALM1	7.09761572740848
201	SRSF7	7.08803471035166
202	MIR4435-1HG	7.05326767658964
203	PIM2	7.05173470769446
204	CHCHD2	7.03102149048258
205	OST4	6.94202920897286
206	ND1	6.88404010950749
207	PTPRC	6.85498466168985
208	UBL5	6.82583653736133
209	CIRBP	6.81606892082886
210	CD69	6.80138316552119
211	TIGIT	6.77867113036207
212	CTSC	6.76138095639952
213	SUB1	6.71553139562173
214	LOC101929876	6.6706211711837
215	HSPB1	6.66458211142724
216	LSP1	6.65605351452748
217	TPI1	6.62933462264223
218	CCNI	6.62353372173359
219	EEF1G	6.61610453635238
220	LIMD2	6.54593605306297
221	DNPH1	6.41835374346514
222	PNRC1	6.34792417332989
223	TAGLN2	6.18965692761685
224	GABARAP	6.1810458477541
225	COMMD6	6.09082554445254
226	PGAM1	6.07456420142451
227	SH2D2A	6.0304835777519
228	CST7	5.99140184595516
229	LY6E	5.95764286930889
230	IER2	5.94032693616565
231	NDUFA4	5.93081131473243
232	DAZAP2	5.92533464027576
233	YBX1	5.91119938509426
234	SYNGR2	5.82886287382289
235	TCEB2	5.82305816570367
236	RPL36A	5.81314918115591
237	PARK7	5.79409468332495
238	YWHAB	5.73807562736859
239	HNRNPDL	5.72350447643637
240	COX6A1	5.72327117019971
241	UQCR11	5.70757099902924
242	ITM2B	5.69828988245418
243	HCST	5.65847553691758
244	CARD16	5.64190417783274
245	PSMB9	5.62730408777159
246	HMGN1	5.61071500322698
247	EDF1	5.59468382850886
248	SKP1	5.57213215956702
249	CD52	5.55471992951985
250	HSPE1	5.53531760609821
251	NDUFA13	5.52984663997006
252	CTLA4	5.51391153796068
253	MYL12B	5.49260760862445
254	LCK	5.46344063850746
255	CALM2	5.38974932428284
256	DUSP4	5.38357834770544
257	ARL6IP5	5.37996519098644
258	FKBP1A	5.37801062067333
259	RPL21	5.36288072744458
260	RNASEK	5.33495883937307
261	PSME2	5.25430059035241
262	RPS11	5.25281376051675
263	COX7A2	5.23633954961383
264	HNRNPK	5.2328228301324
265	PHLDA1	5.23015571307443
266	COX6B1	5.19629895018826
267	TPM3	5.18163169213019
268	MT2A	5.14450708837484
269	CORO1B	5.11916089690412
270	IL2RA	5.09215079149472
271	COX8A	5.08316614525711
272	HMGB1	5.0589831723855
273	PPIB	5.04582549275632
274	CYTIP	4.99400454134874
275	PRDX1	4.9753253843706
276	RPL17	4.9739352517869
277	CALM3	4.97061065775149
278	ISG20	4.95353379630516
279	STK17B	4.95116243491688
280	CALR	4.94841078674586
281	PSMB8	4.94555825681312
282	PGK1	4.9208283150196
283	ND5	4.8883799229566
284	H3F3AP4	4.87406286131535
285	LGALS1	4.86202450595078
286	COX6C	4.84674748149382
287	GMFG	4.84633966960701
288	RBM3	4.83486171378637
289	TOMM7	4.83327100223848
290	C9orf16	4.82871735828196
291	LRRC75A-AS1	4.77328605035218
292	CD37	4.7001965561088
293	ATP5G3	4.68677347057575
294	EIF3K	4.67332523509598
295	S100A10	4.66128270484485
296	ATP5I	4.65833983662542
297	COX5B	4.62681313684958
298	PIM3	4.60957039465884
299	EMP3	4.60562975959446
300	ND2	4.59774143765066
301	LDHB	4.5877512738642
302	SLC25A3	4.56032907227727
303	PTGES3	4.54907759056681
304	RAN	4.49942832862514
305	HMGN2	4.47106204128465
306	PPP1CA	4.46878255542331
307	C12orf57	4.44416603455953
308	GBP5	4.44083748392827
309	GPX1	4.40908882932837
310	ANAPC16	4.40155079403361
311	CD44	4.39720615540345
312	TMBIM6	4.39402081296436
313	SLC25A6	4.36871515966861
314	CAPZB	4.36774239739537
315	CNBP	4.35543606546902
316	TYMP	4.35392363336072
317	RPL31	4.33427523277368
318	GNG5	4.27590200506368
319	PCED1B-AS1	4.26590971909725
320	UQCRB	4.26328996376235
321	IFITM3	4.24825496345269
322	UBE2D3	4.24136628630756
323	RPL7	4.23542039290584
324	RPS27L	4.2317773574375
325	PSMA7	4.18998573127073
326	TMEM258	4.15799372808418
327	DNAJA1	4.13949240755809
328	ARF6	4.12761810022088
329	ATP6V0E1	4.12451193759545
330	CACYBP	4.11554715422242
331	LAT	4.10911212484037
332	GNG2	4.08237188815284
333	ATP5J2	4.07688352809549
334	ACTR3	4.05895200482081
335	USMG5	4.02956476077842
336	COX5A	4.01921125771309
337	UQCR10	3.99057562520014
338	RPL27A	3.98714320158067
339	SSR4	3.9851267290463
340	CD247	3.9770867382778
341	HLA-J	3.96324053435284
342	NDUFA1	3.96004717778313
343	ISG15	3.95945037840489
344	NR4A1	3.95165374304282
345	SNRPD2	3.95020863844917
346	EVL	3.94626870164069
347	IL2RB	3.94485535216693
348	S100A11	3.91606180843029
349	SQSTM1	3.91583645140766
350	CDC42	3.90211273513697
351	EZR	3.89716442323061
352	HNRNPA3	3.88297672302112
353	RHOG	3.85289518890481
354	SRSF5	3.8521747351922
355	ARF1	3.81140912079248
356	RGCC	3.80732974175577
357	UBE2D2	3.8065762107735
358	C19orf43	3.80467282061994
359	ZFAS1	3.77829374981201
360	WDR1	3.77600909700361
361	BRK1	3.7661353366807
362	GPX4	3.76107797936494
363	SOCS3	3.75305814518427
364	SEC61B	3.75273246098612
365	RNF213	3.75030511768843
366	RHOH	3.74591865634765
367	CKLF	3.73843826209548
368	ROMO1	3.7331827160179
369	GADD45B	3.72052711182632
370	NDUFA11	3.70260417227388
371	SRSF3	3.68515376300527
372	EIF3H	3.6724597627849
373	IL7R	3.66071190372425
374	ATP5D	3.65930390979496
375	TRMT112	3.65044687145068
376	HNRNPC	3.64747735630629
377	GBP2	3.63564195442857
378	RN7SK	3.62265315921964
379	GUK1	3.61844044768359
380	NDFIP1	3.61359272421645
381	NDUFS5	3.59216285905153
382	GNLY	3.58600900176845
383	ATP6V1G1	3.57776254832556
384	ATP5B	3.57354492623947
385	JAK1	3.56742190247224
386	BST2	3.55821825513713
387	ATP6V0C	3.55546335842357
388	NDUFA3	3.54181148671273
389	CUTA	3.540281019849
390	ACP5	3.52060871708035
391	EIF5A	3.50917205825225
392	TNFRSF9	3.50695719126584
393	SPCS1	3.5048619312722
394	LCP1	3.48902849547738
395	APRT	3.47769866080692
396	ITGB2	3.47460312224362
397	IGFLR1	3.47329745206948
398	POLR2L	3.47286187174638
399	SLC25A5	3.46409258424583
400	NDUFB1	3.46375607677125
401	RGS10	3.4583319877618
402	MCL1	3.45490054288188
403	TXN	3.45327996951021
404	MORF4L1	3.44970508229074
405	TRAPPC1	3.44278493522721
406	HIGD2A	3.44067527844095
407	BTG2	3.43927364302359
408	RPL22L1	3.40444014959516
409	RPL23	3.39668098197636
410	HCLS1	3.39613101950623
411	TUBB	3.39526380135381
412	PRDX2	3.3727630189103
413	STAT1	3.36579460023036
414	SRSF2	3.36444948951091
415	CXCR4	3.35137962655251
416	HNRNPA0	3.34104174856557
417	PRR13	3.33755688438834
418	CXCR3	3.31782697867853
419	HNRNPF	3.30842368171214
420	SEC61G	3.29907262480704
421	RANBP1	3.29480070679851
422	NOP10	3.29220140413592
423	NDUFB2	3.28600218584573
424	COX17	3.28027122286966
425	CIB1	3.2708738413089
426	SOCS1	3.26318909914421
427	DYNLL1	3.2628284827571
428	CNN2	3.26209526387418
429	CSNK2B	3.25757510653966
430	NHP2L1	3.2566787031615
431	ATPIF1	3.24004920045936
432	SSR2	3.23347420825119
433	GSTK1	3.22941832286566
434	UQCRH	3.22808846127944
435	CD82	3.22616576202217
436	HLA-G	3.21667541279767
437	PSMB3	3.21630064844491
438	GNB2	3.21487187882704
439	EIF3G	3.20921500257982
440	PET100	3.20864540402185
441	VAMP8	3.20502901126903
442	WDR83OS	3.19853754014929
443	PSMB1	3.19171740803334
444	SLC2A3	3.18978586433359
445	CYCS	3.17240386460118
446	CAP1	3.16475331011392
447	BAX	3.15529181228683
448	LOC100996809	3.14536912986936
449	NDUFB8	3.13918405580371
450	CD99	3.12275990250405
451	ARF5	3.11677946747433
452	SNRPG	3.11425052301789
453	HNRNPA1P10	3.10127122554741
454	EIF3F	3.09598637444976
455	CDC37	3.08831945557377
456	ICAM3	3.08771118004124
457	NCL	3.08610693085765
458	SH3BGRL	3.08236599947142
459	SAP18	3.08166652914695
460	RBM39	3.06545487177028
461	C19orf53	3.0616478581513
462	C11orf31	3.05456283883435
463	CD53	3.04531474091789
464	EIF4G2	3.03994564829519
465	PMAIP1	3.03128045503828
466	TBC1D4	3.03007902814105
467	SEPT1	3.01665760319828
468	RBM8A	3.0098678692
469	LAG3	3.00844846073145
470	H2AFZ	3.00628035540003
471	SIRPG	2.99706005697871
472	PRDX5	2.99185943778138
473	TPM4	2.97819617605242
474	SERBP1	2.97086602555954
475	LAIR2	2.95494458342912
476	CSRNP1	2.93710835293429
477	MAGEH1	2.92892933855065
478	LCP2	2.92753914076199
479	RAC1	2.92714655064631
480	MAT2B	2.92424834959262
481	GPSM3	2.91451804623258
482	NDUFB4	2.91079073696865
483	LEPROTL1	2.90909449840633
484	PAIP2	2.9087417031619
485	IL1R2	2.90854588192492
486	HNRNPLL	2.90365014175829
487	PBXIP1	2.90336126540191
488	GYPC	2.90284215518293
489	TMEM50A	2.89490502134683
490	CFLAR	2.88756873981012
491	SHFM1	2.87759362627061
492	CD3G	2.86924218357935
493	IRF1	2.86788259396773
494	KRTCAP2	2.86591969883416
495	IFI6	2.86434762423593
496	ERH	2.86275283359123
497	ID3	2.84705770653933
498	RPL13A	2.84374764678839
499	ANP32B	2.84117825017395
500	MIR155HG	2.83379587854422
501	ABRACL	2.83307305060962
502	COPE	2.8269503373985
503	HLA-F	2.82543135703932
504	SON	2.82243875373601
505	PPP1R18	2.82124108545642
506	TAP1	2.81595090785545
507	DBI	2.80976258142873
508	CD164	2.80721528330723
509	SEPW1	2.80276155889439
510	HSPD1	2.79780924763196
511	SKAP1	2.77570289028124
512	PRELID1	2.77415210657469
513	LGALS3	2.77342842109998
514	C14orf2	2.75767105310024
515	VCP	2.74448380429788
516	EIF4A2	2.73718390179401
517	POLD4	2.73491908884226
518	ARL6IP4	2.73447827303105
519	SIT1	2.71820016189858
520	SEPT6	2.7179044968144
521	ANXA11	2.71276381781223
522	LBH	2.70707793762147
523	HERPUD1	2.70374754220403
524	ARHGDIA	2.69745532857169
525	SNHG8	2.6830671018861
526	ZYX	2.68275275448654
527	SERPINB9	2.68071139121603
528	DRAP1	2.6803443028516
529	RBX1	2.67793804030185
530	NDUFB11	2.67758022822652
531	LAMTOR4	2.6773794607063
532	ITM2A	2.67406707641349
533	UBE2I	2.67322718467765
534	BUB3	2.67283507758609
535	TBC1D10C	2.67244344534617
536	NME2	2.66626117549222
537	ATP5J	2.66553801992497
538	FKBP8	2.66295375227792
539	ATP5O	2.65925806358754
540	DYNLRB1	2.64864015072673
541	BIRC3	2.64522624105044
542	UBXN1	2.64180516104679
543	TAPBP	2.64075620289212
544	SRP9	2.63878702455567
545	NDUFA6	2.63266519530834
546	UQCRQ	2.6298909559053
547	ARID5B	2.6286397931761
548	PSMD8	2.62066161232974
549	UGP2	2.61770003766024
550	COX7B	2.58862093872811
551	ISCU	2.58649627726372
552	C4orf3	2.58550505054668
553	PSMB10	2.58481495077113
554	TMEM59	2.58461429821756
555	EPC1	2.5794035678083
556	TSPO	2.57328230101507
557	ANKRD10	2.57257558511259
558	SAMSN1	2.56745487775222
559	BSG	2.56522236972985
560	CMTM6	2.56203573249058
561	PSMA2	2.5608154601773
562	SF3B5	2.55809093835252
563	MRPS6	2.55741894515942
564	NDUFV2	2.5560606792592
565	PSMB6	2.553018337345
566	SELT	2.54392715711025
567	FAIM3	2.54105228720519
568	SERP1	2.53839844180666
569	CCND2	2.53105724267959
570	SP100	2.52781322911287
571	PPM1G	2.51089074224982
572	PDIA6	2.50413603414777
573	PTPN7	2.50352868919033
574	LSM7	2.50166019549313
575	GLRX	2.49816341683666
576	FYB	2.49277363272078
577	SNRPB	2.48832474455453
578	VDAC1	2.48800720041159
579	IL21R	2.48733619357205
580	SUMO1	2.48279607812617
581	CSK	2.48229635984614
582	STAT3	2.46289635612041
583	TMEM173	2.45662848984633
584	PLP2	2.45499583383933
585	SLC3A2	2.4463470229866
586	UBE2N	2.44534445530311
587	DDX24	2.44494338604145
588	HLA-DRB4	2.43931079004302
589	MBNL1	2.43679316649698
590	C4orf48	2.43491051580353
591	RPS17	2.43085186409611
592	EIF3E	2.43041556681878
593	TUBA1B	2.42465023401473
594	RTKN2	2.42174402623988
595	ARPC5	2.40935109305024
596	UBE2B	2.40488981581721
597	ARL6IP1	2.40159605785598
598	SELL	2.39923275153009
599	MYH9	2.3946087750585
600	FAM49B	2.39241506077238
601	TBCB	2.37961605165892
602	TNIP1	2.37211434669287
603	POMP	2.36595494087425
604	CCT4	2.35957051982428
605	HN1	2.35609066525072
606	CTSA	2.35442922173926
607	SDF4	2.3494147385325
608	SCAND1	2.34495353039778
609	VAMP2	2.34432357260524
610	GABARAPL2	2.34410938395354
611	ANXA6	2.34396243960554
612	TOMM6	2.34276176796795
613	RAP1B	2.33954161329323
614	SELK	2.33865037207813
615	MAP1LC3B	2.3344356979055
616	FAM96B	2.33297348815784
617	DAD1	2.32970683920195
618	SEPT7	2.32471943103612
619	RALY	2.32268364697623
620	C9orf142	2.32172562543099
621	TAGAP	2.31957461899154
622	COX7A2L	2.31568602989883
623	PSMA6	2.31568582100651
624	RAP1A	2.31384971770311
625	TXNIP	2.3061856036616
626	CSTB	2.30052280309145
627	SLA	2.28850786117805
628	SEC11C	2.28834009542759
629	DOK2	2.28658201186023
630	H2AFV	2.28647445159801
631	MINOS1	2.27804583541449
632	ATP6V1F	2.2758210467951
633	CSDE1	2.27493080378117
634	UBE2L6	2.27193314129593
635	MAP2K3	2.27030148420506
636	PEBP1	2.26820509151957
637	NINJ1	2.26494616133777
638	PPA1	2.26214184825122
639	FIS1	2.26107039983036
640	TERF2IP	2.25664146179603
641	CTSD	2.24679253247592
642	NDUFC1	2.24512453716282
643	ATP5H	2.24325526949581
644	CTSB	2.23996454737219
645	RHOC	2.23919129378251
646	LMNA	2.23385525513225
647	RABAC1	2.23098406443555
648	CREM	2.23058287872513
649	IL10RA	2.23044287460319
650	ATP5A1	2.23005738971245
651	LTA	2.22162509961056
652	RHBDD2	2.21825546542093
653	PSMA5	2.21696954694848
654	ELOVL5	2.21392386992698
655	N4BP2L2	2.2119909096552
656	TRAF1	2.18539106972416
657	FUS	2.18523982573973
658	EID1	2.17799807648695
659	CCNL1	2.17716854146565
660	PHPT1	2.17523096297596
661	SFPQ	2.17325177576573
662	OCIAD2	2.17321107260228
663	C11orf58	2.16962011685528
664	NEDD8	2.16411678881514
665	XRCC6	2.16403384738274
666	PSMA1	2.15928281629172
667	ST13	2.15485777431629
668	NEAT1	2.15456164438683
669	RASSF5	2.15339395429141
670	SELPLG	2.15063312210974
671	ANXA2	2.14983571494526
672	VPS28	2.14781934731683
673	PAK2	2.14588219036826
674	MRPS21	2.14225041664057
675	SF1	2.13504443909137
676	SNX3	2.13269320076536
677	MEAF6	2.13028824443021
678	SH3KBP1	2.12990007598059
679	RHOF	2.11545661985827
680	YWHAQ	2.1126301498674
681	PRKAR1A	2.11173129241305
682	SASH3	2.11013633616051
683	LPXN	2.10435712015678
684	RNF187	2.10370406634968
685	ZNF706	2.10067518946057
686	CDC42SE2	2.09954722304372
687	MATR3	2.09867483433506
688	PPP1R2	2.09260108244187
689	ENTPD1	2.0925532728869
690	SEPT9	2.09168034695903
691	EIF4B	2.09148758499049
692	TMCO1	2.08894164380857
693	H3F3A	2.08598606429966
694	ANAPC11	2.08565941701093
695	ECH1	2.08382175152488
696	PDIA3	2.0811432864893
697	ARPC5L	2.08054544381611
698	C10orf54	2.0797796995469
699	PTTG1	2.07915620995873
700	NDUFS6	2.07717086034925
701	HSPH1	2.07635416613474
702	SEC11A	2.06445863944102
703	BTG3	2.06314719840957
704	DEF6	2.06188465380782
705	ZAP70	2.06089299912261
706	SURF4	2.05712758696877
707	UQCRHL	2.05503945949737
708	IFI27L2	2.04929598859986
709	RPSAP58	2.04766932428815
710	ARHGEF1	2.04585470013661
711	ACAP1	2.04275254127187
712	ATP5C1	2.04208475066276
713	TMBIM4	2.03774283817768
714	SF3B1	2.03109184650346
715	CD28	2.0218600970664
716	ATP5F1	2.01678731205116
717	LAMP1	2.01647424560914
718	SHISA5	2.01520383767601
719	EIF3L	2.01129676769443
720	PRDM1	2.00875382091205
721	MSN	2.00849200145439
722	PPP4C	2.00610616257004
723	NR4A2	2.00329421185814
724	MRPL52	2.00217941323066
725	UFC1	1.99883458931627
726	SNHG6	1.9933909219313
727	CLDND1	1.98943783012732
728	GLTSCR2	1.98864898963108
729	REL	1.98629920674856
730	CD4	1.98370120512183
731	ERP29	1.98205517948398
732	TUBA1A	1.98101587386836
733	PRKCH	1.97464867533766
734	SERPINB1	1.97054769197862
735	LITAF	1.97051538174131
736	UBXN4	1.96565026987989
737	ARGLU1	1.96523443018199
738	AIP	1.95740171280584
739	GHITM	1.95728863398509
740	MRPL33	1.95618714958085
741	DGUOK	1.95374646417716
742	NAMPT	1.95373273176314
743	BZW1	1.94994774506445
744	TMED10	1.94974832762478
745	DPP7	1.9476159604401
746	SSU72	1.94312898536999
747	CMTM3	1.93972188364105
748	VAPA	1.93731543457363
749	CDKN1A	1.93323923126681
750	PPP2R1A	1.93151014143802
751	ARF4	1.92832392524424
752	WSB1	1.92659553110505
753	PELI1	1.92185281359123
754	EIF5	1.92015941353015
755	KRT10	1.91719206376398
756	ATOX1	1.91530608492697
757	BCL3	1.90913829967771
758	CD5	1.90704770005221
759	C14orf166	1.89879159841996
760	PRNP	1.89565643197211
761	CLK1	1.89559426915847
762	GALM	1.89155345697602
763	CCL5	1.8901256131326
764	OTUB1	1.88528615700195
765	ARPC4	1.88298962433528
766	EPSTI1	1.87934042060486
767	ITGB1	1.87673394925658
768	JTB	1.87296226834247
769	MRPL41	1.87284271915504
770	TUFM	1.87093095218498
771	KMT2E	1.87057368112243
772	CCDC85B	1.8696403985038
773	CXCR6	1.8663409837219
774	TBCA	1.86322120846722
775	GDI2	1.86100044951714
776	RAB11B	1.85897314523243
777	HNRNPU	1.85861851908015
778	PIM1	1.85709831697435
779	SNRPF	1.85458321495174
780	CHURC1	1.85311753813208
781	PHB2	1.85193459274219
782	TRIM22	1.85134844060136
783	TMED9	1.85124562946906
784	HSP90B1	1.83965943735473
785	C17orf62	1.83859305166257
786	P4HB	1.83777638600612
787	RARRES3	1.83725889454127
788	RNPS1	1.83612529612809
789	SRRM1	1.83192344788171
790	VOPP1	1.83021990977557
791	BRD2	1.829261729339
792	SF3B6	1.82790355652558
793	OPTN	1.82715055800224
794	FOSB	1.82469130289037
795	RNA45S5	1.82006000554853
796	SFT2D1	1.81641232209054
797	HSPA5	1.81442671539558
798	SRSF11	1.8121453152156
799	SMS	1.81018646317409
800	ATP6V0B	1.81007528943733
801	NDUFB10	1.8025753576731
802	TRAF3IP3	1.80181300124491
803	PA2G4	1.80119760337038
804	PSAP	1.80110042472061
805	CBX3	1.80090035074654
806	SNRPD3	1.80058446509992
807	SRSF10	1.79765992045866
808	PCED1B	1.79233424163367
809	EIF3D	1.79196475004043
810	SLC9A3R1	1.79123263374193
811	EMD	1.78686820397714
812	APOBEC3G	1.78150302902656
813	TTC39C	1.78094771725428
814	POLR2E	1.77948946359768
815	YPEL5	1.77647968854052
816	PDCD6	1.77432277431654
817	SNHG15	1.77369371355722
818	NDUFA2	1.77193387012675
819	RNF167	1.77098170393726
820	TAX1BP1	1.77079826099527
821	STARD7	1.76679648383698
822	RAD23A	1.76661399889066
823	UXT	1.76548978671601
824	RAB7A	1.76390554349991
825	MDH2	1.76365759915975
826	APBB1IP	1.75977972108952
827	CNIH1	1.75451825722262
828	CLEC2D	1.75182591954115
829	ANP32A	1.75088649955365
830	ODC1	1.75085183190723
831	DNAJA2	1.75050323159552
832	LRRFIP1	1.74765549479675
833	NFKBIZ	1.74629470930664
834	TNFRSF14	1.74560634893234
835	AURKAIP1	1.74277152469011
836	GRINA	1.7417274746276
837	AKIRIN2	1.74165713660455
838	TRAM1	1.74135562746593
839	KHDRBS1	1.74081858675231
840	CLTA	1.73950387647668
841	USP15	1.73791310943046
842	ANXA5	1.73531300933266
843	RSL24D1	1.73207080531662
844	AUP1	1.7269195543409
845	SPCS2	1.72637748339006
846	FAS	1.72504268160904
847	NDUFB7	1.7221342405284
848	NR3C1	1.71987549550998
849	OXNAD1	1.71938707405453
850	ARID5A	1.7185962089875
851	AP2M1	1.71670672643229
852	GPBP1	1.71655346923761
853	TCEA1	1.71454939315167
854	IRF9	1.71375125542757
855	NDUFA12	1.71292523121603
856	TSTD1	1.71291573523372
857	MYEOV2	1.71243152883101
858	EIF1B	1.71225455317038
859	YWHAH	1.71169486990127
860	RSRP1	1.70507349745764
861	PSMC5	1.69964199698612
862	RAD21	1.69936263990311
863	ETS1	1.69782516946323
864	GPI	1.69775792091027
865	RAB1B	1.69723781311505
866	EWSR1	1.69698441333708
867	SLAMF1	1.69584206856664
868	NDUFA7	1.69429959034307
869	CDK2AP2	1.69391633727939
870	PPP2CA	1.69285626153446
871	DDOST	1.68960413868727
872	AES	1.68860789480235
873	LSM2	1.68812257201878
874	C19orf60	1.68653679101233
875	NDUFS7	1.68477669304126
876	RNASET2	1.6778696508846
877	TUBA4A	1.67729590462728
878	HTATIP2	1.67656993335146
879	BCAP31	1.67448659572037
880	ATP5G1	1.67421684564693
881	TNF	1.67207539968176
882	WIPF1	1.67098331346382
883	SNRNP70	1.66977010931933
884	RAB10	1.66963699021016
885	TNIP2	1.66936622275268
886	CELF2	1.66349684350653
887	WAS	1.66231449285349
