p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.16707664331197e-65	0.670315627992932	1	0.998	1.39755416463397e-60	c9	FTH1
1.63958883595718e-61	0.31450795398256	1	0.999	5.4988530380332e-57	c9	B2M
6.01697753634746e-56	0.452535551822454	1	0.991	2.01797392614021e-51	c9	ARHGDIB
1.98324358705329e-50	1.45704001951511	0.276	0.082	6.65140234225934e-46	c9	CCR4
2.18268744738014e-49	3.55630440101675	0.065	0.005	7.3202971610235e-45	c9	ST6GALNAC1
1.98248788671517e-45	0.995104804194147	0.47	0.216	6.64886787446532e-41	c9	TNFRSF4
2.0560536611527e-45	0.558401030814541	0.998	0.995	6.89559276877394e-41	c9	TMSB10
3.41086462432593e-45	1.09757589631216	0.64	0.372	1.14393577770643e-40	c9	ARID5B
4.93322111606656e-44	0.393543243129478	1	0.997	1.6545036979064e-39	c9	PFN1
4.8406281485393e-42	0.555687380383902	0.966	0.912	1.62344986845711e-37	c9	YWHAB
3.96354738722007e-39	1.21764062053788	0.634	0.406	1.32929452272587e-34	c9	AQP3
6.20819939577974e-39	1.02998101743652	0.69	0.485	2.08210591335661e-34	c9	CORO1B
7.27620693576424e-39	0.762981134640138	0.868	0.714	2.44029428211661e-34	c9	ISG20
6.10920674875558e-38	1.14698869583619	0.58	0.333	2.04890575939765e-33	c9	KLF2
2.44764693823021e-37	1.29335629468849	0.491	0.268	8.20891830143648e-33	c9	TNFRSF25
3.23544044195356e-37	0.404808879343734	1	0.998	1.08510201542239e-32	c9	HLA-A
6.15070646115669e-36	0.769516488945456	0.666	0.389	2.06282393294273e-31	c9	CTLA4
6.66085558957599e-36	0.640292293623746	0.916	0.795	2.233917747632e-31	c9	SPOCK2
3.44945291991508e-35	1.70931182984143	0.19	0.056	1.15687752028112e-30	c9	LY96
3.70949994861816e-34	0.962900858156088	0.584	0.353	1.24409209276756e-29	c9	CD82
8.57384569127965e-34	2.69376147554618	0.08	0.013	2.87549636794137e-29	c9	IL7
2.58279657163403e-32	0.906753447377849	0.67	0.483	8.66218314194621e-28	c9	LIMS1
1.00338372103735e-31	0.33531904046956	1	0.999	3.36514832361508e-27	c9	HLA-B
2.97973513228334e-30	0.846248253954128	0.879	0.72	9.99343568665187e-26	c9	LTB
3.52269680851558e-30	0.483522835144737	0.937	0.877	1.18144205563996e-25	c9	GMFG
5.51200887923589e-30	1.00233502305684	0.541	0.313	1.84861753791813e-25	c9	DUSP4
4.84089629416457e-29	0.427098571973912	0.974	0.928	1.62353979913691e-24	c9	ARPC1B
1.08901456397362e-28	0.924539879572788	0.588	0.369	3.65233704465474e-24	c9	TMEM173
3.06233550783207e-28	0.814693182421546	0.653	0.443	1.02704608261672e-23	c9	CD28
3.96752928969871e-27	1.64543212654913	0.233	0.095	1.33062997317915e-22	c9	NPDC1
5.98240796498771e-27	0.922186200010415	0.532	0.332	2.00637998329758e-22	c9	LINC00861
6.57337281337405e-27	0.325930395620056	0.963	0.897	2.20457777414939e-22	c9	CD74
1.11050061126967e-26	0.6075990233015	0.802	0.669	3.72439695007622e-22	c9	RHOG
2.21530011589892e-26	1.69490626337028	0.188	0.068	7.42967352870181e-22	c9	CTSH
2.46597498011646e-26	1.02205134437476	0.513	0.327	8.27038688831459e-22	c9	PLSCR3
3.61065818144766e-26	0.723847981820175	0.763	0.619	1.21094254089392e-21	c9	EML4
4.68704582332285e-26	1.00683030830049	0.353	0.172	1.57194142822602e-21	c9	MAF
7.17382480732333e-25	0.660611890964846	0.834	0.682	2.4059573638801e-20	c9	RGS1
1.0629901217213e-24	2.1128139336056	0.119	0.033	3.5650562702289e-20	c9	AC004585.1
1.20223250786402e-24	2.5365789888033	0.088	0.02	4.03204738487437e-20	c9	COL5A3
1.50129375821781e-24	0.706642383215797	0.743	0.592	5.0350390063109e-20	c9	RNASET2
6.58153289196586e-24	0.664118705559945	0.757	0.583	2.20731450130751e-19	c9	PBXIP1
1.21827488935157e-23	0.441730891835703	0.91	0.848	4.0858503239073e-19	c9	CAPZB
2.41992250090978e-23	0.541923783907768	0.808	0.642	8.11593608355121e-19	c9	ITGB2
3.50757956883321e-23	0.94942574781828	0.44	0.259	1.17637203579528e-18	c9	CCDC167
3.77588035334492e-23	0.391454052664947	0.987	0.966	1.26635475290482e-18	c9	CD52
