Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cytokine-cytokine receptor interaction	26/295	2.62878869677407e-13	6.23022921135456e-11	0	0	7.03657602717792	203.829082099332	FASLG;CXCR6;CXCL13;TNF;TNFSF13B;CXCR3;CCL5;CCL4;CCL3;CCR7;CCR6;TNFRSF4;IL32;TNFRSF18;CD4;CD40LG;IFNG;IL2RA;IL2RB;XCL2;CD27;XCL1;TNFSF8;TNFRSF25;LTB;IL7R
Antigen processing and presentation	14/78	6.79807670601559e-12	8.05572089662847e-10	0	0	15.4010976702509	396.029699180451	HLA-DRB4;KLRC2;KLRC3;KLRC4;TNF;KIR2DL4;CD4;IFNG;CD8B;CD8A;PSME2;KLRD1;KLRC1;CALR
Natural killer cell mediated cytotoxicity	16/131	9.12471963552277e-11	7.20852851206299e-09	0	0	9.84059017422697	227.489339994816	KLRC2;KLRC3;SH2D1A;PRF1;ICAM2;GZMB;FASLG;TNF;FCGR3A;NCR3;KLRK1;IFNG;KLRD1;PTPN6;KLRC1;CD244
Apoptosis	15/142	2.77351180165561e-09	1.64330574248095e-07	0	0	8.31869937121169	163.904594171072	GADD45B;PRF1;GZMB;FASLG;CTSW;FOS;TNF;ACTB;NFKBIA;DDIT3;PMAIP1;BAX;CTSD;CTSC;BIRC3
Graft-versus-host disease	9/42	8.02474790227193e-09	3.80373050567689e-07	0	0	18.893085787452	352.181016500831	HLA-DRB4;IFNG;PRF1;CD28;GZMB;FASLG;KLRD1;KLRC1;TNF
Viral protein interaction with cytokine and cytokine receptor	12/100	2.60158708548095e-08	1.02762689876497e-06	0	0	9.52070527337431	166.274919612639	CXCR3;CCL5;IL2RA;CCL4;IL2RB;XCL2;CCL3;XCL1;CCR7;CCR6;CXCL13;TNF
T cell receptor signaling pathway	12/104	4.0640569617999e-08	1.37597357135225e-06	0	0	9.10490484295219	154.951814124973	NFKBIA;CD4;CD40LG;CD8B;IFNG;CD8A;CD28;PTPN6;FOS;PDCD1;ICOS;TNF
Allograft rejection	8/38	6.43968890600773e-08	1.90775783840479e-06	0	0	18.4112280701754	304.856806049354	HLA-DRB4;CD40LG;IFNG;PRF1;CD28;GZMB;FASLG;TNF
Rheumatoid arthritis	11/93	1.16228400791399e-07	3.06068122084017e-06	0	0	9.33553883411174	149.067163814701	HLA-DRB4;IFNG;CCL5;CCL3;CD28;ACP5;FOS;LTB;TNF;TNFSF13B;ATP6V1F
Salmonella infection	17/249	1.71858411958639e-07	3.86097396175297e-06	0	0	5.17046164417791	80.5381864019817	ANXA2;AHNAK;ARPC1B;TCF7;LEF1;LY96;TXN;FOS;DYNLL1;TNF;ACTB;RHOB;HSP90B1;NFKBIA;BAX;S100A10;BIRC3
Type I diabetes mellitus	8/43	1.79201323119336e-07	3.86097396175297e-06	0	0	15.7770426065163	245.092506551594	HLA-DRB4;IFNG;PRF1;ICA1;CD28;GZMB;FASLG;TNF
Hematopoietic cell lineage	11/99	2.22347030296688e-07	4.39135384835958e-06	0	0	8.69636524822695	133.219849483113	CD4;HLA-DRB4;CD8B;CD8A;IL2RA;ITGA1;CD7;CD9;IL7R;TNF;CD55
Th1 and Th2 cell differentiation	10/92	9.7688876287435e-07	1.78094336000939e-05	0	0	8.45686460398173	117.033644769112	NFKBIA;CD4;MAF;HLA-DRB4;IFNG;IL2RA;IL2RB;FOS;RBPJ;RUNX3
Human T-cell leukemia virus 1 infection	14/219	4.60146122854107e-06	7.78961650831596e-05	0	0	4.77363405892123	58.6638412506293	EGR1;CDKN1A;HLA-DRB4;FOS;TNF;NFKBIA;ZFP36;CD4;PTTG1;IL2RA;IL2RB;BAX;VDAC1;CALR
Human immunodeficiency virus 1 infection	13/212	1.57404760958841e-05	0.000237864174953019	0	0	4.55139985642498	50.3351829562845	APOBEC3G;APOBEC3H;FASLG;FOS;SAMHD1;TNF;GNAI2;BST2;NFKBIA;CD4;BAX;CALR;CALM2
Leishmaniasis	8/77	1.69035582906962e-05	0.000237864174953019	0	0	7.98901601830664	87.7831994260618	EEF1A1;NFKBIA;FCGR3A;HLA-DRB4;IFNG;PTPN6;FOS;TNF
Primary immunodeficiency	6/38	1.74789149105181e-05	0.000237864174953019	0	0	12.8538763066202	140.807984224561	CD4;CD40LG;CD8B;CD8A;ICOS;IL7R
Osteoclast differentiation	10/127	1.80656335407356e-05	0.000237864174953019	0	0	5.91646280692217	64.6166433624701	NFKBIA;SOCS3;FCGR3A;IFNG;SIRPG;ACP5;FOSB;FOS;TNF;JUNB
Chagas disease	9/102	1.9136223394276e-05	0.000238699207602284	0	0	6.68355293048614	72.6096345208673	NFKBIA;IFNG;CCL5;CCL3;FASLG;CALR;FOS;TNF;GNAI2
NF-kappa B signaling pathway	9/104	2.2377076480057e-05	0.000265168356288676	0	0	6.54217939214233	70.0502124378334	NFKBIA;CD40LG;GADD45B;CCL4;LY96;LTB;TNF;TNFSF13B;BIRC3
Chemokine signaling pathway	12/192	2.76654430133156e-05	0.00031222428543599	0	0	4.63274021352313	48.6221209835075	NFKBIA;CXCR3;CCL5;CCL4;XCL2;CCL3;XCL1;CCR7;CCR6;CXCR6;CXCL13;GNAI2
Colorectal cancer	8/86	3.80444311986846e-05	0.000398163958231442	0	0	7.06396761133603	71.8882736365722	CDKN1A;GADD45B;LEF1;TCF7;PMAIP1;BAX;FOS;AREG
