Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Parkinson disease	148/249	5.5600534703793e-30	1.7458567896991e-27	0	0	4.37209989655682	294.513153048937	NDUFA13;NDUFA11;NDUFA12;NDUFA10;UBE2L6;CALML4;PARK7;COX6A1;UBE2L3;TXN2;PSMD8;PSMD9;PSMD6;TUBB6;PSMD7;PSMD4;TUBB3;PSMD2;KIF5B;PSMD3;PSMD1;PRKACA;DAXX;SDHC;SDHD;SDHA;SDHB;TUBA4A;COX6B1;UQCRC1;VDAC3;PPIF;VDAC2;VDAC1;UQCRC2;TP53;ATF4;PSMD12;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;ATP5MC2;ATP5MC3;HTRA2;COX7A2;TXN;UBE2J2;UQCRH;ATP5MC1;UBB;CYC1;NDUFV2;NDUFV1;TRAP1;HSPA5;EIF2AK3;EIF2S1;SEM1;UQCRQ;GNAS;CALM3;UBA1;CALM1;CALM2;TUBA8;COX7B;CASP9;TUBA1C;TUBA1B;UCHL1;CASP3;UQCRFS1;COX8A;APAF1;TUBB;NDUFC2;NDUFC1;PSMA5;PSMA6;PSMA3;PSMA4;TUBB2A;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A5;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;GNAI3;NDUFB2;NDUFB1;UQCR10;COX5B;COX5A;PSMA7;GNAI2;PSMA8;PSMB6;PSMB7;MAPK9;ATP5F1A;PSMB4;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;MFN1;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA4;ADRM1;NDUFA2;NDUFA1;UBE2G1;ATP5F1C;COX6C;TUBB4B;ATP5F1D;ATP5F1E;UQCRHL;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;BAX
Amyotrophic lateral sclerosis	192/364	4.75867536677135e-29	7.47112032583102e-27	0	0	3.34429394894511	218.098124367735	NDUFA13;NUP107;NDUFA11;NUP188;NDUFA12;NDUFA10;COX6A1;ACTB;ACTG1;GLE1;PSMD8;PSMD9;PSMD6;TUBB6;PSMD7;TBK1;PSMD4;TUBB3;PSMD2;KIF5B;PSMD3;PSMD1;MAP2K3;DAXX;GABARAPL1;SDHC;SDHD;SDHA;ATG13;SDHB;TUBA4A;COX6B1;NUP93;UQCRC1;SRSF3;VDAC1;UQCRC2;PFN1;TP53;SRSF7;OPTN;ATF4;NUP205;POM121;PSMD12;VCP;SEH1L;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;ATP5MC2;ATP5MC3;COX7A2;GABARAP;UQCRH;ATP5MC1;NUP85;ATG101;TPR;NUP88;NRBF2;CYC1;NDUFV2;NDUFV1;HSPA5;NUP155;ALYREF;EIF2AK3;EIF2S1;SEM1;UQCRQ;DNAL1;TUBA8;COX7B;WDR41;NXT2;CASP9;TUBA1C;ACTR1A;PPP3CB;TUBA1B;CASP3;RB1CC1;NUP62;UQCRFS1;RAC1;NEFH;RAB8A;COX8A;NDC1;SEC13;DNAI2;APAF1;NCBP1;NUP133;TUBB;SIGMAR1;GPX7;NDUFC2;NDUFC1;TRAF2;WIPI2;TOMM40L;PSMA5;PSMA6;PSMA3;PSMA4;TUBB2A;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS5;NUP50;NDUFS4;NDUFS3;NDUFS2;NDUFS1;NUP54;DCTN6;BECN1;DCTN5;NDUFB9;RAB1A;NDUFB8;TOMM40;NDUFB7;DCTN2;NDUFB6;DCTN1;NDUFB5;NDUFB4;DCTN3;NDUFB3;DERL1;NDUFB2;NDUFB1;UQCR10;COX5B;COX5A;PSMA7;HDAC6;PSMA8;PSMB6;PSMB7;ATP5F1A;PSMB4;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;NUP43;BID;HNRNPA1;RAE1;NDUFA9;ATP5PF;NDUFA8;HNRNPA3;NDUFA7;ATP5PD;NDUFA6;ATP5PB;BAD;NDUFA4;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;TUBB4B;MAPK14;ATP5F1D;ATP5F1E;MTOR;UQCRHL;MAPK11;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;HNRNPA2B1;NDUFAB1;PSMC2;BAX;NUP35;NUP37
Huntington disease	167/306	1.22083768718449e-27	1.27781011258644e-25	0	0	3.58923470658581	222.425808897314	NDUFA13;NDUFA11;NDUFA12;NDUFA10;COX6A1;PSMD8;PSMD9;PSMD6;TUBB6;PSMD7;CREB3L3;PSMD4;CREB3L4;TUBB3;PSMD2;KIF5B;PSMD3;PSMD1;AP2M1;SDHC;SDHD;SDHA;ATG13;SDHB;TUBA4A;COX6B1;UQCRC1;VDAC3;PPIF;TFAM;VDAC2;VDAC1;UQCRC2;TP53;PSMD12;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;ATP5MC2;ATP5MC3;COX7A2;NRF1;UQCRH;ATP5MC1;ATG101;NRBF2;CYC1;NDUFV2;NDUFV1;SEM1;SP1;UQCRQ;DNAL1;TUBA8;COX7B;CLTC;CLTB;CLTA;AP2A1;CASP9;TUBA1C;ACTR1A;TUBA1B;CASP3;RB1CC1;UQCRFS1;COX8A;DNAI2;TBP;APAF1;TUBB;GPX7;NDUFC2;NDUFC1;TRAF2;WIPI2;PSMA5;PSMA6;CREB3;PSMA3;PSMA4;TUBB2A;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A5;DCTN6;BECN1;DCTN5;NDUFB9;HDAC2;NDUFB8;NDUFB7;DCTN2;NDUFB6;DCTN1;HDAC1;NDUFB5;NDUFB4;DCTN3;NDUFB3;NDUFB2;NDUFB1;UQCR10;COX5B;COX5A;PSMA7;PSMA8;PSMB6;PSMB7;MAPK9;ATP5F1A;PSMB4;ATP5F1B;PSMB5;PSMB2;POLR2A;PSMB3;POLR2C;PSMB1;POLR2D;AP2S1;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA4;ADRM1;NDUFA2;NDUFA1;AP2B1;ATP5F1C;COX6C;TUBB4B;ATP5F1D;ATP5F1E;MTOR;UQCRHL;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;BAX;TAF4
Spliceosome	97/150	5.40218028392917e-24	4.24071152288439e-22	0	0	5.42260534810925	290.517380800127	TCERG1;EIF4A3;HNRNPU;EFTUD2;SNRPD2;SNRPD1;MAGOH;SNRPD3;TXNL4A;THOC3;WBP11;CRNKL1;PRPF4;SNRPG;SRSF2;PPIE;SNRNP27;SRSF3;PPIH;SNRPE;SRSF4;SNRPF;SNRPC;SRSF6;SRSF7;SNRPA;SNRPB;SRSF9;DHX8;RBM8A;SNU13;PCBP1;DHX38;HSPA8;PRPF38A;CCDC12;ALYREF;CWC15;HSPA2;LSM5;MAGOHB;LSM4;LSM3;CHERP;LSM2;HNRNPM;LSM8;LSM7;HNRNPK;LSM6;SNW1;HNRNPC;ISY1;RBM25;DDX46;PRPF19;USP39;SART1;SNRNP70;DHX15;DHX16;CTNNBL1;RBM17;NCBP1;BUD31;PRPF40A;PLRG1;RP9;SNRPA1;SLU7;RBM22;SF3B4;U2AF1L5;SF3B5;SF3B2;SF3B3;SF3B6;DDX23;SRSF1;U2AF1;PUF60;U2AF2;TRA2B;SNRPB2;HNRNPA1;SMNDC1;SRSF10;SF3A3;HNRNPA3;PPIL1;SF3A2;CDC5L;SNRNP40;PHF5A;ACIN1;PRPF31;RBMX
Prion disease	147/273	1.05581064139742e-23	6.63049082797579e-22	0	0	3.47435638905693	183.811339963264	ATF2;NDUFA13;NDUFA11;NCF2;NDUFA12;NDUFA10;COX6A1;PSMD8;PSMD9;PSMD6;TUBB6;PSMD7;CREB3L3;PSMD4;CREB3L4;TUBB3;PSMD2;KIF5B;PSMD3;PSMD1;PRKACA;CSNK2A1;CSNK2A2;SDHC;SDHD;SDHA;SDHB;TUBA4A;COX6B1;CSNK2B;UQCRC1;VDAC3;PPIF;VDAC2;VDAC1;UQCRC2;ATF4;PSMD12;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;ATP5MC2;ATP5MC3;COX7A2;UQCRH;ATP5MC1;STIP1;CYC1;NDUFV2;NDUFV1;HSPA8;HSPA5;EIF2AK3;HSPA2;EIF2S1;SEM1;UQCRQ;TUBA8;RYR2;COX7B;CASP9;TUBA1C;PPP3CB;TUBA1B;CASP3;RAC2;UQCRFS1;RAC1;COX8A;APAF1;TUBB;NDUFC2;NDUFC1;PSMA5;PSMA6;CREB3;PSMA3;PSMA4;TUBB2A;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A5;NDUFB9;NDUFB8;NDUFB7;ATF6B;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR10;COX5B;COX5A;PSMA7;PSMA8;PSMB6;PSMB7;MAPK9;ATP5F1A;PSMB4;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;MAPK1;MAPK3;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;BAD;NDUFA4;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;TUBB4B;MAPK14;ATP5F1D;ATP5F1E;UQCRHL;MAPK11;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;BAX
Proteasome	43/46	1.80038898558644e-22	9.42203569123572e-21	0	0	42.1563631575482	2110.72143714964	PSMD12;PSMD11;PSMD14;PSMD13;POMP;PSMA7;PSMB10;PSMA8;PSMB6;PSMD8;PSMB7;PSMD9;PSMB4;PSMD6;PSMB5;PSMD7;PSMB2;PSMD4;PSMB3;PSMD2;PSMB1;PSMD3;PSMD1;ADRM1;PSMB8;PSMB9;PSMA5;SEM1;PSMA6;PSMA3;PSMC5;PSMA4;PSMC6;IFNG;PSMA1;PSMC3;PSMA2;PSMC4;PSMC1;PSME3;PSMC2;PSME1;PSME2
Thermogenesis	124/232	7.52093594618893e-20	3.37367698157618e-18	0	0	3.40757095915667	150.049018014517	ATF2;NDUFA13;SMARCB1;KDM1A;NDUFA11;NDUFA12;NDUFA10;COX6A1;ACTB;ACTG1;LIPE;CREB3L3;CREB3L4;DPF3;PRKACA;MAP2K3;SMARCC1;ACSL5;ACSL4;SDHC;SDHD;SDHA;CPT1B;PRKAB1;SDHB;COX6B1;UQCRC1;UQCRC2;COX19;COX16;NDUFB10;COX15;NDUFB11;COX17;ATP5MC2;ATP5MC3;COX7A2;UQCRH;ATP5MC1;CYC1;NDUFV2;ATP5MG;NDUFV1;ATP5MF;COX10;ATP5ME;COA4;COA3;COA1;SMARCA4;NDUFAF6;RHEB;UQCRQ;NDUFAF5;GNAS;NDUFAF3;GRB2;NDUFAF1;COX20;FGFR1;COX7B;PRKAG1;MLST8;UQCRFS1;HRAS;COA7;COA6;COA5;COX8A;ACTL6A;NDUFC2;SIRT6;NDUFC1;CREB3;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;NDUFB9;SMARCD1;NDUFB8;SMARCD2;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;ADCY3;NDUFB1;UQCR10;COX5B;COX5A;ATP5F1A;NRAS;SLC25A29;ATP5F1B;SLC25A20;NDUFA9;SMARCE1;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA4;NDUFA2;NDUFA1;ATP5F1C;COX6C;MAPK14;ATP5F1D;ATP5F1E;MTOR;UQCRHL;MAPK11;NDUFAB1;RPS6KB2;KRAS
Cell cycle	79/124	3.22676273439415e-19	1.2665043732497e-17	0	0	5.18564639833786	220.792571937908	RB1;YWHAE;MCM7;YWHAB;BUB1B;SMC3;CDC20;CDC23;PTTG1;YWHAQ;CDC26;CHEK2;CDC27;CHEK1;SKP2;YWHAH;ANAPC7;CDC25C;SMC1A;YWHAZ;CDC25A;CDC25B;RBX1;SMC1B;CCNA2;DBF4;RBL1;TFDP1;CCNE2;ESPL1;TFDP2;CCNE1;MCM3;MCM4;ANAPC5;MCM5;MCM6;TP53;MCM2;HDAC2;PCNA;PRKDC;HDAC1;TTK;PKMYT1;ANAPC11;CCNB2;CCNB1;FZR1;ORC6;CDC45;ORC1;ORC3;RAD21;ORC2;ABL1;E2F1;E2F2;E2F3;BUB3;E2F4;BUB1;CDKN2D;ZBTB17;CDKN2C;CDKN2A;PLK1;CDC7;CDC6;MAD2L2;CDK7;STAG1;WEE1;STAG2;CDK4;CDK2;CDK1;MDM2;MAD2L1
Oxidative phosphorylation	82/133	1.32965298645483e-18	4.6390115305202e-17	0	0	4.7502419757712	195.527625084391	NDUFA13;COX7B;NDUFA11;NDUFA12;NDUFA10;COX6A1;UQCRFS1;COX8A;ATP6V0B;NDUFC2;SDHC;NDUFC1;SDHD;SDHA;SDHB;COX6B1;NDUFS8;NDUFS7;PPA1;NDUFS6;NDUFS5;NDUFS4;UQCRC1;ATP6V1B2;NDUFS3;NDUFS2;NDUFS1;UQCRC2;ATP6V0D1;ATP6V1A;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB6;COX15;NDUFB11;NDUFB5;NDUFB4;COX17;NDUFB3;ATP5MC2;NDUFB2;ATP5MC3;NDUFB1;COX7A2;UQCR10;COX5B;COX5A;UQCRH;ATP5MC1;ATP5F1A;ATP5F1B;ATP6V1H;CYC1;NDUFV2;ATP5MG;ATP6V1D;NDUFV1;ATP5MF;ATP6V1C1;COX10;ATP5ME;ATP6V1F;LHPP;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA4;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;UQCRHL;UQCRQ;NDUFAB1
DNA replication	34/36	2.27496476961766e-18	7.14338937659946e-17	0	0	49.9140378548896	2027.73618044187	PRIM2;RNASEH2C;FEN1;RNASEH2B;PCNA;RNASEH2A;MCM7;PRIM1;POLD3;RNASEH1;POLD1;POLD2;POLE;RFC5;RFC3;RFC4;LIG1;RFC1;RFC2;RPA1;RPA2;POLE4;POLA1;POLA2;POLE2;RPA3;POLE3;MCM3;MCM4;MCM5;DNA2;MCM6;SSBP1;MCM2
