Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Rheumatoid arthritis	23/93	8.0318413415285e-19	2.03205585940671e-16	0	0	16.5729051310447	690.521742331747	ATP6V0B;JUN;HLA-DRB4;CCL20;ITGB2;FOS;TNF;TNFSF13B;HLA-DMA;HLA-DMB;IFNG;IL23A;CCL5;CCL3;ACP5;CTLA4;LTB;ATP6V0D1;HLA-DRB3;ATP6V0C;HLA-DRB1;HLA-DQB1;ATP6V1F
Antigen processing and presentation	21/78	3.96487058651009e-18	5.01556129193527e-16	0	0	18.499661750778	741.264028150738	CD74;HLA-DRB4;KLRC2;KLRC3;KLRC4;IFI30;TNF;KIR2DL4;HLA-DMA;HLA-DMB;IFNG;CD8B;CD8A;PSME2;KLRD1;KLRC1;CALR;HLA-DRB3;HSPA1B;HLA-DRB1;HLA-DQB1
Influenza A	24/172	1.29979082885513e-13	1.09615693233449e-11	0	0	8.16776361854082	242.349004776941	HLA-DRB4;MX1;FASLG;TNF;ACTB;ACTG1;PYCARD;NFKBIA;SOCS3;DNAJB1;HLA-DMA;CDK6;HLA-DMB;OAS1;IFNG;CCL5;IRF7;CYCS;BAX;VDAC1;HLA-DRB3;SLC25A5;HLA-DRB1;HLA-DQB1
Tuberculosis	24/180	3.60237410782393e-13	2.27850162319863e-11	0	0	7.7457154244719	221.930339860589	CD74;ATP6V0B;HLA-DRB4;FCER1G;RIPK2;ITGB2;LSP1;TNF;CORO1A;FCGR3A;HLA-DMA;HLA-DMB;IFNG;IL23A;CYCS;BAX;CALM3;ATP6V0D1;HLA-DRB3;CALM2;CTSD;ATP6V0C;HLA-DRB1;HLA-DQB1
Graft-versus-host disease	13/42	1.39132883197803e-12	7.04012388980882e-11	0	0	22.0874663423956	603.004658069019	HLA-DRB4;PRF1;GZMB;FASLG;TNF;HLA-DMA;HLA-DMB;IFNG;KLRD1;KLRC1;HLA-DRB3;HLA-DRB1;HLA-DQB1
Leishmaniasis	16/77	3.17456024434339e-12	1.17494108722639e-10	0	0	13.0009153698927	344.210311183441	JUN;HLA-DRB4;ITGB2;CYBB;FOS;TNF;EEF1A1;NFKBIA;FCGR3A;HLA-DMA;HLA-DMB;IFNG;PTPN6;HLA-DRB3;HLA-DRB1;HLA-DQB1
Cytokine-cytokine receptor interaction	29/295	3.2508251425236e-12	1.17494108722639e-10	0	0	5.52953249264895	146.267814250844	CCL4L2;CXCR4;FASLG;CXCR6;CXCL13;TNF;TNFSF13B;CXCR3;CCL5;CCL4;CCL3;CCR7;CCR6;IL32;CCL20;CD70;IL1R2;TNFRSF9;TNFRSF1B;CD40LG;IFNG;IL23A;IL2RB;XCL2;CD27;XCL1;TNFRSF25;LTB;IL7R
Epstein-Barr virus infection	24/202	4.55309275528959e-12	1.43991558386033e-10	0	0	6.78069511556151	177.079306638741	ENTPD1;JUN;CDKN1A;HLA-DRB4;GADD45B;TNFAIP3;ISG15;RBPJ;RUNX3;TNF;NFKBIA;HLA-DMA;HLA-DMB;CDK6;OAS1;MYC;IRF7;CYCS;BAX;CALR;VIM;HLA-DRB3;HLA-DRB1;HLA-DQB1
Allograft rejection	12/38	7.853016235041e-12	2.20757011940597e-10	0	0	22.6872825666796	580.116615389015	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;IFNG;PRF1;GZMB;FASLG;HLA-DRB3;TNF;HLA-DRB1;HLA-DQB1
Salmonella infection	26/249	1.13639359312754e-11	2.83068956550275e-10	0	0	5.88030175635277	148.18699301813	ARPC1B;TCF7;LEF1;TXN;TNF;ACTB;ACTG1;HSP90B1;PYCARD;TUBA1A;MYC;FLNA;JUN;ANXA2;RIPK2;FOS;DYNLL1;TUBB4B;RHOB;NFKBIA;TUBB2A;CYCS;BAX;PFN1;GAPDH;BIRC3
Apoptosis	20/142	1.23073459369685e-11	2.83068956550275e-10	0	0	8.18327028163094	205.570499045501	JUN;GADD45B;PRF1;GZMB;FASLG;CTSW;FOS;TNF;ACTB;ACTG1;ERN1;NFKBIA;TUBA1A;LMNA;PMAIP1;CYCS;BAX;CTSD;CTSC;BIRC3
