statistic	p.value	sumsq	meansq	gene	method	p_adjust
278.511676101896	1.6042928468171e-97	362.951515298044	181.475757649022	HLA-B	anova	2.48216189259542e-93
158.589391354436	8.21051245947805e-61	243.302349001315	121.651174500658	RPS26	anova	6.35165243865222e-57
134.755347901719	9.59595829755537e-53	214.285568967938	107.142784483969	RPS14	anova	4.94895555932589e-49
118.659346190777	3.97125655634998e-47	193.460446442765	96.7302232213825	CST7	anova	1.53608203599617e-43
108.442430744433	1.73129681398385e-43	179.686492466605	89.8432462333023	RPL32	anova	5.35732486119162e-40
100.741458979387	1.04964180626182e-40	169.00376223874	84.5018811193702	DUSP4	anova	2.70667633774714e-37
100.40803946623	1.38771352045818e-40	168.535236145872	84.2676180729359	RPL30	anova	3.06724336978985e-37
99.1032179428489	4.14447384787106e-40	166.696813812765	83.3484069063824	ISG20	anova	8.01541242178264e-37
98.9213261525926	4.82822723176745e-40	166.439920608278	83.219960304139	PSMB9	anova	8.30025908110066e-37
85.9535353414272	2.9039433160388e-35	147.726214788963	73.8631073944817	DUSP1	anova	4.49298109857523e-32
84.1176861982052	1.40558981375751e-34	145.011781376232	72.5058906881161	RPL13	anova	1.97702596349602e-31
82.1166061418245	7.88409202936841e-34	142.034125206443	71.0170626032217	RPL19	anova	1.01652226565323e-30
81.3878104285059	1.47951692837645e-33	140.944720187742	70.472360093871	CXCR3	anova	1.76085276275695e-30
78.9759264499676	1.1944933109503e-32	137.320464733911	68.6602323669553	RPS3A	anova	1.32008575050165e-29
76.938419060076	7.01958998702456e-32	134.23587454737	67.1179372736849	RNPEPL1	anova	7.24047308528294e-29
75.1059937561559	3.46958443818775e-31	131.443658198709	65.7218290993546	RPS5	anova	3.35508815172756e-28
74.5764236728598	5.51102802570556e-31	130.633492457614	65.316746228807	RPL34	anova	5.01568385963038e-28
74.4420805313057	6.19783722879443e-31	130.427736534512	65.213868267256	RPS12	anova	5.32738542243931e-28
74.0552589892187	8.69307858636793e-31	129.834770764546	64.9173853822729	KANSL1-AS1	anova	7.07891115201498e-28
73.1221623732572	1.96790472531152e-30	128.401216152532	64.2006080762662	MT2A	anova	1.52237109550099e-27
69.3617209561987	5.36653810429059e-29	122.57772984478	61.2888649223902	FOS	anova	3.95386083569448e-26
67.4494318909338	2.90611030686027e-28	119.587630440868	59.7938152204341	RPL10	anova	2.043788121261e-25
67.1125544910863	3.91559453911365e-28	119.058856329511	59.5294281647556	RPL21	anova	2.63400342213767e-25
66.4597746409016	6.98102413160464e-28	118.032496110859	59.0162480554295	FKBP5	anova	4.50043355684113e-25
66.1263916344399	9.38162951782259e-28	117.507435889842	58.753717944921	RPL36A	anova	5.80610287599004e-25
65.376420820611	1.82515623638799e-27	116.32407891347	58.1620394567348	MT-ATP8	anova	1.08610835728442e-24
63.7258001589735	7.91995770135015e-27	113.708865150794	56.8544325753971	SAT1	anova	4.53842909464035e-24
62.772573437915	1.8520653192566e-26	112.191818637113	56.0959093185563	GPR171	anova	1.02339837926922e-23
62.4733127458228	2.41883353994917e-26	111.714521936273	55.8572609681364	RPS18	anova	1.26146481389307e-23
62.4608140755563	2.44596331545968e-26	111.694576857325	55.8472884286623	FOSB	anova	1.26146481389307e-23
61.3991766745234	6.31359838722386e-26	109.997300572549	54.9986502862747	IFITM2	anova	3.15109658861702e-23
