pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Nitrogen metabolism	6.94144939557552e-07	1.3882898791151e-05	0.659444398037935	0.789179004971596	2.40430030691095	13	GLUD1,CA13,CA8,CA5B	Nitrogen-metabolism
Inositol phosphate metabolism	6.8248213701975e-05	0.00068248213701975	0.538434096309916	0.439748766985233	1.81933923574583	70	PLCD1,PIP5K1B,PLCH2,INPP4B,ALDH6A1,MTMR4,INPP5F,PIK3CB,PIK3CA,MTMR1,ITPKC,INPP1,PLCG1,ITPKB,SYNJ2,PLCB2,INPP5B,PIK3CG,ISYNA1,PIP4K2B,PIK3CD,IMPAD1,INPP4A,INPP5D,PIK3C2A,MTM1,INPPL1,PI4K2A,CDIPT,PIK3C2B,SYNJ1,PI4KB,IPMK,PIP5K1A,PI4KA,PTEN,PIKFYVE,TPI1,MTMR8,IPPK,MTMR6,SACM1L,MINPP1,PIK3C3,PIP4K2C,MTMR14,IMPA1,MTMR3,PIP5K1C,PI4K2B,INPP5E	Inositol-phosphate-metabolism
Starch and sucrose metabolism	0.0570846075433231	0.380564050288821	0.188204146308491	0.423920272640962	1.46985476956495	21	AMY2B,ENPP3,PGM2L1,UGP2,PYGM,GYG1,GAA,HK2,GBE1	Starch-and-sucrose-metabolism
Propanoate metabolism	0.0940343781597573	0.470171890798787	0.142901149386948	0.370455586652434	1.35009694466879	28	LDHA,ALDH6A1,ACACB,ACSS2,ABAT,LDHB,BCKDHB,ACACA	Propanoate-metabolism
Pyruvate metabolism	0.213855421686747	0.855421686746988	0.0878312634480124	0.319918845985389	1.19862891287462	33	PC,LDHA,ACACB,ACSS2,PKM,LDHB,ACACA,ALDH3A2,ACYP2,HAGH	Pyruvate-metabolism
Fatty acid biosynthesis	0.263214670981661	0.877382236605538	0.080419996876154	0.380975476398667	1.16067387634549	13	ACACB,ACACA,FASN,ACSL1,MCAT,OXSM	Fatty-acid-biosynthesis
Butanoate metabolism	0.331275720164609	0.884876852780564	0.0662842187012672	0.325505232515487	1.11427737890997	20	ALDH5A1,AACS,ABAT,ACSM3,BDH1,L2HGDH,HADHA,HMGCS1,BDH2,HMGCL,ACAT1,ECHS1,ACADS	Butanoate-metabolism
Pentose and glucuronate interconversions	0.384449244060475	0.884876852780564	0.0614364107201271	0.352883588284176	1.05353543694777	12	UGP2,SORD,UGDH,DCXR,CRYL1,RPE	Pentose-and-glucuronate-interconversions
Amino sugar and nucleotide sugar metabolism	0.398194583751254	0.884876852780564	0.0562940749700968	0.26781769759461	1.05058510421144	46	GNE,FUK,UAP1L1,UGP2,GNPNAT1,UGDH,FPGT,UXS1,PMM2,HK2,GALT,GNPDA1,NANS,UAP1,GFPT1,GALE,MPI,PGM3,GNPDA2,GMPPA,NPL,AMDHD2,NAGK,HEXB,PMM1,NANP	Amino-sugar-and-nucleotide-sugar-metabolism
Ascorbate and aldarate metabolism	0.450536352800953	0.897141281367773	0.0585937568945671	0.389970340806633	1.00583759107645	7	UGDH,ALDH3A2	Ascorbate-and-aldarate-metabolism
Fructose and mannose metabolism	0.493427704752275	0.897141281367773	0.046788296531803	0.274273270534818	0.999567877756941	28	FUK,SORD,FPGT,PFKFB3,PFKM,PMM2,HK2,ALDOA,ALDOC,MPI,TPI1,ENOSF1,PFKP,GMPPA	Fructose-and-mannose-metabolism
