Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cell cycle	33/124	2.15277260655643e-23	5.64026422917784e-21	0	0	13.4189691761393	700.372239807041	YWHAE;PCNA;MCM7;PRKDC;PKMYT1;CDC14A;CDC20;CCNB2;CCNB1;CCND2;ORC6;CDC45;PTTG1;YWHAQ;MYC;RAD21;CHEK1;BUB1;GADD45B;CDKN2A;PLK1;CDC6;SMC1A;CCNA2;CDK4;CDK2;CDK1;MCM3;MCM4;MCM5;MCM6;MCM2;MAD2L1
DNA replication	14/36	3.02946439755801e-13	3.96859836080099e-11	0	0	22.8034216705803	657.313654878919	FEN1;RNASEH2A;PCNA;RFC4;MCM7;LIG1;RFC2;RPA3;POLD2;MCM3;MCM4;MCM5;MCM6;MCM2
Apoptosis	24/142	1.21346376884519e-12	1.0597583581248e-10	0	0	7.38855613610297	202.723820980371	JUN;GADD45B;BCL2A1;PRF1;GZMB;FASLG;PIK3R1;FOS;TNF;ACTB;TUBA4A;ACTG1;LMNB1;ERN1;NFKBIA;TUBA1C;TUBA1B;DDIT3;LMNA;CTSH;BIRC5;BAX;CTSD;CTSC
Human T-cell leukemia virus 1 infection	28/219	1.81429290550733e-11	1.1883618531073e-09	0	0	5.34551007456767	132.20911199024	PIK3R1;TNF;CDC20;CCNB2;HLA-DMA;ZFP36;CCND2;PTTG1;MYC;CHEK1;EGR1;RANBP1;JUN;HLA-DRB4;CDKN2A;FOS;NFKBIA;CCNA2;CDK4;IL2RA;CDK2;IL2RB;BAX;VDAC1;CALR;SLC25A5;RAN;MAD2L1
Antigen processing and presentation	17/78	3.62169018595949e-11	1.89776565744277e-09	0	0	10.0219288907813	240.942155361176	CD74;HSP90AA1;HLA-DRB4;KLRC2;KLRC3;KLRC4;IFI30;TNF;KIR2DL4;HLA-DMA;IFNG;CD8B;CD8A;PSME2;KLRD1;CALR;HSPA1A
Salmonella infection	27/249	1.76326115983383e-09	7.69957373127441e-08	0	0	4.4193020998314	89.0758986372854	RALA;AHNAK;ARPC1B;TCF7;LEF1;TXN;TNF;ACTB;ACTG1;HSP90B1;TUBA1C;TUBA1B;MYC;SNX9;S100A10;JUN;HSP90AA1;TUBB;FOS;DYNLL1;TUBA4A;RHOB;NFKBIA;TUBB2A;BAX;PFN1;GAPDH
Pathways in cancer	41/531	4.10081247481563e-09	1.53487552628814e-07	0	0	3.07950861898157	59.471719022408	RALA;GSTP1;PTGER2;TCF7;LEF1;CXCR4;FASLG;PIK3R1;HIF1A;HSP90B1;CKS1B;CCND2;GNG5;GNG4;MYC;TPR;HMOX1;JUN;HSP90AA1;GADD45B;IFNGR1;GSTO1;STAT1;CDKN2A;FLT3LG;FOS;NFKBIA;CCNA2;RAD51;IFNG;CDK4;IL2RA;CDK2;IL2RB;CKS2;BIRC5;BAX;CALM3;IL6ST;IL7R;CALM2
p53 signaling pathway	14/73	1.14636428698507e-08	3.7543430398761e-07	0	0	8.48677215585715	155.172866012752	RRM2;CD82;GADD45B;CDKN2A;CCNB2;CCNB1;CCND2;CDK4;SESN1;CHEK1;CDK2;CDK1;BAX;GTSE1
Human immunodeficiency virus 1 infection	23/212	2.80912354818914e-08	8.17767077361728e-07	0	0	4.39624964015208	76.4411456030311	APOBEC3C;JUN;APOBEC3G;PXN;CXCR4;FASLG;PIK3R1;FOS;TNFRSF1B;SAMHD1;TNF;BST2;NFKBIA;CCNB2;CCNB1;GNG5;GNG4;CHEK1;CDK1;BAX;CALM3;CALR;CALM2
Epstein-Barr virus infection	22/202	5.24638159763557e-08	1.37455197858052e-06	0	0	4.40915522263837	73.9112956459263	ENTPD1;JUN;HLA-DRB4;GADD45B;STAT1;TNFAIP3;ISG15;PIK3R1;RBPJ;RUNX3;TNF;NFKBIA;CCNA2;HLA-DMA;CCND2;OAS1;CDK4;MYC;CDK2;BAX;CALR;VIM
