pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Pentose and glucuronate interconversions	0.00538871510465457	0.107774302093091	0.407017918923954	-0.567430094835217	-1.65874741981311	34	RPE,UGDH,GUSB,AKR1B1,XYLB,DHDH,DCXR	Pentose-and-glucuronate-interconversions
Ascorbate and aldarate metabolism	0.0188290395497381	0.188290395497381	0.352487857583619	-0.542146881045065	-1.50780087894761	27	UGDH,ALDH1B1,MIOX,ALDH7A1	Ascorbate-and-aldarate-metabolism
Butanoate metabolism	0.0283224891879386	0.188816594586257	0.352487857583619	-0.527464884987717	-1.46780178358171	28	HMGCS1,AACS,HADH,ALDH5A1,ECHS1,ACSM3,L2HGDH,OXCT1,ACADS,OXCT2,EHHADH,ACAT2,BDH1	Butanoate-metabolism
Inositol phosphate metabolism	0.0734597156398104	0.337349397590361	0.257206466468838	0.355515039636267	1.26937660274269	73	PIKFYVE,PIK3CA,PIK3C3,PLCD1,INPP5K,PIK3CB,INPP5E,MTMR3,PLCB2,CDIPT,MTMR6,PIK3C2B,MINPP1,MTMR14,ITPKB,PTEN,INPP1,INPP4B,ALDH6A1,ITPKA,ITPKC,PIK3C2A,PLCG1	Inositol-phosphate-metabolism
Fatty acid degradation	0.0843373493975904	0.337349397590361	0.20207170902116	-0.422038315733695	-1.31347571301091	44	ECI2,ACSL3,ACOX1,ACADM,ALDH1B1,HADH,ECHS1	Fatty-acid-degradation
Fatty acid biosynthesis	0.155515370705244	0.505555555555556	0.149207542435322	-0.570003996374332	-1.304877263067	13	ACSL3,OXSM,ACACA	Fatty-acid-biosynthesis
Galactose metabolism	0.186666666666667	0.505555555555556	0.151148761385484	0.387471124157918	1.18490784112229	31	PFKL,GALT,GLB1,GALM,B4GALT1,HK1,UGP2,PGM1,PFKM,HKDC1	Galactose-metabolism
Pentose phosphate pathway	0.202222222222222	0.505555555555556	0.144630528034484	0.385210946031681	1.17119721750906	30	PFKL,GLYCTK,TKTL1,TKT,PGLS,PGM1,ALDOA,PFKM,TALDO1,PGM2,ALDOC	Pentose-phosphate-pathway
Glyoxylate and dicarboxylate metabolism	0.383802816901408	0.852895148669797	0.0865399737444125	-0.376703111821916	-1.04826978088952	28	AFMID,GCSH,GLDC,PGP,SHMT1,HYI,ACO1,ACO2,GLUL	Glyoxylate-and-dicarboxylate-metabolism
Oxidative phosphorylation	0.428571428571429	0.857142857142857	0.103958471559957	0.26243545878484	1.00605633892729	120	LHPP,ATP6V1G1,NDUFS5,TCIRG1,UQCR11,COX11,ATP6V0E1,COX5B,ATP5F1E,ATP5PD,ATP6AP1,COX7C,NDUFS2,NDUFC2,NDUFB9,SDHA,ATP6V1H,NDUFV2,NDUFA12,ATP5ME,NDUFA13,NDUFB1,UQCR10,ATP6V1B2,ATP5MF,ATP6V1F,NDUFB5,PPA2,NDUFA11,NDUFA4L2,ATP6V1C2,NDUFC1,ATP6V1D,ATP6V0A1,ATP5PF,ATP6V0B,ATP6V0E2,ATP6V1A,ATP5PB,ATP6V0D1,NDUFA5,COX6B1,NDUFS7,NDUFB4,ATP6V1G2,NDUFA1,COX10,UQCRC2,ATP6V1E1,SDHD,COX6C,NDUFB2,NDUFA9	Oxidative-phosphorylation
